Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2013,2925204,Pojuca - BA,"1,888","8,16 Mil","R$ 16,7 Milhões","R$ 2,05 Mil","0,943","0,088"
2013,2706703,Penedo - AL,"0,817","8,15 Mil","R$ 11,2 Milhões","R$ 1,37 Mil","0,934","0,131"
2013,4207304,Imbituba - SC,"1,285","8,15 Mil","R$ 12,2 Milhões","R$ 1,5 Mil","0,847","0,178"
2013,4317400,Santiago - RS,"0,764","8,14 Mil","R$ 11,6 Milhões","R$ 1,43 Mil","0,857","0,21"
2013,2614204,Sirinhaém - PE,"1,084","8,12 Mil","R$ 10,6 Milhões","R$ 1,3 Mil","0,98","0,081"
2013,3537800,Piedade - SP,"1,065","8,1 Mil","R$ 11,8 Milhões","R$ 1,46 Mil","0,865","0,177"
2013,3303708,Paraíba do Sul - RJ,"1,332","8,09 Mil","R$ 10,2 Milhões","R$ 1,26 Mil","0,866","0,155"
2013,3524105,Ituverava - SP,"1,011","8,04 Mil","R$ 13,9 Milhões","R$ 1,73 Mil","0,888","0,164"
2013,2303501,Cascavel - CE,"0,738","8,03 Mil","R$ 9,68 Milhões","R$ 1,21 Mil","0,938","0,13"
2013,5107875,Sapezal - MT,"0,921","8,02 Mil","R$ 15,9 Milhões","R$ 1,98 Mil","0,934","0,126"
2013,3121605,Diamantina - MG,"0,805","8,01 Mil","R$ 16,6 Milhões","R$ 2,07 Mil","0,918","0,152"
2013,3302254,Itatiaia - RJ,"1,817","7,99 Mil","R$ 15,2 Milhões","R$ 1,9 Mil","0,935","0,089"
2013,3540002,Pompéia - SP,"1,959","7,98 Mil","R$ 23,9 Milhões","R$ 2,99 Mil","0,949","0,081"
2013,4114807,Marialva - PR,"1,309","7,96 Mil","R$ 12,8 Milhões","R$ 1,6 Mil","0,83","0,181"
2013,1200203,Cruzeiro do Sul - AC,"0,829","7,95 Mil","R$ 10,4 Milhões","R$ 1,3 Mil","0,901","0,16"
2013,4105904,Colorado - PR,"0,9","7,94 Mil","R$ 12,8 Milhões","R$ 1,61 Mil","0,916","0,144"
2013,3140803,Matias Barbosa - MG,"1,875","7,87 Mil",R$ 12 Milhões,"R$ 1,52 Mil","0,939","0,094"
2013,3548005,Santo Antônio de Posse - SP,"1,428","7,86 Mil",R$ 14 Milhões,"R$ 1,78 Mil","0,899","0,125"
2013,4211702,Orleans - SC,"1,511","7,84 Mil","R$ 12,9 Milhões","R$ 1,65 Mil","0,892","0,128"
2013,4322806,Veranópolis - RS,"1,881","7,83 Mil","R$ 13,3 Milhões","R$ 1,7 Mil","0,866","0,107"
2013,5101704,Barra do Bugres - MT,"0,355","7,82 Mil","R$ 15,1 Milhões","R$ 1,94 Mil","0,958","0,119"
2013,3527405,Lucélia - SP,"0,888","7,81 Mil","R$ 9,12 Milhões","R$ 1,17 Mil","0,926","0,136"
2013,2503704,Cajazeiras - PB,"0,876","7,81 Mil","R$ 9,58 Milhões","R$ 1,23 Mil","0,887","0,173"
2013,3306206,Vassouras - RJ,"1,076","7,78 Mil","R$ 11,3 Milhões","R$ 1,45 Mil","0,905","0,146"
2013,3534609,Osvaldo Cruz - SP,"0,827","7,77 Mil","R$ 10,5 Milhões","R$ 1,36 Mil","0,867","0,198"
2013,1709500,Gurupi - TO,"1,227","7,76 Mil","R$ 9,72 Milhões","R$ 1,25 Mil","0,816","0,206"
2013,4320909,Tapejara - RS,"1,239","7,76 Mil","R$ 10,9 Milhões","R$ 1,4 Mil","0,872","0,16"
2013,4205456,Forquilhinha - SC,"1,688","7,73 Mil","R$ 12,8 Milhões","R$ 1,66 Mil","0,898","0,113"
2013,5210406,Itaberaí - GO,"0,732","7,72 Mil","R$ 9,57 Milhões","R$ 1,24 Mil","0,905","0,168"
2013,4306809,Encantado - RS,"1,455","7,71 Mil","R$ 11,8 Milhões","R$ 1,53 Mil","0,873","0,144"
2013,2109908,Santa Inês - MA,"0,958","7,68 Mil","R$ 9,17 Milhões","R$ 1,19 Mil","0,876","0,176"
2013,4310801,Ivoti - RS,"1,499","7,67 Mil","R$ 13,4 Milhões","R$ 1,74 Mil","0,878","0,14"
2013,3510203,Capão Bonito - SP,"0,563","7,66 Mil","R$ 10,8 Milhões","R$ 1,41 Mil","0,871","0,217"
2013,3518602,Guariba - SP,"1,203","7,65 Mil","R$ 15,8 Milhões","R$ 2,07 Mil","0,941","0,109"
2013,4310603,Itaqui - RS,"0,473","7,64 Mil","R$ 12,2 Milhões","R$ 1,6 Mil","0,926","0,152"
2013,4122305,Rio Negro - PR,"1,475","7,63 Mil","R$ 11,9 Milhões","R$ 1,56 Mil","0,865","0,143"
2013,3542206,Rancharia - SP,"0,442","7,61 Mil","R$ 10,9 Milhões","R$ 1,44 Mil","0,919","0,164"
2013,2601102,Araripina - PE,"0,83","7,6 Mil","R$ 9,11 Milhões","R$ 1,2 Mil","0,908","0,153"
2013,5105150,Juína - MT,"0,7","7,59 Mil","R$ 11,3 Milhões","R$ 1,49 Mil","0,897","0,176"
2013,4305355,Charqueadas - RS,"1,871","7,59 Mil","R$ 16,8 Milhões","R$ 2,21 Mil","0,936","0,083"
2013,2915601,Itamaraju - BA,"0,475","7,58 Mil","R$ 8,1 Milhões","R$ 1,07 Mil","0,89","0,197"
2013,3204708,São Gabriel da Palha - ES,"0,702","7,57 Mil","R$ 7,77 Milhões","R$ 1,03 Mil","0,904","0,166"
2013,5217609,Planaltina - GO,"0,292","7,57 Mil","R$ 10,3 Milhões","R$ 1,36 Mil","0,925","0,164"
2013,4313060,Nova Hartz - RS,"1,806","7,57 Mil","R$ 10,6 Milhões","R$ 1,4 Mil","0,947","0,083"
2013,1505304,Oriximiná - PA,"1,286","7,55 Mil","R$ 16,8 Milhões","R$ 2,22 Mil","0,971","0,085"
2013,3151503,Piumhi - MG,"0,837","7,5 Mil","R$ 8,72 Milhões","R$ 1,16 Mil","0,858","0,205"
2013,3520400,Ilhabela - SP,"1,026","7,5 Mil","R$ 12,1 Milhões","R$ 1,62 Mil","0,922","0,138"
2013,2307601,Limoeiro do Norte - CE,"0,64","7,5 Mil","R$ 9,45 Milhões","R$ 1,26 Mil","0,901","0,173"
2013,3539509,Pitangueiras - SP,"0,666","7,5 Mil","R$ 14,8 Milhões","R$ 1,98 Mil","0,957","0,113"
2013,2104800,Grajaú - MA,"0,294","7,5 Mil","R$ 7,98 Milhões","R$ 1,06 Mil","0,93","0,155"
2013,3200904,Barra de São Francisco - ES,"0,722","7,49 Mil","R$ 9,9 Milhões","R$ 1,32 Mil","0,907","0,16"
2013,5104807,Jaciara - MT,"0,542","7,46 Mil","R$ 11,1 Milhões","R$ 1,48 Mil","0,917","0,16"
2013,3507902,Brotas - SP,"0,923","7,46 Mil","R$ 12,9 Milhões","R$ 1,73 Mil","0,893","0,165"
2013,3551504,Serrana - SP,"1,188","7,45 Mil",R$ 15 Milhões,"R$ 2,01 Mil","0,915","0,128"
2013,1500503,Almeirim - PA,"1,381","7,45 Mil","R$ 13,4 Milhões","R$ 1,8 Mil","0,963","0,09"
2013,3304003,Piraí - RJ,"1,01","7,44 Mil","R$ 14,1 Milhões","R$ 1,9 Mil","0,93","0,123"
2013,2308708,Morada Nova - CE,"0,416","7,41 Mil","R$ 6,99 Milhões",R$ 944,"0,955","0,117"
2013,1501709,Bragança - PA,"0,63","7,37 Mil","R$ 9,52 Milhões","R$ 1,29 Mil","0,929","0,142"
2013,3519055,Holambra - SP,"1,161","7,36 Mil","R$ 12,3 Milhões","R$ 1,67 Mil","0,901","0,144"
2013,3546702,Santa Gertrudes - SP,"2,098","7,36 Mil","R$ 16,4 Milhões","R$ 2,23 Mil","0,949","0,078"
2013,5002951,Chapadão do Sul - MS,"0,7","7,35 Mil","R$ 13,8 Milhões","R$ 1,88 Mil","0,899","0,175"
2013,3201407,Castelo - ES,"0,878","7,34 Mil","R$ 9,55 Milhões","R$ 1,3 Mil","0,875","0,185"
2013,4115705,Matinhos - PR,"0,939","7,34 Mil","R$ 10,6 Milhões","R$ 1,44 Mil","0,915","0,143"
2013,4219002,Urussanga - SC,"1,876","7,34 Mil","R$ 12,4 Milhões","R$ 1,68 Mil","0,883","0,105"
2013,2920601,Maragogipe - BA,"2,041","7,32 Mil","R$ 17,2 Milhões","R$ 2,34 Mil","0,983","0,071"
2013,3303807,Parati - RJ,"0,722","7,23 Mil","R$ 11,6 Milhões","R$ 1,61 Mil","0,919","0,156"
2013,4117701,Palmeira - PR,"0,704","7,22 Mil","R$ 10,2 Milhões","R$ 1,41 Mil","0,88","0,192"
2013,4316006,Rolante - RS,"1,091","7,21 Mil","R$ 9,54 Milhões","R$ 1,32 Mil","0,924","0,127"
2013,3301306,Casimiro de Abreu - RJ,"1,032","7,2 Mil","R$ 10,5 Milhões","R$ 1,46 Mil","0,923","0,132"
2013,3518305,Guararema - SP,"1,985","7,19 Mil","R$ 16,8 Milhões","R$ 2,34 Mil","0,904","0,092"
2013,2914703,Itaberaba - BA,"0,675","7,17 Mil","R$ 7,96 Milhões","R$ 1,11 Mil","0,884","0,191"
2013,3540903,Pradópolis - SP,"1,789","7,14 Mil","R$ 16,7 Milhões","R$ 2,34 Mil","0,966","0,08"
2013,5007695,São Gabriel do Oeste - MS,"0,581","7,13 Mil","R$ 11,7 Milhões","R$ 1,64 Mil","0,913","0,164"
2013,3501152,Alumínio - SP,"2,066","7,12 Mil","R$ 22,2 Milhões","R$ 3,12 Mil","0,971","0,074"
2013,3144300,Nanuque - MG,"0,729","7,11 Mil","R$ 8,18 Milhões","R$ 1,15 Mil","0,895","0,176"
2013,3552106,Socorro - SP,"1,073","7,11 Mil","R$ 9,64 Milhões","R$ 1,36 Mil","0,841","0,195"
2013,2914000,Ipirá - BA,"0,697","7,08 Mil","R$ 7,71 Milhões","R$ 1,09 Mil","0,939","0,127"
2013,3541307,Presidente Epitácio - SP,"0,77","7,08 Mil","R$ 10,4 Milhões","R$ 1,46 Mil","0,888","0,178"
2013,2608503,Lagoa do Itaenga - PE,"1,269","7,07 Mil","R$ 8,19 Milhões","R$ 1,16 Mil","0,981","0,079"
2013,2615409,Toritama - PE,"1,214","7,05 Mil","R$ 6,71 Milhões",R$ 952,"0,949","0,102"
2013,1501808,Breves - PA,"0,372","7,05 Mil","R$ 11,5 Milhões","R$ 1,63 Mil","0,96","0,114"
2013,4102406,Bandeirantes - PR,1,"7,04 Mil","R$ 10,6 Milhões","R$ 1,51 Mil","0,869","0,18"
2013,4320107,Sarandi - RS,"1,112","7,04 Mil","R$ 10,3 Milhões","R$ 1,46 Mil","0,885","0,158"
2013,1502202,Capanema - PA,"0,747","7,03 Mil","R$ 8,65 Milhões","R$ 1,23 Mil","0,901","0,164"
2013,1508407,Xinguara - PA,"0,688","7,01 Mil","R$ 9,05 Milhões","R$ 1,29 Mil","0,912","0,156"
2013,2612208,Salgueiro - PE,"0,867","6,99 Mil","R$ 9,54 Milhões","R$ 1,36 Mil","0,89","0,168"
2013,4217709,Sombrio - SC,"1,096","6,94 Mil","R$ 8,81 Milhões","R$ 1,27 Mil","0,871","0,172"
2013,4306601,Dom Pedrito - RS,"0,382","6,93 Mil","R$ 9,14 Milhões","R$ 1,32 Mil","0,903","0,184"
2013,3107109,Boa Esperança - MG,"0,598","6,9 Mil","R$ 7,98 Milhões","R$ 1,16 Mil","0,854","0,229"
2013,5214606,Niquelândia - GO,"0,708","6,9 Mil","R$ 13,2 Milhões","R$ 1,91 Mil","0,932","0,135"
2013,2907509,Catu - BA,"1,656","6,89 Mil","R$ 15,8 Milhões","R$ 2,3 Mil","0,931","0,099"
2013,3537909,Pilar do Sul - SP,"0,695","6,89 Mil","R$ 9,66 Milhões","R$ 1,4 Mil","0,904","0,172"
2013,2903904,Bom Jesus da Lapa - BA,"0,512","6,86 Mil","R$ 8,9 Milhões","R$ 1,3 Mil","0,906","0,173"
2013,3525201,Jarinu - SP,"1,579","6,86 Mil","R$ 12,8 Milhões","R$ 1,87 Mil","0,882","0,125"
2013,4301008,Arroio do Meio - RS,"1,473","6,86 Mil","R$ 10,2 Milhões","R$ 1,49 Mil","0,873","0,143"
2013,5214507,Nerópolis - GO,"1,459","6,85 Mil","R$ 8,77 Milhões","R$ 1,28 Mil","0,897","0,128"
2013,4313201,Nova Petrópolis - RS,"1,277","6,84 Mil","R$ 12,2 Milhões","R$ 1,79 Mil","0,871","0,158"
2013,5217401,Pires do Rio - GO,"0,635","6,82 Mil",R$ 8 Milhões,"R$ 1,17 Mil","0,889","0,189"
2013,5105622,Mirassol D'oeste - MT,"0,796","6,82 Mil","R$ 9,41 Milhões","R$ 1,38 Mil","0,914","0,154"
2013,3160702,Santos Dumont - MG,"1,099","6,82 Mil","R$ 8,52 Milhões","R$ 1,25 Mil","0,863","0,181"
2013,2400208,Açu - RN,"0,756","6,78 Mil","R$ 7,71 Milhões","R$ 1,14 Mil","0,876","0,192"
2013,3542404,Regente Feijó - SP,"1,543","6,77 Mil","R$ 16,6 Milhões","R$ 2,45 Mil","0,929","0,107"
2013,3124104,Esmeraldas - MG,"0,566","6,76 Mil","R$ 8,74 Milhões","R$ 1,29 Mil","0,907","0,169"
2013,3140704,Mateus Leme - MG,"1,118","6,75 Mil","R$ 9,49 Milhões","R$ 1,41 Mil","0,914","0,132"
2013,2313401,Tianguá - CE,"0,861","6,75 Mil","R$ 7,51 Milhões","R$ 1,11 Mil","0,9","0,164"
2013,3549953,São Lourenço da Serra - SP,"1,518","6,73 Mil","R$ 7,92 Milhões","R$ 1,18 Mil","0,939","0,102"
2013,3521408,Iracemápolis - SP,"2,441","6,72 Mil","R$ 13,2 Milhões","R$ 1,97 Mil","0,903","0,071"
2013,3165537,Sarzedo - MG,"2,194","6,72 Mil","R$ 13,8 Milhões","R$ 2,05 Mil","0,906","0,084"
2013,4126801,Tapejara - PR,"0,609","6,7 Mil","R$ 9,69 Milhões","R$ 1,45 Mil","0,952","0,119"
2013,3135050,Jaíba - MG,"0,052","6,67 Mil","R$ 7,55 Milhões","R$ 1,13 Mil","0,936","0,157"
2013,3300605,Bom Jesus do Itabapoana - RJ,"0,87","6,67 Mil","R$ 8,12 Milhões","R$ 1,22 Mil","0,867","0,195"
2013,5001003,Aparecida do Taboado - MS,"1,224","6,67 Mil","R$ 10,3 Milhões","R$ 1,54 Mil","0,922","0,121"
2013,1502103,Cametá - PA,"0,265","6,66 Mil","R$ 9,6 Milhões","R$ 1,44 Mil","0,966","0,109"
2013,2611903,Rio Formoso - PE,"0,302","6,66 Mil","R$ 7,91 Milhões","R$ 1,19 Mil","0,983","0,087"
2013,2907202,Casa Nova - BA,"-0,123","6,66 Mil","R$ 7,25 Milhões","R$ 1,09 Mil","0,954","0,139"
2013,5105101,Juara - MT,"0,607","6,66 Mil","R$ 9,67 Milhões","R$ 1,45 Mil","0,9","0,177"
2013,3130101,Igarapé - MG,"1,284","6,66 Mil","R$ 10,3 Milhões","R$ 1,54 Mil","0,878","0,154"
2013,3110608,Cambuí - MG,"1,462","6,65 Mil","R$ 8,55 Milhões","R$ 1,29 Mil","0,847","0,157"
2013,3505807,Bastos - SP,"0,748","6,64 Mil","R$ 9,12 Milhões","R$ 1,37 Mil","0,932","0,132"
2013,4112108,Jandaia do Sul - PR,"1,016","6,64 Mil","R$ 9,72 Milhões","R$ 1,46 Mil","0,877","0,176"
2013,3302270,Japeri - RJ,"1,536","6,64 Mil","R$ 10,9 Milhões","R$ 1,64 Mil","0,938","0,1"
2013,5211800,Jaraguá - GO,"0,363","6,64 Mil","R$ 8,24 Milhões","R$ 1,24 Mil","0,925","0,156"
2013,4319000,São Marcos - RS,"1,738","6,63 Mil","R$ 11,3 Milhões","R$ 1,7 Mil","0,882","0,113"
2013,4211207,Morro da Fumaça - SC,"1,724","6,61 Mil","R$ 10,3 Milhões","R$ 1,56 Mil","0,899","0,108"
2013,3162906,São João Nepomuceno - MG,"1,077","6,61 Mil","R$ 6,76 Milhões","R$ 1,02 Mil","0,906","0,145"
2013,2709301,União Dos Palmares - AL,"0,338","6,6 Mil","R$ 6,97 Milhões","R$ 1,06 Mil","0,921","0,166"
2013,3518206,Guararapes - SP,"0,683","6,6 Mil","R$ 10,9 Milhões","R$ 1,65 Mil","0,905","0,167"
2013,3510807,Casa Branca - SP,"0,658","6,58 Mil","R$ 10,7 Milhões","R$ 1,62 Mil","0,903","0,173"
2013,4115606,Matelândia - PR,"0,886","6,57 Mil","R$ 8,15 Milhões","R$ 1,24 Mil","0,927","0,13"
2013,3162922,São Joaquim de Bicas - MG,"2,16","6,55 Mil","R$ 12,9 Milhões","R$ 1,97 Mil","0,936","0,078"
2013,5103205,Colíder - MT,"0,97","6,55 Mil",R$ 10 Milhões,"R$ 1,53 Mil","0,895","0,16"
2013,5007109,Ribas do Rio Pardo - MS,"0,381","6,55 Mil","R$ 9,02 Milhões","R$ 1,38 Mil","0,944","0,135"
2013,3553955,Tarumã - SP,"0,906","6,53 Mil","R$ 12,2 Milhões","R$ 1,86 Mil","0,967","0,097"
2013,4120606,Prudentópolis - PR,"0,761","6,52 Mil","R$ 8,46 Milhões","R$ 1,3 Mil","0,872","0,2"
2013,1508001,Tomé-Açu - PA,"0,424","6,51 Mil","R$ 7,37 Milhões","R$ 1,13 Mil","0,934","0,144"
2013,3551603,Serra Negra - SP,"0,936","6,5 Mil","R$ 8,53 Milhões","R$ 1,31 Mil","0,858","0,198"
2013,3156908,Sacramento - MG,"0,571","6,5 Mil","R$ 8,57 Milhões","R$ 1,32 Mil","0,879","0,201"
2013,5215702,Palmeiras de Goiás - GO,"0,587","6,48 Mil","R$ 8,74 Milhões","R$ 1,35 Mil","0,933","0,141"
2013,4206306,Guabiruba - SC,"2,288","6,47 Mil","R$ 11,2 Milhões","R$ 1,73 Mil","0,933","0,075"
2013,3136652,Juatuba - MG,"2,043","6,46 Mil","R$ 10,5 Milhões","R$ 1,63 Mil","0,948","0,079"
2013,5103502,Diamantino - MT,"0,22","6,46 Mil","R$ 11,1 Milhões","R$ 1,72 Mil","0,932","0,153"
2013,3546306,Santa Cruz Das Palmeiras - SP,"0,775","6,44 Mil",R$ 11 Milhões,"R$ 1,71 Mil","0,91","0,16"
2013,2706307,Palmeira Dos Índios - AL,"0,721","6,42 Mil","R$ 7,53 Milhões","R$ 1,17 Mil","0,903","0,165"
2013,3170800,Várzea da Palma - MG,"0,596","6,42 Mil","R$ 8,82 Milhões","R$ 1,37 Mil","0,935","0,136"
2013,2709152,Teotônio Vilela - AL,"0,271","6,41 Mil","R$ 9,84 Milhões","R$ 1,53 Mil","0,979","0,092"
2013,3541505,Presidente Venceslau - SP,"0,724","6,4 Mil","R$ 8,98 Milhões","R$ 1,4 Mil","0,87","0,2"
2013,2615300,Timbaúba - PE,"0,882","6,39 Mil","R$ 7,87 Milhões","R$ 1,23 Mil","0,899","0,158"
2013,2928802,Santo Estêvão - BA,"0,642","6,39 Mil","R$ 6,72 Milhões","R$ 1,05 Mil","0,945","0,128"
2013,4206900,Ibirama - SC,"1,474","6,36 Mil","R$ 9,43 Milhões","R$ 1,48 Mil","0,897","0,125"
2013,3134905,Jacutinga - MG,"1,331","6,36 Mil","R$ 7,46 Milhões","R$ 1,17 Mil","0,877","0,147"
2013,2508901,Mamanguape - PB,"0,435","6,34 Mil","R$ 7,7 Milhões","R$ 1,21 Mil","0,935","0,141"
2013,5218003,Porangatu - GO,"0,711","6,34 Mil","R$ 8,03 Milhões","R$ 1,27 Mil","0,881","0,188"
2013,1303403,Parintins - AM,"0,447","6,33 Mil","R$ 7,51 Milhões","R$ 1,19 Mil","0,929","0,15"
2013,3538808,Piraju - SP,"0,764","6,32 Mil","R$ 8,63 Milhões","R$ 1,37 Mil","0,874","0,193"
2013,3553302,Tambaú - SP,"0,976","6,32 Mil","R$ 9,67 Milhões","R$ 1,53 Mil","0,907","0,143"
2013,2928604,Santo Amaro - BA,"0,584","6,3 Mil","R$ 7,44 Milhões","R$ 1,18 Mil","0,917","0,157"
2013,3500303,Aguaí - SP,"0,918","6,29 Mil",R$ 10 Milhões,"R$ 1,59 Mil","0,888","0,166"
2013,3519303,Ibaté - SP,"1,355","6,27 Mil","R$ 11,1 Milhões","R$ 1,77 Mil","0,906","0,126"
2013,2929503,São Sebastião do Passé - BA,"1,628","6,26 Mil","R$ 18,3 Milhões","R$ 2,92 Mil","0,961","0,085"
2013,3160405,Santo Antônio do Monte - MG,"1,314","6,25 Mil","R$ 6,75 Milhões","R$ 1,08 Mil","0,903","0,124"
2013,3106309,Belo Oriente - MG,"1,325","6,24 Mil","R$ 12,3 Milhões","R$ 1,97 Mil","0,961","0,092"
2013,4309050,Glorinha - RS,"1,789","6,24 Mil","R$ 7,49 Milhões","R$ 1,2 Mil","0,945","0,085"
2013,3537404,Pereira Barreto - SP,"0,577","6,23 Mil","R$ 12,1 Milhões","R$ 1,94 Mil","0,934","0,139"
2013,4110102,Imbituva - PR,"0,817","6,22 Mil","R$ 7,78 Milhões","R$ 1,25 Mil","0,909","0,158"
2013,4311304,Lagoa Vermelha - RS,"0,863","6,22 Mil","R$ 8,72 Milhões","R$ 1,4 Mil","0,874","0,179"
2013,4212908,Pinhalzinho - SC,"1,516","6,18 Mil","R$ 9,29 Milhões","R$ 1,5 Mil","0,86","0,144"
2013,4310009,Ibirubá - RS,"0,957","6,17 Mil","R$ 10,5 Milhões","R$ 1,7 Mil","0,909","0,144"
2013,3520103,Igarapava - SP,"0,754","6,17 Mil","R$ 9,88 Milhões","R$ 1,6 Mil","0,913","0,151"
2013,5106299,Paranaíta - MT,"0,322","6,16 Mil","R$ 17,8 Milhões","R$ 2,89 Mil","0,981","0,091"
2013,2302602,Camocim - CE,"0,181","6,16 Mil","R$ 7,98 Milhões","R$ 1,3 Mil","0,949","0,136"
2013,4102109,Astorga - PR,"0,822","6,16 Mil","R$ 8,47 Milhões","R$ 1,38 Mil","0,879","0,182"
2013,3128006,Guanhães - MG,"0,699","6,16 Mil","R$ 7,88 Milhões","R$ 1,28 Mil","0,887","0,184"
2013,2607752,Itapissuma - PE,"2,193","6,14 Mil","R$ 12,8 Milhões","R$ 2,08 Mil","0,974","0,071"
2013,5002407,Caarapó - MS,"0,695","6,14 Mil","R$ 9,47 Milhões","R$ 1,54 Mil","0,92","0,151"
2013,4316402,Rosário do Sul - RS,"0,559","6,12 Mil","R$ 8,43 Milhões","R$ 1,38 Mil","0,877","0,205"
2013,2923001,Nova Viçosa - BA,"0,343","6,12 Mil","R$ 8,46 Milhões","R$ 1,38 Mil","0,945","0,132"
2013,3202801,Itapemirim - ES,"0,517","6,1 Mil","R$ 13,3 Milhões","R$ 2,17 Mil","0,96","0,111"
2013,2708303,São José da Laje - AL,"0,201","6,1 Mil","R$ 6,93 Milhões","R$ 1,13 Mil","0,986","0,083"
2013,3514106,Dois Córregos - SP,"0,968","6,09 Mil","R$ 8,98 Milhões","R$ 1,47 Mil","0,906","0,144"
2013,3152808,Prata - MG,"0,294","6,09 Mil","R$ 8,17 Milhões","R$ 1,34 Mil","0,908","0,188"
2013,3146008,Ouro Fino - MG,"1,113","6,09 Mil","R$ 7,62 Milhões","R$ 1,25 Mil","0,844","0,183"
2013,2908408,Conceição do Coité - BA,"0,862","6,08 Mil","R$ 6,4 Milhões","R$ 1,05 Mil","0,92","0,138"
2013,3204559,Santa Maria de Jetibá - ES,"0,578","6,08 Mil",R$ 8 Milhões,"R$ 1,32 Mil","0,906","0,168"
2013,3101508,Além Paraíba - MG,"0,928","6,08 Mil","R$ 7,57 Milhões","R$ 1,25 Mil","0,907","0,155"
2013,5003256,Costa Rica - MS,"0,48","6,06 Mil",R$ 11 Milhões,"R$ 1,81 Mil","0,928","0,15"
2013,1504703,Moju - PA,"-0,16","6,06 Mil","R$ 7,75 Milhões","R$ 1,28 Mil","0,966","0,118"
2013,5001102,Aquidauana - MS,"0,52","6,06 Mil","R$ 7,81 Milhões","R$ 1,29 Mil","0,91","0,167"
2013,5208806,Goianira - GO,"1,368","6,04 Mil","R$ 8,64 Milhões","R$ 1,43 Mil","0,886","0,135"
2013,3162104,São Gotardo - MG,"0,639","6,02 Mil","R$ 8,97 Milhões","R$ 1,49 Mil","0,89","0,186"
2013,3112307,Capelinha - MG,"0,395","6,02 Mil","R$ 8,24 Milhões","R$ 1,37 Mil","0,924","0,154"
2013,4101606,Arapoti - PR,"0,63","6,01 Mil","R$ 9,77 Milhões","R$ 1,63 Mil","0,91","0,161"
2013,4216503,São Joaquim - SC,"0,776","6,01 Mil","R$ 7,33 Milhões","R$ 1,22 Mil","0,897","0,172"
2013,3547502,Santa Rita do Passa Quatro - SP,"0,902",6 Mil,"R$ 9,64 Milhões","R$ 1,61 Mil","0,891","0,166"
2013,4125704,São Miguel do Iguaçu - PR,"1,015",6 Mil,"R$ 8,13 Milhões","R$ 1,36 Mil","0,865","0,183"
2013,4309605,Horizontina - RS,"1,603","5,99 Mil","R$ 13,5 Milhões","R$ 2,26 Mil","0,926","0,102"
2013,4321808,Três de Maio - RS,"1,142","5,99 Mil","R$ 9,18 Milhões","R$ 1,53 Mil","0,869","0,166"
2013,3157203,Santa Bárbara - MG,"0,641","5,98 Mil","R$ 10,4 Milhões","R$ 1,74 Mil","0,93","0,144"
2013,5006002,Nova Alvorada do Sul - MS,"0,026","5,97 Mil",R$ 11 Milhões,"R$ 1,84 Mil","0,96","0,123"
2013,3531506,Monte Azul Paulista - SP,"0,862","5,96 Mil","R$ 9,71 Milhões","R$ 1,63 Mil","0,931","0,13"
2013,5000856,Angélica - MS,"-0,759","5,95 Mil","R$ 14,2 Milhões","R$ 2,38 Mil","0,992","0,082"
2013,3135209,Januária - MG,"0,454","5,95 Mil","R$ 8,32 Milhões","R$ 1,4 Mil","0,907","0,175"
2013,3117306,Conceição Das Alagoas - MG,"0,019","5,94 Mil","R$ 13,7 Milhões","R$ 2,31 Mil","0,967","0,115"
2013,3550407,São Pedro - SP,"1,081","5,94 Mil","R$ 8,52 Milhões","R$ 1,43 Mil","0,836","0,203"
2013,4102000,Assis Chateaubriand - PR,"0,699","5,94 Mil","R$ 7,9 Milhões","R$ 1,33 Mil","0,862","0,207"
2013,2610905,Pesqueira - PE,"0,593","5,93 Mil","R$ 6,71 Milhões","R$ 1,13 Mil","0,911","0,165"
2013,3545308,Salto de Pirapora - SP,"1,272","5,93 Mil","R$ 11,3 Milhões","R$ 1,91 Mil","0,911","0,129"
2013,3512209,Conchal - SP,"0,804","5,93 Mil",R$ 9 Milhões,"R$ 1,52 Mil","0,918","0,15"
2013,4213609,Porto União - SC,1,"5,93 Mil","R$ 8,35 Milhões","R$ 1,41 Mil","0,868","0,179"
2013,3301850,Guapimirim - RJ,"1,223","5,92 Mil","R$ 11,4 Milhões","R$ 1,92 Mil","0,912","0,131"
2013,4208401,Itapiranga - SC,"0,874","5,92 Mil","R$ 8,05 Milhões","R$ 1,36 Mil","0,927","0,139"
2013,2208403,Piripiri - PI,"0,764","5,92 Mil","R$ 7,56 Milhões","R$ 1,28 Mil","0,924","0,14"
2013,3531100,Mongaguá - SP,"0,795","5,92 Mil","R$ 10,6 Milhões","R$ 1,79 Mil","0,916","0,146"
2013,4313375,Nova Santa Rita - RS,"2,018","5,92 Mil","R$ 12,1 Milhões","R$ 2,04 Mil","0,902","0,093"
2013,4318903,São Luiz Gonzaga - RS,"0,565","5,9 Mil","R$ 8,96 Milhões","R$ 1,52 Mil","0,882","0,199"
2013,5221601,Uruaçu - GO,"0,835","5,89 Mil","R$ 7,75 Milhões","R$ 1,32 Mil","0,871","0,189"
2013,3169356,Três Marias - MG,"0,609","5,89 Mil","R$ 9,1 Milhões","R$ 1,55 Mil","0,912","0,165"
