Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2016,2302206,Beberibe - CE,"0,244","4,74 Mil","R$ 6,58 Milhões","R$ 1,39 Mil","0,941","0,135"
2016,3539202,Pirapozinho - SP,"0,792","4,71 Mil","R$ 8,6 Milhões","R$ 1,82 Mil","0,9","0,158"
2016,3202306,Guaçuí - ES,"0,748","4,71 Mil","R$ 7,18 Milhões","R$ 1,52 Mil","0,881","0,18"
2016,5106307,Paranatinga - MT,"0,478","4,69 Mil","R$ 9,61 Milhões","R$ 2,05 Mil","0,936","0,134"
2016,3500501,Águas de Lindóia - SP,"0,816","4,69 Mil","R$ 8,69 Milhões","R$ 1,85 Mil","0,906","0,153"
2016,3123601,Elói Mendes - MG,"0,556","4,68 Mil","R$ 6,94 Milhões","R$ 1,48 Mil","0,911","0,156"
2016,2609501,Nazaré da Mata - PE,"0,669","4,68 Mil","R$ 7,41 Milhões","R$ 1,58 Mil","0,932","0,132"
2016,3502903,Araçoiaba da Serra - SP,"1,248","4,68 Mil","R$ 8,72 Milhões","R$ 1,86 Mil","0,866","0,163"
2016,4315701,Rio Pardo - RS,"0,467","4,68 Mil","R$ 8,85 Milhões","R$ 1,89 Mil","0,893","0,18"
2016,3502705,Apiaí - SP,"0,609","4,67 Mil","R$ 8,24 Milhões","R$ 1,76 Mil","0,918","0,146"
2016,3506706,Boa Esperança do Sul - SP,"0,666","4,67 Mil","R$ 9,21 Milhões","R$ 1,97 Mil","0,96","0,104"
2016,4304200,Candelária - RS,"0,833","4,66 Mil","R$ 8,79 Milhões","R$ 1,89 Mil","0,896","0,156"
2016,2701407,Campo Alegre - AL,"-0,053","4,64 Mil","R$ 8,47 Milhões","R$ 1,83 Mil","0,987","0,079"
2016,3128303,Guaranésia - MG,"0,718","4,62 Mil","R$ 8,18 Milhões","R$ 1,77 Mil","0,929","0,131"
2016,3536208,Pariquera-Açu - SP,"0,622","4,62 Mil","R$ 10,6 Milhões","R$ 2,28 Mil","0,949","0,118"
2016,3511409,Cerqueira César - SP,"0,643","4,62 Mil","R$ 9,79 Milhões","R$ 2,12 Mil","0,923","0,141"
2016,4123501,Santa Helena - PR,"0,764","4,62 Mil","R$ 10,8 Milhões","R$ 2,35 Mil","0,893","0,167"
2016,5106372,Pedra Preta - MT,"0,521","4,61 Mil","R$ 9,96 Milhões","R$ 2,16 Mil","0,948","0,118"
2016,2108603,Pinheiro - MA,"0,186","4,6 Mil","R$ 7,69 Milhões","R$ 1,67 Mil","0,943","0,135"
2016,5200308,Alexânia - GO,"0,622","4,6 Mil","R$ 8,96 Milhões","R$ 1,95 Mil","0,918","0,152"
2016,4302352,Bom Princípio - RS,"1,242","4,59 Mil","R$ 8,99 Milhões","R$ 1,96 Mil","0,913","0,124"
2016,3553005,Taguaí - SP,"0,106","4,58 Mil","R$ 5,88 Milhões","R$ 1,28 Mil","0,964","0,11"
2016,5210208,Iporá - GO,"0,929","4,55 Mil","R$ 9,24 Milhões","R$ 2,03 Mil","0,88","0,169"
2016,2910503,Entre Rios - BA,"0,418","4,54 Mil","R$ 12,1 Milhões","R$ 2,66 Mil","0,957","0,115"
2016,3204609,Santa Teresa - ES,"0,596","4,53 Mil","R$ 8,9 Milhões","R$ 1,97 Mil","0,895","0,178"
2016,4112801,Joaquim Távora - PR,"0,508","4,52 Mil","R$ 7,52 Milhões","R$ 1,66 Mil","0,951","0,116"
2016,2101608,Barra do Corda - MA,"0,179","4,51 Mil","R$ 5,48 Milhões","R$ 1,22 Mil","0,941","0,139"
2016,2306306,Itapajé - CE,"0,574","4,49 Mil","R$ 6,49 Milhões","R$ 1,45 Mil","0,95","0,112"
2016,2929503,São Sebastião do Passé - BA,"1,743","4,49 Mil","R$ 17,2 Milhões","R$ 3,83 Mil","0,941","0,088"
2016,3514908,Elias Fausto - SP,"1,721","4,48 Mil","R$ 10,3 Milhões","R$ 2,29 Mil","0,91","0,102"
2016,3542404,Regente Feijó - SP,"1,28","4,48 Mil","R$ 9,21 Milhões","R$ 2,06 Mil","0,88","0,145"
2016,4127205,Terra Boa - PR,"0,86","4,47 Mil","R$ 7,51 Milhões","R$ 1,68 Mil","0,914","0,139"
2016,1505064,Novo Repartimento - PA,"0,111","4,46 Mil","R$ 7,16 Milhões","R$ 1,6 Mil","0,954","0,121"
2016,2310704,Pentecoste - CE,"0,33","4,46 Mil","R$ 5,95 Milhões","R$ 1,34 Mil","0,967","0,1"
2016,3129509,Ibiá - MG,"0,132","4,45 Mil","R$ 7,84 Milhões","R$ 1,76 Mil","0,931","0,152"
2016,3545605,Santa Adélia - SP,"1,032","4,43 Mil","R$ 11,3 Milhões","R$ 2,55 Mil","0,967","0,089"
2016,3200805,Baixo Guandu - ES,"0,596","4,43 Mil","R$ 6,76 Milhões","R$ 1,53 Mil","0,885","0,184"
2016,2611002,Petrolândia - PE,"0,472","4,42 Mil","R$ 8,38 Milhões","R$ 1,9 Mil","0,953","0,119"
2016,4215505,Santa Cecília - SC,"0,849","4,42 Mil","R$ 7,63 Milhões","R$ 1,73 Mil","0,938","0,117"
2016,2913903,Ipiaú - BA,"0,726","4,4 Mil","R$ 6,99 Milhões","R$ 1,59 Mil","0,882","0,182"
2016,2305357,Icapuí - CE,"0,719","4,4 Mil","R$ 7,4 Milhões","R$ 1,68 Mil","0,974","0,091"
2016,3147204,Paraguaçu - MG,"0,583","4,4 Mil","R$ 6,34 Milhões","R$ 1,44 Mil","0,895","0,172"
2016,3550209,São Miguel Arcanjo - SP,"0,237","4,39 Mil","R$ 7,53 Milhões","R$ 1,71 Mil","0,892","0,201"
2016,3540804,Potirendaba - SP,"1,127","4,39 Mil","R$ 10,7 Milhões","R$ 2,43 Mil","0,953","0,101"
2016,2708006,Santana do Ipanema - AL,"0,517","4,38 Mil","R$ 7,05 Milhões","R$ 1,61 Mil","0,942","0,124"
2016,5219753,Santo Antônio do Descoberto - GO,"0,53","4,36 Mil","R$ 8,45 Milhões","R$ 1,94 Mil","0,937","0,135"
2016,2105401,Itapecuru Mirim - MA,"0,631","4,36 Mil","R$ 7,57 Milhões","R$ 1,73 Mil","0,942","0,119"
2016,3162005,São Gonçalo do Sapucaí - MG,"0,718","4,36 Mil","R$ 6,54 Milhões","R$ 1,5 Mil","0,909","0,149"
2016,4213708,Pouso Redondo - SC,"1,235","4,35 Mil","R$ 8,67 Milhões","R$ 1,99 Mil","0,903","0,13"
2016,3171006,Vazante - MG,"0,789","4,34 Mil","R$ 9,44 Milhões","R$ 2,17 Mil","0,915","0,144"
2016,4210001,Luiz Alves - SC,"1,053","4,34 Mil","R$ 8,57 Milhões","R$ 1,97 Mil","0,91","0,139"
2016,1506187,Rondon do Pará - PA,"-0,16","4,34 Mil","R$ 7,53 Milhões","R$ 1,73 Mil","0,945","0,143"
2016,2603603,Camutanga - PE,"1,633","4,33 Mil","R$ 7,81 Milhões","R$ 1,8 Mil","0,989","0,068"
2016,2807105,Simão Dias - SE,"0,008","4,33 Mil","R$ 6,47 Milhões","R$ 1,5 Mil","0,935","0,15"
2016,3554805,Tremembé - SP,"1,476","4,3 Mil","R$ 9,47 Milhões","R$ 2,2 Mil","0,863","0,142"
2016,3168002,Taiobeiras - MG,"0,604","4,29 Mil","R$ 5,69 Milhões","R$ 1,33 Mil","0,891","0,175"
2016,1303403,Parintins - AM,"0,327","4,29 Mil","R$ 6,97 Milhões","R$ 1,62 Mil","0,938","0,135"
2016,4217006,São Ludgero - SC,"1,639","4,29 Mil","R$ 9,54 Milhões","R$ 2,23 Mil","0,903","0,111"
2016,1503903,Juruti - PA,"0,959","4,28 Mil","R$ 10,5 Milhões","R$ 2,46 Mil","0,975","0,084"
2016,2804508,Nossa Senhora da Glória - SE,"0,763","4,28 Mil","R$ 7,1 Milhões","R$ 1,66 Mil","0,921","0,135"
2016,2613008,São Bento do Una - PE,"-0,085","4,28 Mil","R$ 5,86 Milhões","R$ 1,37 Mil","0,952","0,13"
2016,3169604,Tupaciguara - MG,"0,72","4,27 Mil","R$ 8,22 Milhões","R$ 1,92 Mil","0,907","0,154"
2016,5007109,Ribas do Rio Pardo - MS,"0,558","4,26 Mil","R$ 6,69 Milhões","R$ 1,57 Mil","0,928","0,145"
2016,3151404,Pitangui - MG,"1,056","4,25 Mil","R$ 6,53 Milhões","R$ 1,53 Mil","0,869","0,175"
2016,3133105,Itanhandu - MG,"0,913","4,25 Mil","R$ 6,45 Milhões","R$ 1,52 Mil","0,922","0,131"
2016,3113206,Carandaí - MG,"0,577","4,25 Mil","R$ 6,52 Milhões","R$ 1,54 Mil","0,905","0,163"
2016,2401107,Areia Branca - RN,"1,247","4,24 Mil","R$ 5,9 Milhões","R$ 1,39 Mil","0,935","0,106"
2016,4126306,Sengés - PR,"0,547","4,21 Mil","R$ 7,86 Milhões","R$ 1,87 Mil","0,945","0,119"
2016,2112506,Tutóia - MA,"-0,308","4,2 Mil","R$ 3,14 Milhões",R$ 748,"0,969","0,108"
2016,5104104,Guarantã do Norte - MT,"0,656","4,2 Mil","R$ 8,04 Milhões","R$ 1,92 Mil","0,905","0,158"
2016,5106232,Nova Olímpia - MT,"0,62","4,2 Mil",R$ 11 Milhões,"R$ 2,62 Mil","0,965","0,101"
2016,4106506,Coronel Vivida - PR,"0,985","4,19 Mil","R$ 8,37 Milhões",R$ 2 Mil,"0,874","0,169"
2016,3538600,Piracaia - SP,"0,95","4,18 Mil","R$ 7,96 Milhões","R$ 1,9 Mil","0,867","0,171"
2016,2103208,Chapadinha - MA,"0,431","4,18 Mil","R$ 8,7 Milhões","R$ 2,08 Mil","0,934","0,133"
2016,5205497,Cidade Ocidental - GO,"0,837","4,18 Mil","R$ 7,2 Milhões","R$ 1,72 Mil","0,921","0,139"
2016,4323804,Xangri-Lá - RS,"1,118","4,18 Mil","R$ 8,34 Milhões","R$ 1,99 Mil","0,922","0,128"
2016,5215231,Novo Gama - GO,"0,656","4,18 Mil","R$ 7,75 Milhões","R$ 1,85 Mil","0,928","0,14"
2016,3105400,Barão de Cocais - MG,"1,054","4,18 Mil","R$ 8,76 Milhões","R$ 2,1 Mil","0,916","0,131"
2016,3147303,Paraisópolis - MG,"0,908","4,17 Mil","R$ 7,31 Milhões","R$ 1,75 Mil","0,939","0,113"
2016,4200101,Abelardo Luz - SC,"0,521","4,17 Mil","R$ 7,56 Milhões","R$ 1,81 Mil","0,914","0,155"
2016,2211100,União - PI,"0,075","4,17 Mil","R$ 6,26 Milhões","R$ 1,5 Mil","0,955","0,123"
2016,2803203,Itaporanga D'ajuda - SE,"-0,016","4,17 Mil","R$ 7,29 Milhões","R$ 1,75 Mil","0,952","0,132"
2016,3547601,Santa Rosa de Viterbo - SP,"1,047","4,16 Mil","R$ 8,99 Milhões","R$ 2,16 Mil","0,909","0,132"
2016,1506708,Santana do Araguaia - PA,"-0,055","4,16 Mil","R$ 7,71 Milhões","R$ 1,85 Mil","0,956","0,124"
2016,5205471,Chapadão do Céu - GO,"0,684","4,16 Mil","R$ 12,5 Milhões","R$ 3,01 Mil","0,969","0,092"
2016,3508009,Buri - SP,"0,3","4,16 Mil","R$ 6,68 Milhões","R$ 1,61 Mil","0,936","0,142"
2016,2108207,Pedreiras - MA,"0,719","4,16 Mil","R$ 6,19 Milhões","R$ 1,49 Mil","0,91","0,151"
2016,3517505,Guapiaçu - SP,"1,35","4,16 Mil","R$ 10,7 Milhões","R$ 2,58 Mil","0,933","0,105"
2016,3305406,Sapucaia - RJ,"0,891","4,15 Mil","R$ 7,05 Milhões","R$ 1,7 Mil","0,916","0,133"
2016,3508108,Buritama - SP,"0,782","4,14 Mil","R$ 8,21 Milhões","R$ 1,99 Mil","0,929","0,128"
2016,3528007,Macatuba - SP,"1,196","4,13 Mil","R$ 9,51 Milhões","R$ 2,3 Mil","0,944","0,102"
2016,2601409,Barreiros - PE,"0,375","4,13 Mil","R$ 6,25 Milhões","R$ 1,51 Mil","0,93","0,146"
2016,5209705,Hidrolândia - GO,"0,908","4,13 Mil","R$ 7,27 Milhões","R$ 1,76 Mil","0,917","0,139"
2016,4218806,Turvo - SC,"1,216","4,12 Mil","R$ 8,4 Milhões","R$ 2,04 Mil","0,881","0,149"
2016,2926608,Ribeira do Pombal - BA,"0,638","4,12 Mil","R$ 6,35 Milhões","R$ 1,54 Mil","0,909","0,16"
2016,3204104,Pinheiros - ES,"0,203","4,12 Mil","R$ 6,27 Milhões","R$ 1,52 Mil","0,92","0,163"
2016,5102702,Canarana - MT,"0,307","4,12 Mil","R$ 9,46 Milhões","R$ 2,3 Mil","0,916","0,165"
2016,3158953,Santana do Paraíso - MG,"1,665","4,11 Mil","R$ 6,95 Milhões","R$ 1,69 Mil","0,889","0,112"
2016,4203303,Campo Alegre - SC,"1,433","4,11 Mil","R$ 8,32 Milhões","R$ 2,03 Mil","0,928","0,105"
2016,4322707,Vera Cruz - RS,"1,295","4,11 Mil","R$ 8,37 Milhões","R$ 2,04 Mil","0,873","0,146"
2016,4106605,Cruzeiro do Oeste - PR,"0,525","4,1 Mil","R$ 7,63 Milhões","R$ 1,86 Mil","0,92","0,15"
2016,5007935,Sonora - MS,"0,514","4,1 Mil","R$ 8,98 Milhões","R$ 2,19 Mil","0,946","0,124"
2016,3202603,Iconha - ES,"1,192","4,09 Mil","R$ 7,38 Milhões","R$ 1,81 Mil","0,928","0,117"
2016,4118006,Paraíso do Norte - PR,"0,276","4,09 Mil","R$ 7,18 Milhões","R$ 1,76 Mil","0,952","0,12"
2016,3522901,Itapuí - SP,"1,283","4,08 Mil","R$ 7,03 Milhões","R$ 1,72 Mil","0,949","0,098"
2016,3100203,Abaeté - MG,"0,657","4,08 Mil","R$ 6,1 Milhões","R$ 1,5 Mil","0,905","0,161"
2016,4311007,Jaguarão - RS,"0,59","4,07 Mil","R$ 7,22 Milhões","R$ 1,77 Mil","0,893","0,178"
2016,3536307,Patrocínio Paulista - SP,"0,387","4,07 Mil","R$ 9,86 Milhões","R$ 2,42 Mil","0,957","0,112"
2016,2911105,Formosa do Rio Preto - BA,"-0,242","4,07 Mil","R$ 7,87 Milhões","R$ 1,93 Mil","0,963","0,119"
2016,3157708,Santa Juliana - MG,"-0,012","4,07 Mil","R$ 8,98 Milhões","R$ 2,21 Mil","0,961","0,117"
2016,1508126,Ulianópolis - PA,"-0,511","4,07 Mil","R$ 6,32 Milhões","R$ 1,55 Mil","0,966","0,119"
2016,2707305,Porto Calvo - AL,"0,43","4,06 Mil","R$ 6,1 Milhões","R$ 1,5 Mil","0,961","0,106"
2016,3149903,Perdões - MG,"0,491","4,06 Mil","R$ 6,54 Milhões","R$ 1,61 Mil","0,881","0,197"
2016,3531506,Monte Azul Paulista - SP,"0,935","4,04 Mil","R$ 8,22 Milhões","R$ 2,03 Mil","0,911","0,138"
2016,3202504,Ibiraçu - ES,"1,442","4,04 Mil","R$ 6,14 Milhões","R$ 1,52 Mil","0,931","0,103"
2016,3105103,Bambuí - MG,"0,423","4,04 Mil","R$ 7,68 Milhões","R$ 1,9 Mil","0,924","0,153"
2016,2702405,Delmiro Gouveia - AL,"0,677","4,04 Mil","R$ 6,16 Milhões","R$ 1,53 Mil","0,923","0,138"
2016,3162955,São José da Lapa - MG,"2,039","4,04 Mil","R$ 9,43 Milhões","R$ 2,34 Mil","0,919","0,084"
2016,3501004,Altinópolis - SP,"0,317","4,04 Mil","R$ 6,95 Milhões","R$ 1,72 Mil","0,925","0,16"
2016,2807402,Tobias Barreto - SE,"0,825","4,04 Mil","R$ 6,32 Milhões","R$ 1,57 Mil","0,919","0,135"
2016,5107065,Querência - MT,"0,685","4,04 Mil","R$ 9,63 Milhões","R$ 2,39 Mil","0,928","0,136"
2016,4204509,Corupá - SC,"1,782","4,03 Mil","R$ 8,78 Milhões","R$ 2,18 Mil","0,9","0,1"
2016,2706901,Pilar - AL,"1,273","4,03 Mil","R$ 9,91 Milhões","R$ 2,46 Mil","0,969","0,085"
2016,5002902,Cassilândia - MS,"0,511","4,02 Mil","R$ 6,88 Milhões","R$ 1,71 Mil","0,904","0,168"
2016,2401453,Baraúna - RN,"0,295","4,02 Mil","R$ 4,57 Milhões","R$ 1,14 Mil","0,956","0,115"
2016,2704500,Maragogi - AL,"0,408","4,01 Mil","R$ 5,63 Milhões","R$ 1,4 Mil","0,94","0,133"
2016,4205803,Garuva - SC,"1,562","4,01 Mil","R$ 8,96 Milhões","R$ 2,23 Mil","0,898","0,117"
2016,3511904,Clementina - SP,"0,088",4 Mil,"R$ 11,1 Milhões","R$ 2,77 Mil","0,981","0,088"
2016,3302908,Miguel Pereira - RJ,"0,473",4 Mil,"R$ 7,02 Milhões","R$ 1,76 Mil","0,913","0,163"
2016,4114104,Mandaguaçu - PR,"0,959","3,99 Mil","R$ 7,57 Milhões","R$ 1,9 Mil","0,873","0,169"
2016,3544103,Rio Grande da Serra - SP,"1,275","3,98 Mil","R$ 8,48 Milhões","R$ 2,13 Mil","0,948","0,099"
2016,2703205,Igreja Nova - AL,"0,194","3,98 Mil","R$ 6,57 Milhões","R$ 1,65 Mil","0,987","0,077"
2016,3149804,Perdizes - MG,"0,046","3,98 Mil","R$ 7,27 Milhões","R$ 1,83 Mil","0,944","0,134"
2016,3503703,Ariranha - SP,"0,941","3,98 Mil","R$ 12,2 Milhões","R$ 3,06 Mil","0,976","0,084"
2016,2109106,Presidente Dutra - MA,"0,534","3,98 Mil","R$ 7,12 Milhões","R$ 1,79 Mil","0,918","0,148"
2016,4126504,Sertanópolis - PR,"0,743","3,97 Mil","R$ 7,63 Milhões","R$ 1,92 Mil","0,903","0,153"
2016,4212809,Piçarras - SC,"1,214","3,97 Mil","R$ 8,5 Milhões","R$ 2,14 Mil","0,877","0,156"
2016,2202208,Campo Maior - PI,"0,465","3,96 Mil","R$ 5,79 Milhões","R$ 1,46 Mil","0,909","0,164"
2016,1301852,Iranduba - AM,"1,05","3,96 Mil","R$ 5,89 Milhões","R$ 1,49 Mil","0,951","0,101"
2016,4203956,Capivari de Baixo - SC,"1,239","3,96 Mil","R$ 8,95 Milhões","R$ 2,26 Mil","0,895","0,136"
2016,2928109,Santa Maria da Vitória - BA,"0,318","3,94 Mil","R$ 6,85 Milhões","R$ 1,74 Mil","0,919","0,158"
2016,4114302,Mandirituba - PR,"1,407","3,94 Mil","R$ 7,63 Milhões","R$ 1,94 Mil","0,86","0,144"
2016,3104601,Astolfo Dutra - MG,"0,615","3,93 Mil","R$ 5,04 Milhões","R$ 1,28 Mil","0,927","0,141"
2016,1100106,Guajará-Mirim - RO,"0,945","3,93 Mil","R$ 7,11 Milhões","R$ 1,81 Mil","0,886","0,158"
2016,4119400,Piraí do Sul - PR,"0,709","3,93 Mil","R$ 8,69 Milhões","R$ 2,21 Mil","0,913","0,144"
2016,3200201,Alegre - ES,"0,422","3,92 Mil","R$ 8,12 Milhões","R$ 2,07 Mil","0,918","0,158"
2016,4308904,Getúlio Vargas - RS,"1,218","3,92 Mil","R$ 8,06 Milhões","R$ 2,06 Mil","0,86","0,163"
2016,2312304,São Benedito - CE,"0,332","3,92 Mil","R$ 4,89 Milhões","R$ 1,25 Mil","0,945","0,126"
2016,4124509,Santo Inácio - PR,"0,679","3,91 Mil","R$ 7,93 Milhões","R$ 2,03 Mil","0,98","0,083"
2016,5004601,Itaquiraí - MS,"0,246","3,91 Mil",R$ 7 Milhões,"R$ 1,79 Mil","0,942","0,134"
2016,1500206,Acará - PA,"-0,056","3,9 Mil","R$ 6,15 Milhões","R$ 1,58 Mil","0,976","0,096"
2016,3303856,Paty do Alferes - RJ,"0,211","3,9 Mil","R$ 6,3 Milhões","R$ 1,61 Mil","0,942","0,139"
2016,2313302,Tauá - CE,"0,461","3,9 Mil","R$ 6,18 Milhões","R$ 1,59 Mil","0,935","0,134"
2016,4319604,São Sepé - RS,"0,422","3,89 Mil","R$ 6,95 Milhões","R$ 1,79 Mil","0,905","0,172"
2016,4208104,Itaiópolis - SC,"0,36","3,89 Mil","R$ 7,29 Milhões","R$ 1,88 Mil","0,933","0,142"
2016,3541703,Quatá - SP,"0,833","3,88 Mil","R$ 8,31 Milhões","R$ 2,14 Mil","0,961","0,1"
2016,4121406,Realeza - PR,"1,032","3,88 Mil","R$ 6,48 Milhões","R$ 1,67 Mil","0,867","0,173"
2016,3515152,Engenheiro Coelho - SP,"1,666","3,88 Mil","R$ 9,53 Milhões","R$ 2,46 Mil","0,943","0,091"
2016,2103406,Coelho Neto - MA,"0,075","3,88 Mil","R$ 4,7 Milhões","R$ 1,21 Mil","0,955","0,119"
2016,3506607,Biritiba-Mirim - SP,"0,432","3,87 Mil","R$ 6,86 Milhões","R$ 1,77 Mil","0,936","0,142"
2016,3144706,Nova Era - MG,"0,827","3,87 Mil","R$ 6,83 Milhões","R$ 1,76 Mil","0,93","0,126"
2016,4105409,Chopinzinho - PR,"0,659","3,87 Mil","R$ 7,31 Milhões","R$ 1,89 Mil","0,877","0,183"
2016,5004700,Ivinhema - MS,"0,526","3,87 Mil","R$ 6,73 Milhões","R$ 1,74 Mil","0,892","0,18"
2016,4208807,Jaguaruna - SC,"1,027","3,85 Mil","R$ 6,66 Milhões","R$ 1,73 Mil","0,905","0,141"
2016,2933208,Vera Cruz - BA,"0,685","3,85 Mil","R$ 4,82 Milhões","R$ 1,25 Mil","0,94","0,124"
2016,3530102,Mirandópolis - SP,"0,472","3,84 Mil","R$ 7,99 Milhões","R$ 2,08 Mil","0,903","0,172"
2016,3114204,Carmo do Cajuru - MG,"0,85","3,83 Mil","R$ 6,85 Milhões","R$ 1,79 Mil","0,917","0,138"
2016,4124400,Santo Antônio do Sudoeste - PR,"0,76","3,83 Mil","R$ 6,33 Milhões","R$ 1,65 Mil","0,909","0,15"
2016,2512903,Rio Tinto - PB,"-0,172","3,83 Mil","R$ 5,36 Milhões","R$ 1,4 Mil","0,971","0,104"
2016,3161106,São Francisco - MG,"0,008","3,83 Mil","R$ 6,19 Milhões","R$ 1,62 Mil","0,932","0,154"
2016,3303005,Miracema - RJ,"0,714","3,83 Mil","R$ 5,98 Milhões","R$ 1,56 Mil","0,907","0,153"
2016,3535309,Palmital - SP,"0,434","3,82 Mil","R$ 8,45 Milhões","R$ 2,21 Mil","0,907","0,168"
2016,4217402,Schroeder - SC,"2,067","3,82 Mil","R$ 8,93 Milhões","R$ 2,34 Mil","0,895","0,087"
2016,3143203,Monte Santo de Minas - MG,"0,745","3,82 Mil","R$ 5,24 Milhões","R$ 1,37 Mil","0,897","0,156"
2016,4318200,São Francisco de Paula - RS,"0,388","3,82 Mil","R$ 7,03 Milhões","R$ 1,84 Mil","0,908","0,173"
2016,4310330,Imbé - RS,"1,181","3,81 Mil","R$ 6,77 Milhões","R$ 1,78 Mil","0,917","0,122"
2016,3117504,Conceição do Mato Dentro - MG,"1,072","3,81 Mil","R$ 14,4 Milhões","R$ 3,79 Mil","0,965","0,089"
2016,3103405,Araçuaí - MG,"0,618","3,8 Mil","R$ 5,67 Milhões","R$ 1,49 Mil","0,891","0,174"
2016,2608800,Lajedo - PE,"0,985","3,8 Mil","R$ 5,23 Milhões","R$ 1,38 Mil","0,906","0,141"
2016,3300258,Arraial do Cabo - RJ,"1,195","3,79 Mil","R$ 7,26 Milhões","R$ 1,91 Mil","0,92","0,123"
2016,4308102,Feliz - RS,"1,271","3,79 Mil","R$ 7,5 Milhões","R$ 1,98 Mil","0,865","0,15"
2016,3532900,Nova Europa - SP,"0,77","3,79 Mil","R$ 8,08 Milhões","R$ 2,13 Mil","0,983","0,079"
2016,2504603,Conde - PB,"1,457","3,78 Mil","R$ 6,45 Milhões","R$ 1,71 Mil","0,903","0,116"
2016,5206404,Crixás - GO,"0,856","3,78 Mil","R$ 11,2 Milhões","R$ 2,96 Mil","0,97","0,09"
2016,2306256,Itaitinga - CE,"1,571","3,77 Mil","R$ 6,02 Milhões","R$ 1,6 Mil","0,891","0,119"
2016,3111606,Campos Gerais - MG,"0,464","3,77 Mil","R$ 5,17 Milhões","R$ 1,37 Mil","0,924","0,148"
2016,3139607,Mantena - MG,"0,816","3,77 Mil","R$ 5,5 Milhões","R$ 1,46 Mil","0,905","0,153"
2016,3505609,Barrinha - SP,"1,05","3,77 Mil","R$ 7,16 Milhões","R$ 1,9 Mil","0,922","0,119"
2016,5005608,Miranda - MS,"0,232","3,75 Mil","R$ 6,6 Milhões","R$ 1,76 Mil","0,944","0,134"
2016,4302709,Butiá - RS,"0,386","3,75 Mil","R$ 7,62 Milhões","R$ 2,03 Mil","0,923","0,154"
2016,5103353,Confresa - MT,"0,813","3,75 Mil","R$ 7,33 Milhões","R$ 1,96 Mil","0,924","0,135"
2016,3135407,Jeceaba - MG,"2,307","3,75 Mil","R$ 17,3 Milhões","R$ 4,62 Mil","0,981","0,065"
2016,3203346,Marechal Floriano - ES,"0,469","3,73 Mil","R$ 5,59 Milhões","R$ 1,5 Mil","0,902","0,177"
2016,4215455,Sangão - SC,"1,698","3,72 Mil","R$ 6,17 Milhões","R$ 1,66 Mil","0,943","0,087"
2016,2912202,Ibicoara - BA,"0,227","3,72 Mil","R$ 6,44 Milhões","R$ 1,73 Mil","0,969","0,101"
2016,3305752,Tanguá - RJ,"0,834","3,71 Mil","R$ 6,3 Milhões","R$ 1,7 Mil","0,921","0,133"
2016,3301108,Cantagalo - RJ,"0,861","3,71 Mil","R$ 7,94 Milhões","R$ 2,14 Mil","0,927","0,128"
2016,2503001,Caaporã - PB,"0,244","3,7 Mil","R$ 6,72 Milhões","R$ 1,81 Mil","0,975","0,092"
2016,2907301,Castro Alves - BA,"0,197","3,7 Mil","R$ 6,98 Milhões","R$ 1,89 Mil","0,962","0,11"
2016,3138807,Luz - MG,"0,666","3,7 Mil","R$ 5,79 Milhões","R$ 1,56 Mil","0,899","0,167"
2016,4110953,Itaipulândia - PR,"0,337","3,7 Mil","R$ 5,2 Milhões","R$ 1,41 Mil","0,937","0,136"
2016,5101258,Araputanga - MT,"0,384","3,69 Mil","R$ 7,71 Milhões","R$ 2,09 Mil","0,945","0,127"
2016,4316600,Sananduva - RS,"0,861","3,69 Mil","R$ 6,85 Milhões","R$ 1,86 Mil","0,879","0,17"
2016,4300802,Antônio Prado - RS,"0,959","3,67 Mil","R$ 7,73 Milhões","R$ 2,11 Mil","0,891","0,158"
2016,3144607,Nepomuceno - MG,"0,246","3,66 Mil","R$ 5,08 Milhões","R$ 1,39 Mil","0,917","0,166"
2016,3508801,Cafelândia - SP,"0,831","3,66 Mil","R$ 6,27 Milhões","R$ 1,71 Mil","0,909","0,139"
2016,4206702,Herval D'oeste - SC,"1,25","3,66 Mil","R$ 6,93 Milhões","R$ 1,89 Mil","0,904","0,127"
2016,1100452,Buritis - RO,"0,467","3,64 Mil","R$ 5,76 Milhões","R$ 1,58 Mil","0,909","0,163"
2016,2110005,Santa Luzia - MA,"-0,707","3,64 Mil","R$ 6,64 Milhões","R$ 1,82 Mil","0,98","0,096"
2016,4318408,São Jerônimo - RS,"1,053","3,64 Mil","R$ 8,24 Milhões","R$ 2,26 Mil","0,925","0,122"
2016,4322202,Tupanciretã - RS,"0,08","3,64 Mil","R$ 7,41 Milhões","R$ 2,04 Mil","0,938","0,145"
2016,3200102,Afonso Cláudio - ES,"0,129","3,64 Mil","R$ 5,62 Milhões","R$ 1,54 Mil","0,918","0,17"
2016,4312906,Nova Bassano - RS,"1,12","3,63 Mil","R$ 9,52 Milhões","R$ 2,62 Mil","0,943","0,107"
2016,4306908,Encruzilhada do Sul - RS,"0,051","3,63 Mil","R$ 7,06 Milhões","R$ 1,94 Mil","0,921","0,167"
2016,3301504,Cordeiro - RJ,"1,011","3,63 Mil","R$ 5,32 Milhões","R$ 1,47 Mil","0,88","0,16"
