Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2018,3128303,Guaranésia - MG,"0,864","4,86 Mil","R$ 9,49 Milhões","R$ 1,95 Mil","0,929","0,121"
2018,3159803,Santa Vitória - MG,"0,461","4,86 Mil","R$ 11,3 Milhões","R$ 2,33 Mil","0,958","0,107"
2018,3169604,Tupaciguara - MG,"0,268","4,86 Mil","R$ 9,63 Milhões","R$ 1,98 Mil","0,915","0,161"
2018,3143401,Monte Sião - MG,"0,772","4,85 Mil","R$ 8,15 Milhões","R$ 1,68 Mil","0,905","0,148"
2018,3531506,Monte Azul Paulista - SP,"1,033","4,83 Mil","R$ 10,3 Milhões","R$ 2,13 Mil","0,9","0,136"
2018,3300506,Bom Jardim - RJ,"0,844","4,81 Mil","R$ 8,88 Milhões","R$ 1,85 Mil","0,889","0,158"
2018,3507803,Brodowski - SP,"1,228","4,81 Mil","R$ 9,42 Milhões","R$ 1,96 Mil","0,882","0,139"
2018,5104104,Guarantã do Norte - MT,"0,85","4,8 Mil","R$ 9,67 Milhões","R$ 2,01 Mil","0,904","0,146"
2018,3553807,Taquarituba - SP,"0,606","4,79 Mil","R$ 9,85 Milhões","R$ 2,06 Mil","0,877","0,187"
2018,3545605,Santa Adélia - SP,"0,546","4,78 Mil","R$ 11,7 Milhões","R$ 2,44 Mil","0,974","0,087"
2018,3508009,Buri - SP,"0,319","4,78 Mil","R$ 7,76 Milhões","R$ 1,62 Mil","0,931","0,142"
2018,5107065,Querência - MT,"0,503","4,77 Mil","R$ 12,5 Milhões","R$ 2,62 Mil","0,934","0,133"
2018,3129509,Ibiá - MG,"0,416","4,77 Mil","R$ 8,81 Milhões","R$ 1,85 Mil","0,916","0,155"
2018,3304805,São Fidélis - RJ,"0,497","4,75 Mil","R$ 7,75 Milhões","R$ 1,63 Mil","0,897","0,171"
2018,4206702,Herval D'oeste - SC,"1,401","4,73 Mil","R$ 9,09 Milhões","R$ 1,92 Mil","0,906","0,116"
2018,4203303,Campo Alegre - SC,"1,602","4,73 Mil","R$ 11,1 Milhões","R$ 2,34 Mil","0,93","0,094"
2018,3161908,São Gonçalo do Rio Abaixo - MG,"0,995","4,72 Mil","R$ 15,6 Milhões","R$ 3,29 Mil","0,97","0,083"
2018,1502939,Dom Eliseu - PA,"0,005","4,71 Mil","R$ 8,17 Milhões","R$ 1,73 Mil","0,928","0,154"
2018,5106372,Pedra Preta - MT,"0,526","4,71 Mil","R$ 10,7 Milhões","R$ 2,28 Mil","0,947","0,117"
2018,3532009,Morungaba - SP,"1,071","4,7 Mil","R$ 9,01 Milhões","R$ 1,92 Mil","0,933","0,109"
2018,5205497,Cidade Ocidental - GO,"0,71","4,69 Mil","R$ 8,91 Milhões","R$ 1,9 Mil","0,933","0,129"
2018,3162005,São Gonçalo do Sapucaí - MG,"0,694","4,69 Mil","R$ 7,68 Milhões","R$ 1,64 Mil","0,899","0,156"
2018,3305406,Sapucaia - RJ,"0,815","4,69 Mil","R$ 7,81 Milhões","R$ 1,66 Mil","0,913","0,136"
2018,2202208,Campo Maior - PI,"0,259","4,69 Mil","R$ 8,11 Milhões","R$ 1,73 Mil","0,925","0,151"
2018,4217006,São Ludgero - SC,"1,365","4,68 Mil","R$ 11,3 Milhões","R$ 2,41 Mil","0,898","0,122"
2018,4104501,Capanema - PR,"0,606","4,67 Mil","R$ 11,2 Milhões","R$ 2,39 Mil","0,925","0,138"
2018,3542404,Regente Feijó - SP,"1,287","4,66 Mil","R$ 10,2 Milhões","R$ 2,18 Mil","0,888","0,138"
2018,1506708,Santana do Araguaia - PA,"-0,119","4,66 Mil","R$ 9,86 Milhões","R$ 2,12 Mil","0,956","0,12"
2018,3147204,Paraguaçu - MG,"0,669","4,66 Mil","R$ 7,11 Milhões","R$ 1,53 Mil","0,891","0,166"
2018,3140803,Matias Barbosa - MG,"1,636","4,64 Mil","R$ 9,88 Milhões","R$ 2,13 Mil","0,91","0,106"
2018,3105400,Barão de Cocais - MG,"1,192","4,63 Mil","R$ 9,97 Milhões","R$ 2,15 Mil","0,909","0,127"
2018,2306306,Itapajé - CE,"0,41","4,62 Mil","R$ 7,38 Milhões","R$ 1,6 Mil","0,951","0,111"
2018,3553005,Taguaí - SP,"0,586","4,62 Mil","R$ 6,29 Milhões","R$ 1,36 Mil","0,96","0,101"
2018,3511300,Cedral - SP,"2,249","4,61 Mil","R$ 10,6 Milhões","R$ 2,3 Mil","0,909","0,074"
2018,3500501,Águas de Lindóia - SP,"0,754","4,6 Mil","R$ 9,36 Milhões","R$ 2,03 Mil","0,91","0,147"
2018,4208104,Itaiópolis - SC,"0,569","4,6 Mil","R$ 7,66 Milhões","R$ 1,67 Mil","0,923","0,141"
2018,2313302,Tauá - CE,"0,483","4,6 Mil","R$ 6,93 Milhões","R$ 1,51 Mil","0,94","0,121"
2018,3158953,Santana do Paraíso - MG,"1,561","4,59 Mil","R$ 8,27 Milhões","R$ 1,8 Mil","0,884","0,116"
2018,2913903,Ipiaú - BA,"0,552","4,58 Mil","R$ 7,5 Milhões","R$ 1,64 Mil","0,895","0,173"
2018,2702405,Delmiro Gouveia - AL,"0,567","4,58 Mil","R$ 7,49 Milhões","R$ 1,64 Mil","0,929","0,131"
2018,3535804,Paranapanema - SP,"0,11","4,57 Mil","R$ 9,58 Milhões","R$ 2,09 Mil","0,918","0,171"
2018,1505064,Novo Repartimento - PA,"0,347","4,57 Mil","R$ 7,8 Milhões","R$ 1,71 Mil","0,939","0,128"
2018,3149804,Perdizes - MG,"-0,015","4,56 Mil","R$ 9,41 Milhões","R$ 2,06 Mil","0,944","0,135"
2018,2911105,Formosa do Rio Preto - BA,"-0,447","4,55 Mil","R$ 9,65 Milhões","R$ 2,12 Mil","0,967","0,113"
2018,2306256,Itaitinga - CE,"1,813","4,55 Mil","R$ 8,24 Milhões","R$ 1,81 Mil","0,876","0,106"
2018,2504603,Conde - PB,"1,611","4,54 Mil","R$ 8,45 Milhões","R$ 1,86 Mil","0,907","0,101"
2018,3204104,Pinheiros - ES,"0,18","4,54 Mil","R$ 7,41 Milhões","R$ 1,63 Mil","0,93","0,143"
2018,2701407,Campo Alegre - AL,"0,044","4,53 Mil","R$ 8,74 Milhões","R$ 1,93 Mil","0,981","0,084"
2018,3203346,Marechal Floriano - ES,"0,616","4,53 Mil","R$ 7,49 Milhões","R$ 1,65 Mil","0,902","0,164"
2018,3515152,Engenheiro Coelho - SP,"1,631","4,51 Mil","R$ 11,7 Milhões","R$ 2,59 Mil","0,94","0,089"
2018,3132503,Itamarandiba - MG,"0,23","4,51 Mil","R$ 6,54 Milhões","R$ 1,45 Mil","0,925","0,148"
2018,5102702,Canarana - MT,"0,454","4,51 Mil","R$ 11,1 Milhões","R$ 2,46 Mil","0,902","0,167"
2018,4213708,Pouso Redondo - SC,"1,213","4,51 Mil","R$ 9,86 Milhões","R$ 2,19 Mil","0,893","0,136"
2018,3508108,Buritama - SP,"0,612","4,49 Mil","R$ 9,25 Milhões","R$ 2,06 Mil","0,929","0,13"
2018,3540804,Potirendaba - SP,"1,239","4,49 Mil","R$ 11,9 Milhões","R$ 2,66 Mil","0,942","0,102"
2018,4106506,Coronel Vivida - PR,"0,898","4,49 Mil","R$ 9,79 Milhões","R$ 2,18 Mil","0,862","0,18"
2018,2926608,Ribeira do Pombal - BA,"0,686","4,49 Mil","R$ 7,62 Milhões","R$ 1,7 Mil","0,912","0,148"
2018,1301852,Iranduba - AM,"0,811","4,48 Mil","R$ 7,49 Milhões","R$ 1,67 Mil","0,95","0,104"
2018,3531407,Monte Aprazível - SP,"0,616","4,48 Mil",R$ 11 Milhões,"R$ 2,46 Mil","0,909","0,152"
2018,4215505,Santa Cecília - SC,"0,616","4,47 Mil","R$ 8,92 Milhões","R$ 1,99 Mil","0,937","0,124"
2018,4106605,Cruzeiro do Oeste - PR,"0,633","4,46 Mil","R$ 9,17 Milhões","R$ 2,06 Mil","0,915","0,147"
2018,3300258,Arraial do Cabo - RJ,"0,893","4,46 Mil","R$ 8,88 Milhões","R$ 1,99 Mil","0,933","0,123"
2018,4218806,Turvo - SC,"1,072","4,45 Mil","R$ 9,75 Milhões","R$ 2,19 Mil","0,888","0,147"
2018,3550209,São Miguel Arcanjo - SP,"0,193","4,45 Mil","R$ 8,27 Milhões","R$ 1,86 Mil","0,885","0,207"
2018,4210001,Luiz Alves - SC,"1,195","4,44 Mil","R$ 9,63 Milhões","R$ 2,17 Mil","0,91","0,131"
2018,3168002,Taiobeiras - MG,"0,573","4,44 Mil","R$ 6,47 Milhões","R$ 1,46 Mil","0,886","0,178"
2018,2401107,Areia Branca - RN,"1,332","4,44 Mil","R$ 9,53 Milhões","R$ 2,15 Mil","0,944","0,094"
2018,4126306,Sengés - PR,"0,592","4,44 Mil","R$ 9,38 Milhões","R$ 2,11 Mil","0,947","0,113"
2018,2611002,Petrolândia - PE,"0,308","4,43 Mil","R$ 9,16 Milhões","R$ 2,07 Mil","0,954","0,116"
2018,3204609,Santa Teresa - ES,"0,679","4,43 Mil","R$ 9,7 Milhões","R$ 2,19 Mil","0,894","0,168"
2018,3536208,Pariquera-Açu - SP,"0,515","4,43 Mil","R$ 9,52 Milhões","R$ 2,15 Mil","0,943","0,124"
2018,1508126,Ulianópolis - PA,"-0,273","4,42 Mil","R$ 7,54 Milhões","R$ 1,7 Mil","0,96","0,12"
2018,1500206,Acará - PA,"-0,289","4,42 Mil","R$ 6,61 Milhões","R$ 1,49 Mil","0,977","0,097"
2018,2108207,Pedreiras - MA,"0,607","4,42 Mil","R$ 7,37 Milhões","R$ 1,67 Mil","0,922","0,137"
2018,5007935,Sonora - MS,"0,444","4,42 Mil","R$ 10,6 Milhões","R$ 2,41 Mil","0,947","0,121"
2018,2807105,Simão Dias - SE,"0,074","4,42 Mil","R$ 7,47 Milhões","R$ 1,69 Mil","0,943","0,132"
2018,2515302,Sapé - PB,"0,26","4,41 Mil","R$ 6,47 Milhões","R$ 1,47 Mil","0,932","0,143"
2018,3554805,Tremembé - SP,"1,285","4,41 Mil","R$ 10,3 Milhões","R$ 2,35 Mil","0,874","0,143"
2018,3202306,Guaçuí - ES,"0,778","4,4 Mil","R$ 7,49 Milhões","R$ 1,7 Mil","0,888","0,165"
2018,3149903,Perdões - MG,"0,618","4,4 Mil","R$ 7,9 Milhões","R$ 1,79 Mil","0,881","0,186"
2018,1508084,Tucumã - PA,"0,546","4,4 Mil","R$ 7,82 Milhões","R$ 1,78 Mil","0,914","0,149"
2018,5004700,Ivinhema - MS,"0,47","4,4 Mil","R$ 8,61 Milhões","R$ 1,96 Mil","0,894","0,175"
2018,2609907,Ouricuri - PE,"0,334","4,38 Mil","R$ 7,77 Milhões","R$ 1,77 Mil","0,931","0,14"
2018,2910503,Entre Rios - BA,"0,69","4,38 Mil","R$ 10,5 Milhões","R$ 2,39 Mil","0,943","0,118"
2018,3151404,Pitangui - MG,"0,951","4,38 Mil","R$ 7,69 Milhões","R$ 1,76 Mil","0,88","0,163"
2018,3502705,Apiaí - SP,"0,725","4,37 Mil","R$ 7,92 Milhões","R$ 1,81 Mil","0,897","0,157"
2018,3538600,Piracaia - SP,"0,999","4,37 Mil","R$ 9,35 Milhões","R$ 2,14 Mil","0,875","0,156"
2018,3114204,Carmo do Cajuru - MG,"0,716","4,37 Mil","R$ 8,36 Milhões","R$ 1,91 Mil","0,915","0,144"
2018,3202504,Ibiraçu - ES,"1,167","4,36 Mil","R$ 7,22 Milhões","R$ 1,65 Mil","0,927","0,113"
2018,3147303,Paraisópolis - MG,"0,864","4,36 Mil","R$ 8,52 Milhões","R$ 1,95 Mil","0,93","0,121"
2018,2910602,Esplanada - BA,"0,402","4,36 Mil","R$ 7,72 Milhões","R$ 1,77 Mil","0,944","0,123"
2018,5205471,Chapadão do Céu - GO,"0,335","4,35 Mil","R$ 13,6 Milhões","R$ 3,13 Mil","0,961","0,103"
2018,2706901,Pilar - AL,"1,246","4,35 Mil","R$ 11,4 Milhões","R$ 2,63 Mil","0,958","0,089"
2018,3171006,Vazante - MG,"0,719","4,35 Mil","R$ 10,6 Milhões","R$ 2,43 Mil","0,916","0,141"
2018,2708006,Santana do Ipanema - AL,"0,657","4,34 Mil","R$ 8,49 Milhões","R$ 1,96 Mil","0,943","0,116"
2018,5103353,Confresa - MT,"0,839","4,33 Mil","R$ 9,36 Milhões","R$ 2,16 Mil","0,924","0,13"
2018,3162955,São José da Lapa - MG,"2,267","4,33 Mil","R$ 10,6 Milhões","R$ 2,46 Mil","0,913","0,074"
2018,3522901,Itapuí - SP,"1,508","4,33 Mil","R$ 8,39 Milhões","R$ 1,94 Mil","0,948","0,09"
2018,3517505,Guapiaçu - SP,"1,216","4,33 Mil","R$ 11,6 Milhões","R$ 2,69 Mil","0,929","0,111"
2018,2906006,Campo Formoso - BA,"0,658","4,33 Mil","R$ 9,49 Milhões","R$ 2,19 Mil","0,929","0,127"
2018,3511409,Cerqueira César - SP,"0,541","4,32 Mil","R$ 9,85 Milhões","R$ 2,28 Mil","0,924","0,139"
2018,3133105,Itanhandu - MG,"0,877","4,32 Mil","R$ 7,34 Milhões","R$ 1,7 Mil","0,932","0,12"
2018,3200805,Baixo Guandu - ES,"0,564","4,32 Mil","R$ 7,35 Milhões","R$ 1,7 Mil","0,892","0,171"
2018,2305407,Icó - CE,"0,585","4,31 Mil","R$ 6,38 Milhões","R$ 1,48 Mil","0,937","0,127"
2018,3144706,Nova Era - MG,"0,742","4,31 Mil","R$ 9,06 Milhões","R$ 2,1 Mil","0,941","0,114"
2018,4114302,Mandirituba - PR,"1,356","4,31 Mil","R$ 9,19 Milhões","R$ 2,13 Mil","0,873","0,136"
2018,4204509,Corupá - SC,"1,762","4,3 Mil","R$ 10,3 Milhões","R$ 2,39 Mil","0,907","0,096"
2018,5217302,Pirenópolis - GO,"0,405","4,28 Mil","R$ 7,29 Milhões","R$ 1,7 Mil","0,921","0,151"
2018,2614105,Sertânia - PE,"0,697","4,26 Mil","R$ 8,53 Milhões",R$ 2 Mil,"0,975","0,085"
2018,2928109,Santa Maria da Vitória - BA,"0,428","4,26 Mil","R$ 7,63 Milhões","R$ 1,79 Mil","0,911","0,158"
2018,2109106,Presidente Dutra - MA,"0,586","4,25 Mil","R$ 7,59 Milhões","R$ 1,79 Mil","0,917","0,142"
2018,3536307,Patrocínio Paulista - SP,"0,399","4,25 Mil","R$ 10,8 Milhões","R$ 2,54 Mil","0,942","0,127"
2018,4322707,Vera Cruz - RS,"1,351","4,25 Mil","R$ 9,56 Milhões","R$ 2,25 Mil","0,87","0,142"
2018,5004601,Itaquiraí - MS,"-0,041","4,23 Mil","R$ 8,8 Milhões","R$ 2,08 Mil","0,95","0,126"
2018,2929909,Seabra - BA,"0,793","4,23 Mil","R$ 8,44 Milhões",R$ 2 Mil,"0,91","0,143"
2018,2803203,Itaporanga D'ajuda - SE,"0,046","4,2 Mil","R$ 8,44 Milhões","R$ 2,01 Mil","0,946","0,133"
2018,5106232,Nova Olímpia - MT,"0,467","4,19 Mil","R$ 10,5 Milhões","R$ 2,5 Mil","0,973","0,093"
2018,2705101,Matriz de Camaragibe - AL,"-0,099","4,18 Mil","R$ 6,1 Milhões","R$ 1,46 Mil","0,979","0,09"
2018,2503001,Caaporã - PB,"0,686","4,16 Mil","R$ 7,55 Milhões","R$ 1,81 Mil","0,963","0,095"
2018,3547601,Santa Rosa de Viterbo - SP,"1,103","4,16 Mil","R$ 9,7 Milhões","R$ 2,33 Mil","0,889","0,142"
2018,2807402,Tobias Barreto - SE,"0,726","4,16 Mil","R$ 7,51 Milhões","R$ 1,81 Mil","0,923","0,128"
2018,2601409,Barreiros - PE,"0,406","4,16 Mil","R$ 6,77 Milhões","R$ 1,63 Mil","0,922","0,144"
2018,2929503,São Sebastião do Passé - BA,"1,443","4,14 Mil","R$ 13,6 Milhões","R$ 3,3 Mil","0,93","0,102"
2018,3512100,Colômbia - SP,"0,282","4,14 Mil","R$ 7,52 Milhões","R$ 1,82 Mil","0,984","0,08"
2018,2310704,Pentecoste - CE,"0,455","4,13 Mil","R$ 5,81 Milhões","R$ 1,41 Mil","0,969","0,093"
2018,4203956,Capivari de Baixo - SC,"1,241","4,13 Mil","R$ 10,8 Milhões","R$ 2,61 Mil","0,893","0,135"
2018,4308904,Getúlio Vargas - RS,"1,163","4,11 Mil","R$ 9,29 Milhões","R$ 2,26 Mil","0,859","0,165"
2018,2933208,Vera Cruz - BA,"0,723","4,11 Mil","R$ 7,09 Milhões","R$ 1,73 Mil","0,934","0,123"
2018,3105103,Bambuí - MG,"0,491","4,1 Mil","R$ 8,16 Milhões","R$ 1,99 Mil","0,91","0,159"
2018,5206404,Crixás - GO,"1,28","4,1 Mil","R$ 12,1 Milhões","R$ 2,95 Mil","0,967","0,082"
2018,4311007,Jaguarão - RS,"0,529","4,1 Mil","R$ 8,16 Milhões","R$ 1,99 Mil","0,892","0,176"
2018,3113206,Carandaí - MG,"0,735","4,09 Mil","R$ 6,68 Milhões","R$ 1,63 Mil","0,898","0,155"
2018,3516853,Gavião Peixoto - SP,"1,755","4,08 Mil","R$ 22,1 Milhões","R$ 5,42 Mil","0,991","0,065"
2018,4105409,Chopinzinho - PR,"0,631","4,07 Mil","R$ 8,85 Milhões","R$ 2,17 Mil","0,891","0,169"
2018,5002902,Cassilândia - MS,"0,602","4,07 Mil","R$ 7,59 Milhões","R$ 1,87 Mil","0,902","0,159"
2018,2603603,Camutanga - PE,"0,535","4,05 Mil","R$ 9,31 Milhões","R$ 2,3 Mil","0,993","0,067"
2018,2401008,Apodi - RN,"0,311","4,05 Mil","R$ 6,61 Milhões","R$ 1,63 Mil","0,948","0,119"
2018,4200101,Abelardo Luz - SC,"0,615","4,05 Mil","R$ 8,3 Milhões","R$ 2,05 Mil","0,919","0,142"
2018,1100106,Guajará-Mirim - RO,"1,125","4,05 Mil","R$ 7,68 Milhões","R$ 1,9 Mil","0,882","0,147"
2018,4212809,Piçarras - SC,"1,336","4,05 Mil","R$ 9,51 Milhões","R$ 2,35 Mil","0,861","0,156"
2018,2512903,Rio Tinto - PB,"-0,189","4,05 Mil","R$ 6,02 Milhões","R$ 1,49 Mil","0,973","0,098"
2018,3201605,Conceição da Barra - ES,"-0,213","4,05 Mil","R$ 8,53 Milhões","R$ 2,11 Mil","0,965","0,108"
2018,5102686,Campos de Júlio - MT,"0,209","4,04 Mil","R$ 11,6 Milhões","R$ 2,88 Mil","0,958","0,112"
2018,3143203,Monte Santo de Minas - MG,"0,843","4,04 Mil","R$ 6,27 Milhões","R$ 1,55 Mil","0,905","0,141"
2018,4323804,Xangri-Lá - RS,"1,057","4,03 Mil","R$ 9,26 Milhões","R$ 2,3 Mil","0,917","0,129"
2018,2608800,Lajedo - PE,"0,917","4,02 Mil","R$ 5,58 Milhões","R$ 1,39 Mil","0,91","0,134"
2018,4114104,Mandaguaçu - PR,"0,824","4,02 Mil","R$ 8,21 Milhões","R$ 2,04 Mil","0,876","0,17"
2018,4119400,Piraí do Sul - PR,"0,493",4 Mil,"R$ 9,85 Milhões","R$ 2,46 Mil","0,918","0,146"
2018,2101707,Barreirinhas - MA,"0,385",4 Mil,"R$ 6,44 Milhões","R$ 1,61 Mil","0,963","0,101"
2018,4208450,Itapoá - SC,"0,936",4 Mil,"R$ 11,3 Milhões","R$ 2,84 Mil","0,928","0,119"
2018,2805703,Propriá - SE,"0,447","3,99 Mil","R$ 7,59 Milhões","R$ 1,9 Mil","0,925","0,143"
2018,4205803,Garuva - SC,"1,55","3,99 Mil","R$ 9,66 Milhões","R$ 2,42 Mil","0,899","0,115"
2018,4208807,Jaguaruna - SC,"1,215","3,98 Mil","R$ 8,17 Milhões","R$ 2,05 Mil","0,895","0,134"
2018,3205010,Sooretama - ES,"0,145","3,98 Mil","R$ 6,2 Milhões","R$ 1,56 Mil","0,955","0,116"
2018,3535309,Palmital - SP,"0,449","3,96 Mil","R$ 9,6 Milhões","R$ 2,42 Mil","0,906","0,163"
2018,2307254,Jijoca de Jericoacoara - CE,"0,801","3,96 Mil","R$ 6,09 Milhões","R$ 1,54 Mil","0,951","0,107"
2018,3305604,Silva Jardim - RJ,"0,108","3,96 Mil","R$ 7,59 Milhões","R$ 1,91 Mil","0,939","0,142"
2018,2312304,São Benedito - CE,"0,416","3,96 Mil","R$ 6,05 Milhões","R$ 1,53 Mil","0,936","0,132"
2018,5108006,Tapurah - MT,"0,455","3,96 Mil","R$ 8,78 Milhões","R$ 2,22 Mil","0,929","0,139"
2018,5106505,Poconé - MT,"0,521","3,96 Mil","R$ 8,9 Milhões","R$ 2,25 Mil","0,928","0,135"
2018,3508801,Cafelândia - SP,"0,963","3,95 Mil","R$ 7,79 Milhões","R$ 1,97 Mil","0,933","0,112"
2018,2312205,Santa Quitéria - CE,"0,419","3,94 Mil","R$ 5,73 Milhões","R$ 1,45 Mil","0,952","0,112"
2018,5105606,Matupá - MT,"0,591","3,94 Mil","R$ 8,39 Milhões","R$ 2,13 Mil","0,921","0,141"
2018,5218300,Posse - GO,"0,462","3,94 Mil","R$ 9,16 Milhões","R$ 2,33 Mil","0,896","0,175"
2018,4212106,Palmitos - SC,"0,995","3,93 Mil","R$ 8,95 Milhões","R$ 2,28 Mil","0,908","0,138"
2018,3303005,Miracema - RJ,"0,636","3,92 Mil","R$ 6,9 Milhões","R$ 1,76 Mil","0,91","0,149"
2018,4217402,Schroeder - SC,"2,062","3,92 Mil","R$ 10,1 Milhões","R$ 2,57 Mil","0,893","0,084"
2018,5106257,Nova Xavantina - MT,"0,195","3,92 Mil","R$ 8,81 Milhões","R$ 2,25 Mil","0,93","0,146"
2018,1500503,Almeirim - PA,"0,739","3,92 Mil","R$ 11,2 Milhões","R$ 2,87 Mil","0,971","0,087"
2018,3302908,Miguel Pereira - RJ,"0,607","3,92 Mil","R$ 7,8 Milhões","R$ 1,99 Mil","0,911","0,154"
2018,1505031,Novo Progresso - PA,"0,677","3,91 Mil","R$ 9,02 Milhões","R$ 2,3 Mil","0,906","0,153"
2018,3100203,Abaeté - MG,"0,646","3,91 Mil","R$ 6,35 Milhões","R$ 1,62 Mil","0,894","0,169"
2018,3157708,Santa Juliana - MG,"-0,238","3,91 Mil","R$ 8,42 Milhões","R$ 2,15 Mil","0,961","0,119"
2018,2927705,Santa Cruz Cabrália - BA,"0,065","3,91 Mil","R$ 6,62 Milhões","R$ 1,7 Mil","0,948","0,129"
2018,4119301,Pinhão - PR,"-0,105","3,9 Mil","R$ 8,04 Milhões","R$ 2,06 Mil","0,936","0,151"
2018,3530102,Mirandópolis - SP,"0,585","3,89 Mil","R$ 8,66 Milhões","R$ 2,23 Mil","0,897","0,17"
2018,2304509,Frecheirinha - CE,"0,551","3,88 Mil","R$ 4,74 Milhões","R$ 1,22 Mil","0,984","0,076"
2018,4124509,Santo Inácio - PR,"0,74","3,88 Mil","R$ 8,57 Milhões","R$ 2,21 Mil","0,981","0,08"
2018,3140506,Martinho Campos - MG,"0,38","3,87 Mil","R$ 6,25 Milhões","R$ 1,61 Mil","0,924","0,148"
2018,5005608,Miranda - MS,"0,152","3,87 Mil","R$ 7,08 Milhões","R$ 1,83 Mil","0,944","0,131"
2018,3505609,Barrinha - SP,"1,119","3,86 Mil","R$ 7,98 Milhões","R$ 2,07 Mil","0,918","0,117"
2018,1506203,Salinópolis - PA,"0,301","3,86 Mil","R$ 6,78 Milhões","R$ 1,75 Mil","0,949","0,118"
2018,3133501,Itapecerica - MG,"0,476","3,86 Mil","R$ 6,85 Milhões","R$ 1,77 Mil","0,924","0,143"
2018,1505809,Portel - PA,"-0,604","3,86 Mil","R$ 7,66 Milhões","R$ 1,99 Mil","0,982","0,088"
2018,1503804,Jacundá - PA,"0,155","3,85 Mil","R$ 7,48 Milhões","R$ 1,94 Mil","0,942","0,13"
2018,4124400,Santo Antônio do Sudoeste - PR,"0,773","3,85 Mil","R$ 6,96 Milhões","R$ 1,81 Mil","0,907","0,147"
2018,3305752,Tanguá - RJ,"0,471","3,85 Mil","R$ 7,22 Milhões","R$ 1,87 Mil","0,934","0,132"
2018,3515400,Fartura - SP,"0,378","3,85 Mil","R$ 6,48 Milhões","R$ 1,68 Mil","0,911","0,161"
2018,3144607,Nepomuceno - MG,"0,496","3,85 Mil","R$ 5,78 Milhões","R$ 1,5 Mil","0,909","0,159"
2018,4312906,Nova Bassano - RS,"1,093","3,84 Mil","R$ 9,79 Milhões","R$ 2,55 Mil","0,946","0,102"
2018,2905206,Caetité - BA,"0,733","3,84 Mil","R$ 7,76 Milhões","R$ 2,02 Mil","0,884","0,174"
2018,3166808,Serra do Salitre - MG,"-0,058","3,83 Mil","R$ 9,15 Milhões","R$ 2,39 Mil","0,967","0,108"
2018,5218904,Rubiataba - GO,"0,735","3,83 Mil","R$ 8,38 Milhões","R$ 2,19 Mil","0,947","0,111"
2018,3510302,Capela do Alto - SP,"0,354","3,83 Mil","R$ 6,55 Milhões","R$ 1,71 Mil","0,929","0,141"
2018,2414209,Tibau do Sul - RN,"0,718","3,82 Mil","R$ 5,61 Milhões","R$ 1,47 Mil","0,943","0,12"
2018,2110005,Santa Luzia - MA,"-0,565","3,81 Mil","R$ 7,14 Milhões","R$ 1,87 Mil","0,978","0,094"
2018,3202603,Iconha - ES,"1,352","3,81 Mil","R$ 9,31 Milhões","R$ 2,44 Mil","0,934","0,102"
2018,4121406,Realeza - PR,"0,945","3,81 Mil","R$ 6,46 Milhões","R$ 1,7 Mil","0,866","0,175"
2018,4308102,Feliz - RS,"1,317","3,81 Mil","R$ 8,29 Milhões","R$ 2,18 Mil","0,866","0,143"
2018,5103304,Comodoro - MT,"0,242","3,81 Mil","R$ 8,06 Milhões","R$ 2,12 Mil","0,924","0,154"
2018,1506187,Rondon do Pará - PA,"-0,063","3,81 Mil","R$ 7,58 Milhões","R$ 1,99 Mil","0,933","0,153"
2018,3135407,Jeceaba - MG,"1,986","3,8 Mil","R$ 18,4 Milhões","R$ 4,84 Mil","0,979","0,067"
2018,3530201,Mirante do Paranapanema - SP,"-0,313","3,8 Mil","R$ 9,18 Milhões","R$ 2,42 Mil","0,979","0,091"
2018,3501004,Altinópolis - SP,"0,404","3,79 Mil","R$ 7,16 Milhões","R$ 1,89 Mil","0,921","0,151"
2018,5203500,Bom Jesus de Goiás - GO,"0,312","3,79 Mil","R$ 8,02 Milhões","R$ 2,12 Mil","0,926","0,143"
2018,4101101,Andirá - PR,"0,719","3,79 Mil","R$ 7,88 Milhões","R$ 2,08 Mil","0,896","0,157"
2018,2925105,Poções - BA,"0,54","3,79 Mil","R$ 6,72 Milhões","R$ 1,77 Mil","0,939","0,124"
2018,1502707,Conceição do Araguaia - PA,"0,271","3,78 Mil","R$ 7,5 Milhões","R$ 1,98 Mil","0,92","0,158"
2018,3506607,Biritiba-Mirim - SP,"0,457","3,78 Mil","R$ 7,4 Milhões","R$ 1,96 Mil","0,935","0,136"
2018,3111606,Campos Gerais - MG,"0,405","3,78 Mil","R$ 5,77 Milhões","R$ 1,53 Mil","0,917","0,153"
2018,4215455,Sangão - SC,"1,773","3,78 Mil","R$ 7,06 Milhões","R$ 1,87 Mil","0,937","0,085"
2018,2910701,Euclides da Cunha - BA,"0,575","3,77 Mil","R$ 7,81 Milhões","R$ 2,07 Mil","0,933","0,13"
2018,3109303,Buritis - MG,"0,025","3,77 Mil","R$ 7,53 Milhões",R$ 2 Mil,"0,93","0,15"
2018,3103405,Araçuaí - MG,"0,505","3,76 Mil","R$ 6,07 Milhões","R$ 1,61 Mil","0,884","0,18"
2018,5104609,Itiquira - MT,"-0,341","3,76 Mil","R$ 10,2 Milhões","R$ 2,72 Mil","0,962","0,117"
