Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2021,2609907,Ouricuri - PE,"0,291","4,48 Mil","R$ 8,95 Milhões",R$ 2 Mil,"0,936","0,134"
2021,3204609,Santa Teresa - ES,"0,566","4,47 Mil","R$ 11,2 Milhões","R$ 2,5 Mil","0,888","0,175"
2021,2611408,Primavera - PE,"-0,176","4,47 Mil","R$ 7,61 Milhões","R$ 1,7 Mil","0,99","0,072"
2021,2409407,Pau Dos Ferros - RN,"0,903","4,47 Mil","R$ 8,69 Milhões","R$ 1,94 Mil","0,886","0,159"
2021,3305406,Sapucaia - RJ,"0,793","4,47 Mil","R$ 9,72 Milhões","R$ 2,18 Mil","0,912","0,137"
2021,4215455,Sangão - SC,"1,965","4,47 Mil","R$ 9,65 Milhões","R$ 2,16 Mil","0,935","0,075"
2021,2910602,Esplanada - BA,"0,411","4,46 Mil","R$ 8,82 Milhões","R$ 1,98 Mil","0,949","0,114"
2021,3536208,Pariquera-Açu - SP,"0,503","4,44 Mil","R$ 11,2 Milhões","R$ 2,53 Mil","0,941","0,123"
2021,1505064,Novo Repartimento - PA,"-0,074","4,42 Mil","R$ 9,66 Milhões","R$ 2,19 Mil","0,95","0,125"
2021,2202208,Campo Maior - PI,"0,278","4,42 Mil","R$ 10,9 Milhões","R$ 2,48 Mil","0,928","0,143"
2021,2933208,Vera Cruz - BA,"0,314","4,42 Mil","R$ 8,3 Milhões","R$ 1,88 Mil","0,934","0,132"
2021,3205010,Sooretama - ES,"0,405","4,42 Mil","R$ 8,55 Milhões","R$ 1,94 Mil","0,932","0,131"
2021,2103604,Coroatá - MA,"-0,263","4,41 Mil","R$ 7,7 Milhões","R$ 1,74 Mil","0,951","0,128"
2021,2807105,Simão Dias - SE,"0,295","4,41 Mil","R$ 8,8 Milhões",R$ 2 Mil,"0,942","0,124"
2021,1508126,Ulianópolis - PA,"0,03","4,41 Mil","R$ 10,1 Milhões","R$ 2,29 Mil","0,953","0,118"
2021,2307254,Jijoca de Jericoacoara - CE,"0,656","4,4 Mil","R$ 7,41 Milhões","R$ 1,68 Mil","0,946","0,112"
2021,5213087,Minaçu - GO,"0,26","4,4 Mil","R$ 12,3 Milhões","R$ 2,79 Mil","0,951","0,113"
2021,2929503,São Sebastião do Passé - BA,"1,331","4,4 Mil","R$ 15,9 Milhões","R$ 3,62 Mil","0,936","0,1"
2021,4124509,Santo Inácio - PR,"0,99","4,4 Mil","R$ 11,8 Milhões","R$ 2,68 Mil","0,978","0,075"
2021,3133709,Itatiaiuçu - MG,"1,094","4,4 Mil","R$ 14,5 Milhões","R$ 3,3 Mil","0,972","0,077"
2021,2312205,Santa Quitéria - CE,"0,142","4,39 Mil","R$ 7,59 Milhões","R$ 1,73 Mil","0,96","0,106"
2021,3302908,Miguel Pereira - RJ,"0,751","4,39 Mil","R$ 9,81 Milhões","R$ 2,23 Mil","0,905","0,148"
2021,3140506,Martinho Campos - MG,"0,473","4,39 Mil","R$ 8,97 Milhões","R$ 2,05 Mil","0,923","0,142"
2021,2927200,Ruy Barbosa - BA,"-0,188","4,37 Mil","R$ 10,4 Milhões","R$ 2,39 Mil","0,968","0,104"
2021,2310803,Pereiro - CE,"1,879","4,37 Mil","R$ 8,89 Milhões","R$ 2,03 Mil","0,989","0,06"
2021,3149804,Perdizes - MG,"0,188","4,37 Mil","R$ 10,6 Milhões","R$ 2,42 Mil","0,938","0,133"
2021,2312304,São Benedito - CE,"0,614","4,37 Mil",R$ 13 Milhões,"R$ 2,97 Mil","0,943","0,116"
2021,2702405,Delmiro Gouveia - AL,"0,46","4,36 Mil","R$ 10,5 Milhões","R$ 2,41 Mil","0,938","0,124"
2021,2928109,Santa Maria da Vitória - BA,"0,337","4,36 Mil","R$ 9,22 Milhões","R$ 2,12 Mil","0,928","0,141"
2021,3202306,Guaçuí - ES,"0,676","4,35 Mil","R$ 7,96 Milhões","R$ 1,83 Mil","0,871","0,187"
2021,2925501,Prado - BA,"-0,209","4,35 Mil","R$ 8,39 Milhões","R$ 1,93 Mil","0,954","0,121"
2021,3547601,Santa Rosa de Viterbo - SP,"1,124","4,35 Mil","R$ 12,2 Milhões","R$ 2,79 Mil","0,895","0,133"
2021,3161106,São Francisco - MG,"0,224","4,35 Mil","R$ 7,93 Milhões","R$ 1,82 Mil","0,907","0,165"
2021,4122701,Sabáudia - PR,"1,039","4,35 Mil","R$ 9,29 Milhões","R$ 2,14 Mil","0,927","0,113"
2021,3305752,Tanguá - RJ,"0,539","4,34 Mil","R$ 9,81 Milhões","R$ 2,26 Mil","0,944","0,116"
2021,4119954,Pontal do Paraná - PR,"1,063","4,34 Mil","R$ 10,2 Milhões","R$ 2,36 Mil","0,911","0,126"
2021,2914901,Itacaré - BA,"0,166","4,34 Mil","R$ 7,71 Milhões","R$ 1,78 Mil","0,954","0,119"
2021,1705508,Colinas do Tocantins - TO,"0,659","4,33 Mil","R$ 11,3 Milhões","R$ 2,61 Mil","0,903","0,152"
2021,5108006,Tapurah - MT,"0,251","4,32 Mil","R$ 11,4 Milhões","R$ 2,64 Mil","0,935","0,138"
2021,3109303,Buritis - MG,"-0,093","4,32 Mil","R$ 10,2 Milhões","R$ 2,35 Mil","0,935","0,145"
2021,2917706,Jaguarari - BA,"1,56","4,31 Mil","R$ 17,7 Milhões","R$ 4,11 Mil","0,967","0,075"
2021,1506203,Salinópolis - PA,"0,507","4,3 Mil","R$ 9,32 Milhões","R$ 2,17 Mil","0,946","0,115"
2021,3535309,Palmital - SP,"0,578","4,28 Mil","R$ 11,6 Milhões","R$ 2,71 Mil","0,898","0,16"
2021,3121258,Delta - MG,"0,879","4,27 Mil","R$ 14,3 Milhões","R$ 3,36 Mil","0,974","0,079"
2021,2305407,Icó - CE,"0,533","4,26 Mil","R$ 7,84 Milhões","R$ 1,84 Mil","0,927","0,133"
2021,2512903,Rio Tinto - PB,"-0,644","4,26 Mil","R$ 7,48 Milhões","R$ 1,76 Mil","0,981","0,088"
2021,2414209,Tibau do Sul - RN,"0,825","4,25 Mil","R$ 7,5 Milhões","R$ 1,77 Mil","0,936","0,116"
2021,2927705,Santa Cruz Cabrália - BA,"0,287","4,25 Mil","R$ 12,6 Milhões","R$ 2,96 Mil","0,947","0,12"
2021,2401453,Baraúna - RN,"0,023","4,25 Mil","R$ 8,9 Milhões","R$ 2,1 Mil","0,957","0,111"
2021,4312906,Nova Bassano - RS,"1,191","4,24 Mil","R$ 11,9 Milhões","R$ 2,81 Mil","0,943","0,095"
2021,3303005,Miracema - RJ,"0,545","4,21 Mil","R$ 9,36 Milhões","R$ 2,22 Mil","0,925","0,134"
2021,5106505,Poconé - MT,"0,396","4,21 Mil","R$ 10,8 Milhões","R$ 2,57 Mil","0,948","0,113"
2021,2313302,Tauá - CE,"0,781","4,19 Mil","R$ 4,92 Milhões","R$ 1,17 Mil","0,915","0,134"
2021,1500503,Almeirim - PA,"0,299","4,19 Mil","R$ 13,2 Milhões","R$ 3,14 Mil","0,979","0,082"
2021,3545605,Santa Adélia - SP,"0,069","4,19 Mil","R$ 11,3 Milhões","R$ 2,71 Mil","0,976","0,089"
2021,5214002,Mozarlândia - GO,"-0,231","4,19 Mil","R$ 11,2 Milhões","R$ 2,68 Mil","0,968","0,102"
2021,4212205,Papanduva - SC,"0,748","4,18 Mil","R$ 9,41 Milhões","R$ 2,25 Mil","0,9","0,152"
2021,2910503,Entre Rios - BA,"0,354","4,18 Mil","R$ 8,92 Milhões","R$ 2,13 Mil","0,94","0,129"
2021,3202603,Iconha - ES,"1,075","4,17 Mil","R$ 12,9 Milhões","R$ 3,11 Mil","0,947","0,097"
2021,3201605,Conceição da Barra - ES,"-0,161","4,17 Mil","R$ 9,76 Milhões","R$ 2,34 Mil","0,962","0,112"
2021,3531407,Monte Aprazível - SP,"0,838","4,16 Mil","R$ 10,8 Milhões","R$ 2,6 Mil","0,882","0,159"
2021,4206702,Herval D'oeste - SC,"1,474","4,15 Mil","R$ 10,7 Milhões","R$ 2,57 Mil","0,889","0,118"
2021,5107305,São José do Rio Claro - MT,"0,365","4,14 Mil","R$ 11,8 Milhões","R$ 2,85 Mil","0,94","0,123"
2021,3143203,Monte Santo de Minas - MG,"0,804","4,14 Mil","R$ 7,46 Milhões","R$ 1,8 Mil","0,902","0,14"
2021,2901007,Amargosa - BA,"0,416","4,13 Mil","R$ 6,99 Milhões","R$ 1,69 Mil","0,91","0,159"
2021,4310330,Imbé - RS,"1,013","4,13 Mil","R$ 9,62 Milhões","R$ 2,33 Mil","0,93","0,114"
2021,3113206,Carandaí - MG,"0,6","4,13 Mil","R$ 8,2 Milhões","R$ 1,99 Mil","0,895","0,162"
2021,5203203,Barro Alto - GO,"1,188","4,12 Mil","R$ 12,3 Milhões","R$ 2,98 Mil","0,962","0,084"
2021,4218509,Treze Tílias - SC,"1,338","4,11 Mil","R$ 11,3 Milhões","R$ 2,75 Mil","0,915","0,112"
2021,4124400,Santo Antônio do Sudoeste - PR,"0,719","4,11 Mil",R$ 9 Milhões,"R$ 2,19 Mil","0,91","0,139"
2021,5002902,Cassilândia - MS,"0,603","4,11 Mil","R$ 9,1 Milhões","R$ 2,21 Mil","0,894","0,162"
2021,5217302,Pirenópolis - GO,"0,319","4,1 Mil","R$ 8,31 Milhões","R$ 2,03 Mil","0,916","0,156"
2021,3133105,Itanhandu - MG,"1,071","4,09 Mil","R$ 8,7 Milhões","R$ 2,12 Mil","0,928","0,114"
2021,4121406,Realeza - PR,"0,995","4,09 Mil","R$ 9,01 Milhões","R$ 2,2 Mil","0,861","0,171"
2021,5007935,Sonora - MS,"0,008","4,09 Mil","R$ 11,6 Milhões","R$ 2,84 Mil","0,961","0,109"
2021,3508801,Cafelândia - SP,"1,045","4,08 Mil","R$ 9,55 Milhões","R$ 2,34 Mil","0,932","0,105"
2021,3538907,Pirajuí - SP,"0,565","4,08 Mil","R$ 8,96 Milhões","R$ 2,2 Mil","0,922","0,137"
2021,1501782,Breu Branco - PA,"-0,158","4,08 Mil","R$ 10,1 Milhões","R$ 2,48 Mil","0,958","0,113"
2021,3203056,Jaguaré - ES,"0,418","4,08 Mil","R$ 9,36 Milhões","R$ 2,3 Mil","0,925","0,14"
2021,2401107,Areia Branca - RN,"1,206","4,07 Mil","R$ 9,34 Milhões","R$ 2,29 Mil","0,936","0,101"
2021,5103304,Comodoro - MT,"0,126","4,06 Mil","R$ 10,1 Milhões","R$ 2,47 Mil","0,925","0,154"
2021,4304663,Capão do Leão - RS,"0,577","4,06 Mil","R$ 10,8 Milhões","R$ 2,67 Mil","0,944","0,117"
2021,2616308,Vicência - PE,"-0,233","4,05 Mil","R$ 7,38 Milhões","R$ 1,82 Mil","0,956","0,12"
2021,3138807,Luz - MG,"0,58","4,04 Mil","R$ 8,26 Milhões","R$ 2,04 Mil","0,885","0,179"
2021,3144706,Nova Era - MG,"0,806","4,04 Mil","R$ 9,77 Milhões","R$ 2,42 Mil","0,936","0,118"
2021,2804508,Nossa Senhora da Glória - SE,"0,756","4,04 Mil","R$ 6,88 Milhões","R$ 1,7 Mil","0,901","0,151"
2021,3528007,Macatuba - SP,"1,144","4,03 Mil","R$ 11,9 Milhões","R$ 2,94 Mil","0,937","0,104"
2021,2614857,Tamandaré - PE,"0,45","4,03 Mil","R$ 6,7 Milhões","R$ 1,66 Mil","0,948","0,12"
2021,2912202,Ibicoara - BA,"0,055","4,03 Mil","R$ 9,29 Milhões","R$ 2,31 Mil","0,984","0,078"
2021,2803203,Itaporanga D'ajuda - SE,"0,003","4,02 Mil","R$ 9,1 Milhões","R$ 2,26 Mil","0,947","0,13"
2021,4207106,Ilhota - SC,"1,166","4,02 Mil","R$ 10,1 Milhões","R$ 2,52 Mil","0,905","0,126"
2021,2601409,Barreiros - PE,"0,418","4,02 Mil","R$ 7,17 Milhões","R$ 1,78 Mil","0,929","0,137"
2021,4316600,Sananduva - RS,"1,006","4,02 Mil","R$ 9,42 Milhões","R$ 2,35 Mil","0,88","0,153"
2021,4119400,Piraí do Sul - PR,"0,485","4,02 Mil","R$ 11,1 Milhões","R$ 2,77 Mil","0,931","0,128"
2021,4126504,Sertanópolis - PR,"0,957","4,01 Mil","R$ 9,66 Milhões","R$ 2,41 Mil","0,893","0,146"
2021,5220603,Silvânia - GO,"0,299","4,01 Mil","R$ 8,82 Milhões","R$ 2,2 Mil","0,897","0,181"
2021,3157708,Santa Juliana - MG,"-0,14","4,01 Mil","R$ 9,95 Milhões","R$ 2,48 Mil","0,948","0,13"
2021,2611002,Petrolândia - PE,0,4 Mil,R$ 10 Milhões,"R$ 2,5 Mil","0,952","0,125"
2021,3521903,Itajobi - SP,"1,153",4 Mil,"R$ 8,1 Milhões","R$ 2,02 Mil","0,896","0,126"
2021,3103751,Araporã - MG,"0,877",4 Mil,"R$ 11,7 Milhões","R$ 2,92 Mil","0,968","0,086"
2021,3139607,Mantena - MG,"0,444",4 Mil,"R$ 8,34 Milhões","R$ 2,09 Mil","0,921","0,147"
2021,4119301,Pinhão - PR,"0,019","3,99 Mil","R$ 9,45 Milhões","R$ 2,37 Mil","0,936","0,142"
2021,5005004,Jardim - MS,"0,329","3,99 Mil","R$ 8,26 Milhões","R$ 2,07 Mil","0,89","0,182"
2021,3305158,São José do Vale do Rio Preto - RJ,"0,758","3,99 Mil","R$ 9,61 Milhões","R$ 2,41 Mil","0,927","0,13"
2021,4205308,Faxinal Dos Guedes - SC,"0,587","3,98 Mil","R$ 10,1 Milhões","R$ 2,55 Mil","0,942","0,115"
2021,3133501,Itapecerica - MG,"0,606","3,98 Mil","R$ 7,79 Milhões","R$ 1,96 Mil","0,911","0,152"
2021,4308102,Feliz - RS,"1,278","3,97 Mil","R$ 10,4 Milhões","R$ 2,63 Mil","0,878","0,134"
2021,4306908,Encruzilhada do Sul - RS,"0,068","3,97 Mil","R$ 9,82 Milhões","R$ 2,47 Mil","0,915","0,168"
2021,5106422,Peixoto de Azevedo - MT,"0,577","3,97 Mil","R$ 10,8 Milhões","R$ 2,73 Mil","0,919","0,137"
2021,3305604,Silva Jardim - RJ,"0,118","3,96 Mil","R$ 10,1 Milhões","R$ 2,54 Mil","0,946","0,13"
2021,4300802,Antônio Prado - RS,"0,952","3,96 Mil","R$ 10,6 Milhões","R$ 2,67 Mil","0,891","0,152"
2021,4102901,Bituruna - PR,"0,659","3,96 Mil","R$ 8,17 Milhões","R$ 2,06 Mil","0,941","0,119"
2021,1100106,Guajará-Mirim - RO,"1,008","3,96 Mil","R$ 9,03 Milhões","R$ 2,28 Mil","0,888","0,143"
2021,3200102,Afonso Cláudio - ES,"0,214","3,96 Mil","R$ 8,54 Milhões","R$ 2,16 Mil","0,91","0,168"
2021,2611804,Ribeirão - PE,"-0,162","3,96 Mil","R$ 7,49 Milhões","R$ 1,89 Mil","0,946","0,133"
2021,3111606,Campos Gerais - MG,"0,446","3,94 Mil","R$ 7,28 Milhões","R$ 1,84 Mil","0,923","0,14"
2021,2401008,Apodi - RN,"0,335","3,94 Mil","R$ 7,22 Milhões","R$ 1,83 Mil","0,929","0,135"
2021,3303955,Pinheiral - RJ,"1,597","3,93 Mil","R$ 7,34 Milhões","R$ 1,87 Mil","0,922","0,094"
2021,4124806,São João - PR,"0,21","3,93 Mil","R$ 8,46 Milhões","R$ 2,15 Mil","0,939","0,133"
2021,4101101,Andirá - PR,"0,582","3,93 Mil","R$ 9,97 Milhões","R$ 2,54 Mil","0,889","0,166"
2021,2603603,Camutanga - PE,"0,365","3,92 Mil","R$ 8,98 Milhões","R$ 2,29 Mil","0,992","0,066"
2021,4308904,Getúlio Vargas - RS,"1,26","3,92 Mil","R$ 10,3 Milhões","R$ 2,63 Mil","0,864","0,149"
2021,2917607,Jaguaquara - BA,"0,171","3,92 Mil","R$ 8,47 Milhões","R$ 2,16 Mil","0,928","0,147"
2021,2910701,Euclides da Cunha - BA,"0,657","3,92 Mil","R$ 10,4 Milhões","R$ 2,66 Mil","0,935","0,121"
2021,2310258,Paraipaba - CE,"0,426","3,92 Mil","R$ 7,42 Milhões","R$ 1,89 Mil","0,94","0,124"
2021,4311007,Jaguarão - RS,"0,309","3,91 Mil","R$ 9,52 Milhões","R$ 2,43 Mil","0,9","0,176"
2021,5220207,São Miguel do Araguaia - GO,"-0,012","3,91 Mil","R$ 9,49 Milhões","R$ 2,43 Mil","0,934","0,146"
2021,3510302,Capela do Alto - SP,"0,736","3,9 Mil","R$ 7,59 Milhões","R$ 1,95 Mil","0,907","0,14"
2021,2914653,Itabela - BA,"-0,2","3,9 Mil","R$ 10,4 Milhões","R$ 2,68 Mil","0,949","0,13"
2021,5218904,Rubiataba - GO,"0,545","3,9 Mil","R$ 9,87 Milhões","R$ 2,53 Mil","0,945","0,113"
2021,3512100,Colômbia - SP,"-0,253","3,89 Mil","R$ 8,61 Milhões","R$ 2,21 Mil","0,98","0,088"
2021,1502707,Conceição do Araguaia - PA,"0,156","3,88 Mil","R$ 8,5 Milhões","R$ 2,19 Mil","0,923","0,156"
2021,3109402,Buritizeiro - MG,"-0,141","3,87 Mil","R$ 7,19 Milhões","R$ 1,86 Mil","0,946","0,138"
2021,3100203,Abaeté - MG,"0,586","3,87 Mil","R$ 7,27 Milhões","R$ 1,88 Mil","0,903","0,158"
2021,3301207,Carmo - RJ,"0,996","3,87 Mil","R$ 8,53 Milhões","R$ 2,2 Mil","0,918","0,124"
2021,2706901,Pilar - AL,"0,791","3,85 Mil","R$ 10,1 Milhões","R$ 2,64 Mil","0,948","0,105"
2021,2201903,Bom Jesus - PI,"0,61","3,85 Mil","R$ 8,26 Milhões","R$ 2,15 Mil","0,898","0,162"
2021,4121703,Reserva - PR,"0,063","3,84 Mil","R$ 7,98 Milhões","R$ 2,08 Mil","0,925","0,157"
2021,2709152,Teotônio Vilela - AL,"0,145","3,82 Mil","R$ 10,1 Milhões","R$ 2,65 Mil","0,955","0,114"
2021,4217600,Siderópolis - SC,"1,928","3,81 Mil","R$ 10,5 Milhões","R$ 2,74 Mil","0,879","0,092"
2021,3144607,Nepomuceno - MG,"0,35","3,81 Mil","R$ 7,07 Milhões","R$ 1,85 Mil","0,906","0,167"
2021,3515400,Fartura - SP,"0,178","3,81 Mil","R$ 7,76 Milhões","R$ 2,04 Mil","0,919","0,159"
2021,3304151,Quissamã - RJ,"0,541","3,81 Mil","R$ 11,4 Milhões",R$ 3 Mil,"0,957","0,104"
2021,3303856,Paty do Alferes - RJ,"0,383","3,8 Mil","R$ 8,42 Milhões","R$ 2,21 Mil","0,932","0,141"
2021,3541703,Quatá - SP,"0,61","3,8 Mil","R$ 9,01 Milhões","R$ 2,37 Mil","0,957","0,104"
2021,4318507,São José do Norte - RS,"0,262","3,8 Mil","R$ 11,2 Milhões","R$ 2,96 Mil","0,947","0,12"
2021,3304755,São Francisco de Itabapoana - RJ,"0,104","3,79 Mil","R$ 7,6 Milhões","R$ 2,01 Mil","0,915","0,167"
2021,2307007,Jaguaruana - CE,"0,499","3,79 Mil","R$ 5,91 Milhões","R$ 1,56 Mil","0,937","0,128"
2021,3530102,Mirandópolis - SP,"0,361","3,79 Mil","R$ 9,52 Milhões","R$ 2,51 Mil","0,907","0,166"
2021,3169703,Turmalina - MG,"0,576","3,78 Mil","R$ 7,93 Milhões","R$ 2,1 Mil","0,921","0,138"
2021,2512507,Queimadas - PB,"1,027","3,78 Mil","R$ 11,1 Milhões","R$ 2,93 Mil","0,923","0,112"
2021,2313500,Trairi - CE,"0,683","3,78 Mil","R$ 7,71 Milhões","R$ 2,04 Mil","0,946","0,11"
2021,4128500,Wenceslau Braz - PR,"0,681","3,77 Mil","R$ 8,1 Milhões","R$ 2,15 Mil","0,891","0,167"
2021,1505106,Óbidos - PA,"-0,274","3,76 Mil","R$ 8,28 Milhões","R$ 2,2 Mil","0,97","0,098"
2021,2511202,Pedras de Fogo - PB,"0,489","3,76 Mil","R$ 7,03 Milhões","R$ 1,87 Mil","0,951","0,113"
2021,4116703,Nova Aurora - PR,"0,604","3,76 Mil","R$ 7,71 Milhões","R$ 2,05 Mil","0,92","0,142"
2021,1304062,Tabatinga - AM,"0,474","3,76 Mil","R$ 8,48 Milhões","R$ 2,26 Mil","0,955","0,107"
2021,3156304,Rodeiro - MG,"1,431","3,76 Mil","R$ 8,26 Milhões","R$ 2,2 Mil","0,95","0,085"
2021,2114007,Zé Doca - MA,"-0,496","3,75 Mil","R$ 7,1 Milhões","R$ 1,89 Mil","0,976","0,094"
2021,3200201,Alegre - ES,"0,468","3,75 Mil","R$ 9,58 Milhões","R$ 2,55 Mil","0,902","0,165"
2021,1505031,Novo Progresso - PA,"0,802","3,75 Mil","R$ 8,65 Milhões","R$ 2,31 Mil","0,868","0,176"
2021,3153400,Presidente Olegário - MG,"0,118","3,75 Mil","R$ 8,24 Milhões","R$ 2,2 Mil","0,934","0,143"
2021,3114501,Carmópolis de Minas - MG,"0,715","3,75 Mil","R$ 7,45 Milhões","R$ 1,99 Mil","0,903","0,15"
2021,5217104,Piracanjuba - GO,"0,09","3,74 Mil","R$ 8,56 Milhões","R$ 2,29 Mil","0,916","0,161"
2021,2805703,Propriá - SE,"0,414","3,72 Mil","R$ 7,87 Milhões","R$ 2,11 Mil","0,918","0,147"
2021,2600104,Afogados da Ingazeira - PE,"0,659","3,72 Mil","R$ 8,18 Milhões","R$ 2,2 Mil","0,922","0,136"
2021,4124053,Santa Terezinha de Itaipu - PR,"0,916","3,72 Mil","R$ 8,53 Milhões","R$ 2,29 Mil","0,872","0,164"
2021,3144102,Muzambinho - MG,"0,816","3,72 Mil","R$ 7,91 Milhões","R$ 2,13 Mil","0,885","0,165"
2021,5106257,Nova Xavantina - MT,"0,235","3,71 Mil","R$ 11,4 Milhões","R$ 3,07 Mil","0,923","0,147"
2021,4214706,Rio Dos Cedros - SC,"1,714","3,71 Mil","R$ 9,39 Milhões","R$ 2,53 Mil","0,904","0,1"
2021,1502301,Capitão Poço - PA,"-0,189","3,71 Mil","R$ 5,87 Milhões","R$ 1,58 Mil","0,937","0,148"
2021,3114402,Carmo do Rio Claro - MG,"0,822","3,71 Mil","R$ 7,38 Milhões","R$ 1,99 Mil","0,89","0,154"
2021,2310209,Paracuru - CE,"0,572","3,7 Mil","R$ 6,87 Milhões","R$ 1,86 Mil","0,931","0,129"
2021,3501004,Altinópolis - SP,"0,391","3,69 Mil","R$ 7,95 Milhões","R$ 2,15 Mil","0,919","0,15"
2021,2110005,Santa Luzia - MA,"-0,354","3,69 Mil","R$ 9,27 Milhões","R$ 2,51 Mil","0,977","0,089"
2021,4322202,Tupanciretã - RS,"0,056","3,69 Mil","R$ 9,73 Milhões","R$ 2,64 Mil","0,936","0,143"
2021,3135407,Jeceaba - MG,"2,373","3,68 Mil",R$ 18 Milhões,"R$ 4,9 Mil","0,983","0,059"
2021,4319604,São Sepé - RS,"0,25","3,68 Mil","R$ 8,91 Milhões","R$ 2,42 Mil","0,909","0,165"
2021,2311504,Quixeré - CE,"0,109","3,67 Mil","R$ 7,68 Milhões","R$ 2,09 Mil","0,968","0,097"
2021,2919504,Livramento de Nossa Senhora - BA,"0,445","3,66 Mil","R$ 8,5 Milhões","R$ 2,32 Mil","0,904","0,161"
2021,2302404,Boa Viagem - CE,"0,066","3,65 Mil","R$ 9,24 Milhões","R$ 2,53 Mil","0,959","0,108"
2021,5102686,Campos de Júlio - MT,"0,175","3,65 Mil",R$ 12 Milhões,"R$ 3,28 Mil","0,951","0,119"
2021,3146909,Papagaios - MG,"0,558","3,64 Mil","R$ 6,4 Milhões","R$ 1,76 Mil","0,923","0,137"
2021,4317905,Santo Cristo - RS,"1,116","3,64 Mil","R$ 9,05 Milhões","R$ 2,49 Mil","0,881","0,144"
2021,3145000,Nova Ponte - MG,"0,139","3,64 Mil","R$ 7,45 Milhões","R$ 2,05 Mil","0,934","0,142"
2021,1100130,Machadinho D'oeste - RO,"0,184","3,63 Mil","R$ 7,25 Milhões",R$ 2 Mil,"0,921","0,153"
2021,3524907,Jambeiro - SP,"1,901","3,63 Mil","R$ 9,83 Milhões","R$ 2,71 Mil","0,943","0,075"
2021,4209607,Lauro Muller - SC,"0,811","3,62 Mil","R$ 11,3 Milhões","R$ 3,12 Mil","0,94","0,112"
2021,3530201,Mirante do Paranapanema - SP,"-0,363","3,62 Mil","R$ 8,75 Milhões","R$ 2,42 Mil","0,966","0,109"
2021,5005202,Ladário - MS,"1,974","3,62 Mil","R$ 18,7 Milhões","R$ 5,16 Mil","0,985","0,064"
2021,2905404,Cairu - BA,"0,555","3,62 Mil","R$ 6,51 Milhões","R$ 1,8 Mil","0,966","0,095"
2021,2926004,Remanso - BA,"-0,003","3,61 Mil","R$ 7,42 Milhões","R$ 2,06 Mil","0,962","0,106"
2021,2207009,Oeiras - PI,"0,471","3,61 Mil","R$ 6,95 Milhões","R$ 1,93 Mil","0,907","0,16"
2021,2927002,Rio Real - BA,"0,037","3,6 Mil","R$ 7,26 Milhões","R$ 2,02 Mil","0,94","0,133"
2021,4302709,Butiá - RS,"0,409","3,6 Mil","R$ 9,4 Milhões","R$ 2,61 Mil","0,934","0,128"
2021,4104253,Campo Magro - PR,"1,83","3,6 Mil","R$ 9,31 Milhões","R$ 2,59 Mil","0,891","0,097"
2021,5005608,Miranda - MS,"0,411","3,6 Mil","R$ 8,34 Milhões","R$ 2,32 Mil","0,934","0,13"
2021,2928000,Santaluz - BA,"0,198","3,6 Mil","R$ 8,57 Milhões","R$ 2,38 Mil","0,955","0,113"
2021,1506187,Rondon do Pará - PA,"-0,38","3,59 Mil","R$ 8,8 Milhões","R$ 2,45 Mil","0,939","0,151"
2021,3515202,Estrela D'oeste - SP,"1,009","3,59 Mil","R$ 8,81 Milhões","R$ 2,45 Mil","0,953","0,092"
2021,2400703,Alto do Rodrigues - RN,"0,499","3,59 Mil","R$ 8,94 Milhões","R$ 2,49 Mil","0,973","0,086"
2021,4105607,Cidade Gaúcha - PR,"0,747","3,59 Mil","R$ 8,31 Milhões","R$ 2,32 Mil","0,947","0,108"
2021,4117107,Nova Londrina - PR,"0,733","3,58 Mil","R$ 8,59 Milhões","R$ 2,4 Mil","0,916","0,14"
2021,3205036,Vargem Alta - ES,"0,57","3,58 Mil","R$ 7,77 Milhões","R$ 2,17 Mil","0,923","0,134"
2021,2306900,Jaguaribe - CE,"0,746","3,58 Mil","R$ 7,26 Milhões","R$ 2,03 Mil","0,928","0,124"
2021,3166808,Serra do Salitre - MG,"-0,06","3,58 Mil","R$ 9,95 Milhões","R$ 2,78 Mil","0,956","0,121"
2021,1507458,São Geraldo do Araguaia - PA,"0,014","3,58 Mil","R$ 7,58 Milhões","R$ 2,12 Mil","0,962","0,107"
2021,3301108,Cantagalo - RJ,"0,751","3,57 Mil","R$ 8,86 Milhões","R$ 2,48 Mil","0,927","0,125"
2021,2804607,Nossa Senhora Das Dores - SE,"0,079","3,57 Mil","R$ 6,9 Milhões","R$ 1,93 Mil","0,945","0,129"
2021,5200134,Acreúna - GO,"0,174","3,57 Mil","R$ 9,64 Milhões","R$ 2,7 Mil","0,935","0,139"
2021,3516853,Gavião Peixoto - SP,"1,519","3,57 Mil","R$ 22,7 Milhões","R$ 6,35 Mil","0,99","0,063"
2021,3104908,Baependi - MG,"0,303","3,57 Mil","R$ 7,33 Milhões","R$ 2,05 Mil","0,897","0,176"
2021,5104609,Itiquira - MT,"-0,179","3,56 Mil","R$ 11,3 Milhões","R$ 3,18 Mil","0,966","0,106"
2021,4111209,Itapejara D'oeste - PR,"0,633","3,55 Mil","R$ 8,22 Milhões","R$ 2,31 Mil","0,914","0,146"
