Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2019,5210208,Iporá - GO,"0,79","4,99 Mil","R$ 9,65 Milhões","R$ 1,94 Mil","0,89","0,156"
2019,4116901,Nova Esperança - PR,"0,876","4,97 Mil","R$ 10,1 Milhões","R$ 2,02 Mil","0,85","0,185"
2019,2302206,Beberibe - CE,"0,046","4,96 Mil","R$ 8,49 Milhões","R$ 1,71 Mil","0,959","0,105"
2019,3162955,São José da Lapa - MG,"1,996","4,95 Mil","R$ 11,2 Milhões","R$ 2,25 Mil","0,908","0,08"
2019,2709152,Teotônio Vilela - AL,"0,332","4,94 Mil","R$ 9,22 Milhões","R$ 1,87 Mil","0,961","0,099"
2019,1100098,Espigão D'oeste - RO,"0,363","4,94 Mil","R$ 9,2 Milhões","R$ 1,86 Mil","0,911","0,157"
2019,3508009,Buri - SP,"0,368","4,94 Mil","R$ 8,3 Milhões","R$ 1,68 Mil","0,922","0,145"
2019,3553807,Taquarituba - SP,"0,622","4,93 Mil","R$ 9,9 Milhões","R$ 2,01 Mil","0,876","0,179"
2019,4217006,São Ludgero - SC,"1,252","4,92 Mil","R$ 11,9 Milhões","R$ 2,42 Mil","0,896","0,122"
2019,3162005,São Gonçalo do Sapucaí - MG,"0,675","4,91 Mil","R$ 8,36 Milhões","R$ 1,7 Mil","0,901","0,145"
2019,4208807,Jaguaruna - SC,"1,139","4,9 Mil","R$ 9,97 Milhões","R$ 2,03 Mil","0,904","0,127"
2019,3542404,Regente Feijó - SP,"1,261","4,9 Mil","R$ 10,5 Milhões","R$ 2,15 Mil","0,89","0,131"
2019,3304805,São Fidélis - RJ,"0,575","4,9 Mil","R$ 8,4 Milhões","R$ 1,72 Mil","0,904","0,154"
2019,3128303,Guaranésia - MG,"1,011","4,9 Mil","R$ 9,67 Milhões","R$ 1,97 Mil","0,928","0,11"
2019,4126801,Tapejara - PR,"0,283","4,89 Mil",R$ 10 Milhões,"R$ 2,05 Mil","0,947","0,118"
2019,5106307,Paranatinga - MT,"0,356","4,88 Mil","R$ 10,7 Milhões","R$ 2,19 Mil","0,93","0,137"
2019,3511300,Cedral - SP,"2,321","4,87 Mil","R$ 11,1 Milhões","R$ 2,27 Mil","0,91","0,066"
2019,3300258,Arraial do Cabo - RJ,"0,964","4,86 Mil","R$ 10,4 Milhões","R$ 2,13 Mil","0,941","0,107"
2019,2108603,Pinheiro - MA,"0,547","4,85 Mil","R$ 8,58 Milhões","R$ 1,77 Mil","0,927","0,128"
2019,3305406,Sapucaia - RJ,"0,765","4,84 Mil","R$ 8,54 Milhões","R$ 1,76 Mil","0,914","0,132"
2019,5103353,Confresa - MT,"0,971","4,83 Mil","R$ 10,4 Milhões","R$ 2,15 Mil","0,916","0,124"
2019,3300506,Bom Jardim - RJ,"0,767","4,82 Mil","R$ 9,28 Milhões","R$ 1,93 Mil","0,888","0,157"
2019,5106372,Pedra Preta - MT,"0,57","4,82 Mil","R$ 11,7 Milhões","R$ 2,43 Mil","0,961","0,093"
2019,3535804,Paranapanema - SP,"0,211","4,81 Mil","R$ 10,2 Milhões","R$ 2,12 Mil","0,917","0,163"
2019,2701407,Campo Alegre - AL,"0,383","4,8 Mil","R$ 9,63 Milhões","R$ 2,01 Mil","0,975","0,08"
2019,3554805,Tremembé - SP,"1,239","4,8 Mil","R$ 11,3 Milhões","R$ 2,36 Mil","0,88","0,136"
2019,3129509,Ibiá - MG,"0,404","4,78 Mil","R$ 9,05 Milhões","R$ 1,89 Mil","0,926","0,14"
2019,4127205,Terra Boa - PR,"0,968","4,78 Mil","R$ 9,27 Milhões","R$ 1,94 Mil","0,916","0,125"
2019,3515152,Engenheiro Coelho - SP,"1,506","4,77 Mil","R$ 12,3 Milhões","R$ 2,58 Mil","0,945","0,084"
2019,3502705,Apiaí - SP,"0,613","4,77 Mil","R$ 9,62 Milhões","R$ 2,02 Mil","0,916","0,139"
2019,3171006,Vazante - MG,"0,788","4,77 Mil","R$ 11,7 Milhões","R$ 2,46 Mil","0,92","0,127"
2019,3159803,Santa Vitória - MG,"0,385","4,74 Mil","R$ 11,6 Milhões","R$ 2,44 Mil","0,955","0,105"
2019,3517505,Guapiaçu - SP,"1,234","4,73 Mil","R$ 12,1 Milhões","R$ 2,55 Mil","0,925","0,104"
2019,4302352,Bom Princípio - RS,"1,379","4,73 Mil","R$ 10,1 Milhões","R$ 2,13 Mil","0,901","0,112"
2019,4213708,Pouso Redondo - SC,"1,181","4,73 Mil","R$ 10,8 Milhões","R$ 2,28 Mil","0,896","0,126"
2019,2103208,Chapadinha - MA,"0,361","4,72 Mil","R$ 7,71 Milhões","R$ 1,63 Mil","0,927","0,136"
2019,3143401,Monte Sião - MG,"0,895","4,71 Mil","R$ 8,19 Milhões","R$ 1,74 Mil","0,906","0,138"
2019,4212809,Piçarras - SC,"1,43","4,71 Mil","R$ 12,5 Milhões","R$ 2,66 Mil","0,88","0,128"
2019,2801306,Capela - SE,"-0,273","4,71 Mil","R$ 7,78 Milhões","R$ 1,65 Mil","0,977","0,087"
2019,3132503,Itamarandiba - MG,"0,353","4,71 Mil","R$ 6,94 Milhões","R$ 1,47 Mil","0,923","0,14"
2019,4118006,Paraíso do Norte - PR,"0,073","4,7 Mil","R$ 10,2 Milhões","R$ 2,16 Mil","0,964","0,1"
2019,3538600,Piracaia - SP,"1,053","4,7 Mil","R$ 9,91 Milhões","R$ 2,11 Mil","0,872","0,15"
2019,3204104,Pinheiros - ES,"0,166","4,7 Mil","R$ 8,09 Milhões","R$ 1,72 Mil","0,928","0,141"
2019,2211100,União - PI,"-0,031","4,7 Mil","R$ 9,08 Milhões","R$ 1,93 Mil","0,967","0,1"
2019,2613008,São Bento do Una - PE,"-0,011","4,69 Mil","R$ 7,21 Milhões","R$ 1,54 Mil","0,959","0,108"
2019,2610608,Paudalho - PE,"0,258","4,69 Mil","R$ 7,04 Milhões","R$ 1,5 Mil","0,923","0,146"
2019,2313302,Tauá - CE,"0,596","4,68 Mil","R$ 6,92 Milhões","R$ 1,48 Mil","0,932","0,119"
2019,3147204,Paraguaçu - MG,"0,71","4,68 Mil","R$ 7,42 Milhões","R$ 1,59 Mil","0,888","0,16"
2019,1507607,São Miguel do Guamá - PA,"0,075","4,67 Mil","R$ 7,52 Milhões","R$ 1,61 Mil","0,951","0,115"
2019,3114204,Carmo do Cajuru - MG,"1,027","4,65 Mil","R$ 9,22 Milhões","R$ 1,98 Mil","0,903","0,132"
2019,3203346,Marechal Floriano - ES,"0,64","4,65 Mil","R$ 8,14 Milhões","R$ 1,75 Mil","0,893","0,165"
2019,3200805,Baixo Guandu - ES,"0,575","4,64 Mil","R$ 7,83 Milhões","R$ 1,69 Mil","0,887","0,171"
2019,5000203,Água Clara - MS,"0,337","4,63 Mil","R$ 11,2 Milhões","R$ 2,41 Mil","0,953","0,112"
2019,3204609,Santa Teresa - ES,"0,667","4,63 Mil","R$ 10,3 Milhões","R$ 2,22 Mil","0,886","0,172"
2019,3500501,Águas de Lindóia - SP,"0,773","4,62 Mil","R$ 9,51 Milhões","R$ 2,06 Mil","0,919","0,128"
2019,2709301,União Dos Palmares - AL,"0,208","4,62 Mil","R$ 7,88 Milhões","R$ 1,71 Mil","0,931","0,14"
2019,2306306,Itapajé - CE,"0,355","4,61 Mil","R$ 7,68 Milhões","R$ 1,67 Mil","0,954","0,103"
2019,2611002,Petrolândia - PE,"0,114","4,6 Mil","R$ 9,58 Milhões","R$ 2,08 Mil","0,954","0,113"
2019,1705508,Colinas do Tocantins - TO,"0,603","4,6 Mil","R$ 8,96 Milhões","R$ 1,95 Mil","0,91","0,144"
2019,2614105,Sertânia - PE,"0,375","4,58 Mil","R$ 10,5 Milhões","R$ 2,29 Mil","0,982","0,072"
2019,4210001,Luiz Alves - SC,"1,194","4,57 Mil","R$ 11,1 Milhões","R$ 2,42 Mil","0,918","0,118"
2019,4119954,Pontal do Paraná - PR,"1,192","4,57 Mil","R$ 9,99 Milhões","R$ 2,19 Mil","0,908","0,12"
2019,3553005,Taguaí - SP,"0,677","4,57 Mil","R$ 6,38 Milhões","R$ 1,4 Mil","0,956","0,097"
2019,3545605,Santa Adélia - SP,"0,666","4,57 Mil","R$ 11,1 Milhões","R$ 2,42 Mil","0,973","0,079"
2019,2906006,Campo Formoso - BA,"0,713","4,55 Mil","R$ 10,2 Milhões","R$ 2,25 Mil","0,935","0,114"
2019,3149804,Perdizes - MG,"0,059","4,55 Mil","R$ 9,72 Milhões","R$ 2,14 Mil","0,95","0,118"
2019,3526209,Juquitiba - SP,"1,209","4,55 Mil","R$ 7,96 Milhões","R$ 1,75 Mil","0,905","0,124"
2019,5205471,Chapadão do Céu - GO,"0,28","4,55 Mil","R$ 14,7 Milhões","R$ 3,23 Mil","0,969","0,088"
2019,5218300,Posse - GO,"0,607","4,54 Mil","R$ 8,54 Milhões","R$ 1,88 Mil","0,89","0,169"
2019,2926608,Ribeira do Pombal - BA,"0,646","4,54 Mil","R$ 7,92 Milhões","R$ 1,75 Mil","0,914","0,143"
2019,4204509,Corupá - SC,"1,722","4,52 Mil","R$ 11,3 Milhões","R$ 2,49 Mil","0,91","0,088"
2019,3149903,Perdões - MG,"0,547","4,52 Mil","R$ 8,27 Milhões","R$ 1,83 Mil","0,878","0,184"
2019,2704500,Maragogi - AL,"0,48","4,5 Mil","R$ 8,21 Milhões","R$ 1,82 Mil","0,951","0,108"
2019,3522901,Itapuí - SP,"1,464","4,5 Mil","R$ 9,08 Milhões","R$ 2,02 Mil","0,944","0,086"
2019,4106605,Cruzeiro do Oeste - PR,"0,609","4,5 Mil","R$ 9,41 Milhões","R$ 2,09 Mil","0,916","0,141"
2019,4322707,Vera Cruz - RS,"1,277","4,5 Mil","R$ 9,94 Milhões","R$ 2,21 Mil","0,866","0,141"
2019,3550209,São Miguel Arcanjo - SP,"0,302","4,48 Mil","R$ 8,25 Milhões","R$ 1,84 Mil","0,881","0,201"
2019,5004601,Itaquiraí - MS,"0,101","4,47 Mil","R$ 9,53 Milhões","R$ 2,13 Mil","0,954","0,112"
2019,3511409,Cerqueira César - SP,"0,42","4,47 Mil","R$ 10,8 Milhões","R$ 2,42 Mil","0,933","0,128"
2019,1503903,Juruti - PA,"1,331","4,46 Mil","R$ 12,6 Milhões","R$ 2,82 Mil","0,966","0,076"
2019,5007935,Sonora - MS,"0,193","4,45 Mil","R$ 10,8 Milhões","R$ 2,42 Mil","0,96","0,107"
2019,4105409,Chopinzinho - PR,"0,843","4,44 Mil",R$ 10 Milhões,"R$ 2,26 Mil","0,894","0,146"
2019,2307254,Jijoca de Jericoacoara - CE,"0,58","4,42 Mil","R$ 6,27 Milhões","R$ 1,42 Mil","0,948","0,11"
2019,3151404,Pitangui - MG,"0,904","4,42 Mil","R$ 7,76 Milhões","R$ 1,75 Mil","0,872","0,17"
2019,4106506,Coronel Vivida - PR,"0,983","4,42 Mil","R$ 10,3 Milhões","R$ 2,33 Mil","0,866","0,166"
2019,4104501,Capanema - PR,"0,579","4,41 Mil","R$ 10,3 Milhões","R$ 2,35 Mil","0,925","0,132"
2019,2401107,Areia Branca - RN,"1,064","4,4 Mil","R$ 8,27 Milhões","R$ 1,88 Mil","0,941","0,099"
2019,3540804,Potirendaba - SP,"1,135","4,4 Mil","R$ 11,7 Milhões","R$ 2,65 Mil","0,938","0,101"
2019,2929909,Seabra - BA,"0,677","4,4 Mil","R$ 8,05 Milhões","R$ 1,83 Mil","0,916","0,138"
2019,2310704,Pentecoste - CE,"0,11","4,39 Mil","R$ 6,74 Milhões","R$ 1,54 Mil","0,97","0,09"
2019,2913903,Ipiaú - BA,"0,676","4,38 Mil","R$ 7,26 Milhões","R$ 1,66 Mil","0,9","0,156"
2019,4218806,Turvo - SC,"1,012","4,38 Mil","R$ 9,08 Milhões","R$ 2,07 Mil","0,887","0,143"
2019,2928109,Santa Maria da Vitória - BA,"0,551","4,37 Mil","R$ 8,09 Milhões","R$ 1,85 Mil","0,917","0,142"
2019,2108207,Pedreiras - MA,"0,676","4,35 Mil","R$ 7,09 Milhões","R$ 1,63 Mil","0,922","0,128"
2019,3147303,Paraisópolis - MG,"0,957","4,35 Mil","R$ 8,86 Milhões","R$ 2,04 Mil","0,927","0,114"
2019,2305407,Icó - CE,"0,576","4,34 Mil","R$ 6,84 Milhões","R$ 1,58 Mil","0,935","0,121"
2019,3202504,Ibiraçu - ES,"1,112","4,34 Mil","R$ 5,44 Milhões","R$ 1,25 Mil","0,925","0,11"
2019,2929503,São Sebastião do Passé - BA,"1,302","4,33 Mil",R$ 13 Milhões,R$ 3 Mil,"0,93","0,099"
2019,3532009,Morungaba - SP,"1,032","4,33 Mil","R$ 8,35 Milhões","R$ 1,93 Mil","0,924","0,112"
2019,3105103,Bambuí - MG,"0,447","4,33 Mil","R$ 7,78 Milhões","R$ 1,8 Mil","0,907","0,156"
2019,4215505,Santa Cecília - SC,"0,546","4,33 Mil","R$ 9,02 Milhões","R$ 2,09 Mil","0,934","0,123"
2019,5102702,Canarana - MT,"0,509","4,32 Mil","R$ 11,3 Milhões","R$ 2,62 Mil","0,915","0,143"
2019,3202306,Guaçuí - ES,"0,841","4,32 Mil","R$ 7,62 Milhões","R$ 1,76 Mil","0,869","0,175"
2019,1505064,Novo Repartimento - PA,"0,214","4,32 Mil","R$ 7,94 Milhões","R$ 1,84 Mil","0,952","0,11"
2019,2700409,Atalaia - AL,"0,022","4,3 Mil","R$ 7,26 Milhões","R$ 1,69 Mil","0,97","0,092"
2019,5217302,Pirenópolis - GO,"0,226","4,3 Mil","R$ 7,17 Milhões","R$ 1,67 Mil","0,918","0,154"
2019,3168002,Taiobeiras - MG,"0,687","4,29 Mil","R$ 6,58 Milhões","R$ 1,53 Mil","0,884","0,166"
2019,3536208,Pariquera-Açu - SP,"0,66","4,29 Mil","R$ 9,79 Milhões","R$ 2,28 Mil","0,943","0,113"
2019,3201605,Conceição da Barra - ES,"-0,182","4,29 Mil","R$ 8,14 Milhões","R$ 1,9 Mil","0,954","0,12"
2019,2910503,Entre Rios - BA,"0,467","4,29 Mil",R$ 10 Milhões,"R$ 2,34 Mil","0,951","0,112"
2019,2512903,Rio Tinto - PB,"-0,594","4,29 Mil","R$ 6,6 Milhões","R$ 1,54 Mil","0,977","0,089"
2019,4114302,Mandirituba - PR,"1,451","4,27 Mil","R$ 8,84 Milhões","R$ 2,07 Mil","0,88","0,119"
2019,4212106,Palmitos - SC,"0,958","4,27 Mil","R$ 9,81 Milhões","R$ 2,3 Mil","0,911","0,13"
2019,2807402,Tobias Barreto - SE,"0,967","4,27 Mil","R$ 8,1 Milhões","R$ 1,9 Mil","0,922","0,113"
2019,3536307,Patrocínio Paulista - SP,"0,429","4,26 Mil","R$ 11,5 Milhões","R$ 2,71 Mil","0,947","0,114"
2019,5004700,Ivinhema - MS,"0,628","4,26 Mil","R$ 8,42 Milhões","R$ 1,98 Mil","0,878","0,18"
2019,1502939,Dom Eliseu - PA,"0,128","4,25 Mil","R$ 7,86 Milhões","R$ 1,85 Mil","0,925","0,148"
2019,4318200,São Francisco de Paula - RS,"0,524","4,25 Mil","R$ 8,97 Milhões","R$ 2,11 Mil","0,913","0,146"
2019,4205803,Garuva - SC,"1,811","4,25 Mil","R$ 10,7 Milhões","R$ 2,52 Mil","0,884","0,098"
2019,3523602,Itirapina - SP,"1,008","4,24 Mil","R$ 14,7 Milhões","R$ 3,47 Mil","0,963","0,083"
2019,2708006,Santana do Ipanema - AL,"0,706","4,24 Mil","R$ 7,33 Milhões","R$ 1,73 Mil","0,933","0,119"
2019,2202208,Campo Maior - PI,"0,552","4,24 Mil","R$ 8,32 Milhões","R$ 1,97 Mil","0,923","0,134"
2019,5105606,Matupá - MT,"0,617","4,23 Mil","R$ 9,06 Milhões","R$ 2,14 Mil","0,915","0,139"
2019,2933208,Vera Cruz - BA,"0,471","4,23 Mil","R$ 5,3 Milhões","R$ 1,25 Mil","0,928","0,132"
2019,4126306,Sengés - PR,"0,391","4,23 Mil","R$ 9,04 Milhões","R$ 2,14 Mil","0,942","0,116"
2019,4323804,Xangri-Lá - RS,"0,895","4,23 Mil",R$ 10 Milhões,"R$ 2,37 Mil","0,925","0,119"
2019,3547601,Santa Rosa de Viterbo - SP,"1,066","4,23 Mil",R$ 10 Milhões,"R$ 2,38 Mil","0,887","0,136"
2019,3166808,Serra do Salitre - MG,"-0,085","4,22 Mil","R$ 10,3 Milhões","R$ 2,45 Mil","0,965","0,104"
2019,4200101,Abelardo Luz - SC,"0,637","4,22 Mil","R$ 9,09 Milhões","R$ 2,16 Mil","0,925","0,128"
2019,2503001,Caaporã - PB,"0,832","4,2 Mil","R$ 8,03 Milhões","R$ 1,91 Mil","0,964","0,083"
2019,4114104,Mandaguaçu - PR,"0,827","4,2 Mil","R$ 8,85 Milhões","R$ 2,11 Mil","0,877","0,165"
2019,4208104,Itaiópolis - SC,"0,525","4,19 Mil","R$ 7,41 Milhões","R$ 1,77 Mil","0,915","0,147"
2019,5005608,Miranda - MS,"0,226","4,19 Mil","R$ 7,43 Milhões","R$ 1,77 Mil","0,949","0,115"
2019,2500601,Alhandra - PB,"0,637","4,19 Mil","R$ 9,65 Milhões","R$ 2,3 Mil","0,954","0,096"
2019,1505809,Portel - PA,"-0,81","4,19 Mil","R$ 8,12 Milhões","R$ 1,94 Mil","0,985","0,078"
2019,3144706,Nova Era - MG,"0,868","4,18 Mil","R$ 8,65 Milhões","R$ 2,07 Mil","0,943","0,106"
2019,3535309,Palmital - SP,"0,592","4,18 Mil","R$ 10,2 Milhões","R$ 2,44 Mil","0,9","0,155"
2019,1301852,Iranduba - AM,"0,556","4,18 Mil","R$ 6,81 Milhões","R$ 1,63 Mil","0,956","0,098"
2019,3133105,Itanhandu - MG,"0,838","4,17 Mil","R$ 7,72 Milhões","R$ 1,85 Mil","0,926","0,121"
2019,4119400,Piraí do Sul - PR,"0,605","4,17 Mil","R$ 10,1 Milhões","R$ 2,41 Mil","0,923","0,129"
2019,4203956,Capivari de Baixo - SC,"1,188","4,17 Mil","R$ 11,1 Milhões","R$ 2,66 Mil","0,895","0,132"
2019,5106232,Nova Olímpia - MT,"0,407","4,17 Mil","R$ 11,3 Milhões","R$ 2,71 Mil","0,971","0,09"
2019,1500206,Acará - PA,"-0,257","4,16 Mil","R$ 8,78 Milhões","R$ 2,11 Mil","0,981","0,08"
2019,1508084,Tucumã - PA,"0,431","4,16 Mil","R$ 7,79 Milhões","R$ 1,87 Mil","0,918","0,142"
2019,2102325,Buriticupu - MA,"-0,381","4,15 Mil","R$ 6,87 Milhões","R$ 1,66 Mil","0,969","0,1"
2019,4318507,São José do Norte - RS,"0,265","4,15 Mil","R$ 10,9 Milhões","R$ 2,62 Mil","0,958","0,102"
2019,2601409,Barreiros - PE,"0,538","4,14 Mil","R$ 6,55 Milhões","R$ 1,58 Mil","0,919","0,138"
2019,3100203,Abaeté - MG,"0,679","4,13 Mil","R$ 6,19 Milhões","R$ 1,5 Mil","0,905","0,15"
2019,3516853,Gavião Peixoto - SP,"1,844","4,12 Mil","R$ 20,6 Milhões","R$ 5,01 Mil","0,989","0,059"
2019,2603603,Camutanga - PE,"1,406","4,12 Mil","R$ 8,88 Milhões","R$ 2,15 Mil","0,993","0,057"
2019,2211209,Uruçuí - PI,"0,318","4,12 Mil","R$ 8,45 Milhões","R$ 2,05 Mil","0,939","0,126"
2019,2515302,Sapé - PB,"0,218","4,12 Mil","R$ 6,74 Milhões","R$ 1,64 Mil","0,93","0,14"
2019,2807105,Simão Dias - SE,"0,199","4,11 Mil","R$ 6,43 Milhões","R$ 1,56 Mil","0,937","0,13"
2019,4208450,Itapoá - SC,"1,039","4,11 Mil","R$ 11,5 Milhões","R$ 2,79 Mil","0,928","0,109"
2019,5101407,Aripuanã - MT,"0,679","4,09 Mil","R$ 9,58 Milhões","R$ 2,34 Mil","0,933","0,116"
2019,5002902,Cassilândia - MS,"0,542","4,08 Mil","R$ 8,07 Milhões","R$ 1,98 Mil","0,902","0,156"
2019,1508126,Ulianópolis - PA,"-0,264","4,07 Mil","R$ 7,43 Milhões","R$ 1,83 Mil","0,96","0,113"
2019,4311007,Jaguarão - RS,"0,469","4,07 Mil","R$ 8,23 Milhões","R$ 2,02 Mil","0,895","0,17"
2019,3305604,Silva Jardim - RJ,"-0,076","4,07 Mil","R$ 8,06 Milhões","R$ 1,98 Mil","0,943","0,136"
2019,3113206,Carandaí - MG,"0,566","4,06 Mil","R$ 6,79 Milhões","R$ 1,67 Mil","0,895","0,161"
2019,4124400,Santo Antônio do Sudoeste - PR,"0,793","4,06 Mil","R$ 7,52 Milhões","R$ 1,85 Mil","0,908","0,138"
2019,3205010,Sooretama - ES,"0,186","4,05 Mil","R$ 7,44 Milhões","R$ 1,84 Mil","0,945","0,119"
2019,2312205,Santa Quitéria - CE,"0,335","4,05 Mil","R$ 6,12 Milhões","R$ 1,51 Mil","0,96","0,099"
2019,2401453,Baraúna - RN,"-0,102","4,04 Mil","R$ 7,11 Milhões","R$ 1,76 Mil","0,963","0,103"
2019,5208905,Goiás - GO,"0,332","4,04 Mil","R$ 7,81 Milhões","R$ 1,93 Mil","0,93","0,138"
2019,5108006,Tapurah - MT,"0,316","4,04 Mil","R$ 9,34 Milhões","R$ 2,31 Mil","0,931","0,135"
2019,3103405,Araçuaí - MG,"0,595","4,04 Mil","R$ 6,47 Milhões","R$ 1,6 Mil","0,884","0,171"
2019,2917706,Jaguarari - BA,"1,102","4,03 Mil","R$ 13,4 Milhões","R$ 3,33 Mil","0,965","0,08"
2019,1503457,Ipixuna do Pará - PA,"-0,535","4,03 Mil","R$ 8,05 Milhões",R$ 2 Mil,"0,981","0,085"
2019,1304062,Tabatinga - AM,"0,402","4,02 Mil","R$ 7,51 Milhões","R$ 1,87 Mil","0,959","0,101"
2019,2611408,Primavera - PE,"-0,113","4,02 Mil","R$ 5,7 Milhões","R$ 1,42 Mil","0,986","0,074"
2019,4312906,Nova Bassano - RS,"1,241","4,02 Mil","R$ 10,1 Milhões","R$ 2,52 Mil","0,941","0,092"
2019,2112506,Tutóia - MA,"-0,319","4,01 Mil","R$ 6,17 Milhões","R$ 1,54 Mil","0,971","0,096"
2019,2910602,Esplanada - BA,"0,616",4 Mil,"R$ 7,48 Milhões","R$ 1,87 Mil","0,943","0,109"
2019,5206404,Crixás - GO,"0,793","3,99 Mil","R$ 11,8 Milhões","R$ 2,95 Mil","0,968","0,082"
2019,4217402,Schroeder - SC,"2,219","3,99 Mil","R$ 10,7 Milhões","R$ 2,69 Mil","0,885","0,072"
2019,4304663,Capão do Leão - RS,"0,635","3,98 Mil","R$ 7,84 Milhões","R$ 1,97 Mil","0,936","0,119"
2019,2805703,Propriá - SE,"0,578","3,98 Mil","R$ 7,22 Milhões","R$ 1,81 Mil","0,925","0,132"
2019,3303005,Miracema - RJ,"0,598","3,98 Mil","R$ 7,41 Milhões","R$ 1,86 Mil","0,912","0,143"
2019,5218904,Rubiataba - GO,"0,719","3,97 Mil","R$ 9,17 Milhões","R$ 2,31 Mil","0,947","0,105"
2019,2911105,Formosa do Rio Preto - BA,"-0,214","3,97 Mil","R$ 8,67 Milhões","R$ 2,18 Mil","0,956","0,116"
2019,4308904,Getúlio Vargas - RS,"1,212","3,96 Mil","R$ 9,41 Milhões","R$ 2,37 Mil","0,862","0,156"
2019,3140506,Martinho Campos - MG,"0,547","3,96 Mil","R$ 5,9 Milhões","R$ 1,49 Mil","0,914","0,148"
2019,3109303,Buritis - MG,"0,082","3,96 Mil","R$ 8,35 Milhões","R$ 2,11 Mil","0,935","0,135"
2019,2609907,Ouricuri - PE,"0,439","3,95 Mil","R$ 7,12 Milhões","R$ 1,8 Mil","0,927","0,134"
2019,2409407,Pau Dos Ferros - RN,"0,961","3,95 Mil","R$ 6,28 Milhões","R$ 1,59 Mil","0,891","0,147"
2019,3305158,São José do Vale do Rio Preto - RJ,"0,594","3,95 Mil","R$ 7,34 Milhões","R$ 1,86 Mil","0,917","0,141"
2019,4124509,Santo Inácio - PR,"0,438","3,95 Mil","R$ 8,9 Milhões","R$ 2,25 Mil","0,981","0,075"
2019,4121406,Realeza - PR,"0,915","3,95 Mil","R$ 7,75 Milhões","R$ 1,96 Mil","0,877","0,161"
2019,2105401,Itapecuru Mirim - MA,"0,454","3,94 Mil","R$ 7,89 Milhões",R$ 2 Mil,"0,946","0,112"
2019,1505031,Novo Progresso - PA,"0,808","3,94 Mil","R$ 8,29 Milhões","R$ 2,1 Mil","0,905","0,139"
2019,1506187,Rondon do Pará - PA,"-0,007","3,94 Mil","R$ 8,18 Milhões","R$ 2,08 Mil","0,931","0,148"
2019,3133501,Itapecerica - MG,"0,52","3,93 Mil","R$ 7,22 Milhões","R$ 1,84 Mil","0,927","0,134"
2019,3305752,Tanguá - RJ,"0,473","3,93 Mil","R$ 7,82 Milhões","R$ 1,99 Mil","0,93","0,13"
2019,5101902,Brasnorte - MT,"0,022","3,93 Mil","R$ 9,47 Milhões","R$ 2,41 Mil","0,945","0,126"
2019,2414209,Tibau do Sul - RN,"0,878","3,93 Mil","R$ 5,94 Milhões","R$ 1,51 Mil","0,941","0,109"
2019,2901007,Amargosa - BA,"0,365","3,93 Mil","R$ 5,61 Milhões","R$ 1,43 Mil","0,921","0,144"
2019,4218509,Treze Tílias - SC,"1,296","3,92 Mil","R$ 9,94 Milhões","R$ 2,53 Mil","0,918","0,109"
2019,3111606,Campos Gerais - MG,"0,405","3,92 Mil","R$ 6,11 Milhões","R$ 1,56 Mil","0,925","0,137"
2019,3508801,Cafelândia - SP,"0,973","3,91 Mil","R$ 7,93 Milhões","R$ 2,03 Mil","0,934","0,105"
2019,3505609,Barrinha - SP,"0,917","3,89 Mil","R$ 8,41 Milhões","R$ 2,16 Mil","0,915","0,123"
2019,4122701,Sabáudia - PR,"1,219","3,89 Mil","R$ 7,3 Milhões","R$ 1,87 Mil","0,923","0,109"
2019,5106505,Poconé - MT,"0,489","3,89 Mil","R$ 8,34 Milhões","R$ 2,14 Mil","0,941","0,118"
2019,3528007,Macatuba - SP,"1,196","3,89 Mil","R$ 10,5 Milhões","R$ 2,71 Mil","0,938","0,098"
2019,3135407,Jeceaba - MG,"2,651","3,89 Mil","R$ 18,7 Milhões","R$ 4,81 Mil","0,983","0,054"
2019,4215455,Sangão - SC,"1,702","3,88 Mil","R$ 7,59 Milhões","R$ 1,95 Mil","0,931","0,083"
2019,3530102,Mirandópolis - SP,"0,478","3,88 Mil","R$ 8,87 Milhões","R$ 2,28 Mil","0,897","0,168"
2019,3164605,São Sebastião do Oeste - MG,"0,615","3,88 Mil","R$ 7,38 Milhões","R$ 1,9 Mil","0,971","0,082"
2019,3143203,Monte Santo de Minas - MG,"0,761","3,88 Mil","R$ 6,24 Milhões","R$ 1,61 Mil","0,896","0,146"
2019,3138807,Luz - MG,"0,655","3,88 Mil","R$ 7,07 Milhões","R$ 1,82 Mil","0,899","0,158"
2019,4308102,Feliz - RS,"1,33","3,87 Mil","R$ 8,17 Milhões","R$ 2,11 Mil","0,867","0,132"
2019,2607653,Itambé - PE,"0,448","3,87 Mil","R$ 5,78 Milhões","R$ 1,49 Mil","0,929","0,134"
2019,3143005,Monte Belo - MG,"0,587","3,86 Mil","R$ 6,76 Milhões","R$ 1,75 Mil","0,947","0,107"
2019,2927705,Santa Cruz Cabrália - BA,"0,284","3,86 Mil",R$ 7 Milhões,"R$ 1,81 Mil","0,946","0,119"
2019,2600708,Aliança - PE,"0,249","3,86 Mil","R$ 5,68 Milhões","R$ 1,47 Mil","0,958","0,103"
