Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2020,4317400,Santiago - RS,"0,76","8,14 Mil",R$ 19 Milhões,"R$ 2,33 Mil","0,851","0,203"
2020,1506500,Santa Isabel do Pará - PA,"0,923","8,12 Mil","R$ 14,9 Milhões","R$ 1,84 Mil","0,91","0,136"
2020,5105150,Juína - MT,"0,819","8,12 Mil","R$ 17,7 Milhões","R$ 2,18 Mil","0,868","0,183"
2020,3151503,Piumhi - MG,"0,81","8,12 Mil","R$ 13,8 Milhões","R$ 1,69 Mil","0,859","0,192"
2020,1502202,Capanema - PA,"0,663","8,11 Mil","R$ 14,5 Milhões","R$ 1,78 Mil","0,908","0,144"
2020,3302601,Mangaratiba - RJ,"1,057","8,09 Mil","R$ 23,5 Milhões","R$ 2,9 Mil","0,966","0,082"
2020,4216305,São João Batista - SC,"2,113","8,08 Mil","R$ 16,2 Milhões",R$ 2 Mil,"0,877","0,085"
2020,2930105,Senhor do Bonfim - BA,"0,774","8,04 Mil","R$ 14,9 Milhões","R$ 1,86 Mil","0,885","0,166"
2020,3165537,Sarzedo - MG,"2,145","8,02 Mil","R$ 20,3 Milhões","R$ 2,54 Mil","0,905","0,078"
2020,3549953,São Lourenço da Serra - SP,"1,506","8,01 Mil","R$ 10,5 Milhões","R$ 1,31 Mil","0,956","0,086"
2020,3306206,Vassouras - RJ,"0,913","7,99 Mil","R$ 17,7 Milhões","R$ 2,21 Mil","0,927","0,119"
2020,4312658,Não-Me-Toque - RS,"1,487","7,99 Mil","R$ 27,4 Milhões","R$ 3,43 Mil","0,939","0,093"
2020,2903904,Bom Jesus da Lapa - BA,"0,382","7,98 Mil",R$ 15 Milhões,"R$ 1,88 Mil","0,917","0,152"
2020,2914703,Itaberaba - BA,"0,472","7,97 Mil","R$ 13,4 Milhões","R$ 1,69 Mil","0,902","0,166"
2020,4120804,Quatro Barras - PR,"2,818","7,95 Mil","R$ 26,4 Milhões","R$ 3,32 Mil","0,907","0,048"
2020,3539509,Pitangueiras - SP,"0,776","7,95 Mil","R$ 20,3 Milhões","R$ 2,55 Mil","0,95","0,105"
2020,3556404,Vargem Grande do Sul - SP,"1,171","7,93 Mil","R$ 16,3 Milhões","R$ 2,06 Mil","0,838","0,172"
2020,3304706,Santo Antônio de Pádua - RJ,"1,321","7,91 Mil","R$ 13,1 Milhões","R$ 1,65 Mil","0,868","0,136"
2020,3537800,Piedade - SP,"1,107","7,9 Mil","R$ 16,5 Milhões","R$ 2,09 Mil","0,86","0,162"
2020,4117701,Palmeira - PR,"0,942","7,88 Mil","R$ 18,2 Milhões","R$ 2,3 Mil","0,884","0,16"
2020,2928901,São Desidério - BA,"0,268","7,85 Mil","R$ 20,5 Milhões","R$ 2,62 Mil","0,953","0,116"
2020,2708501,São Luís do Quitunde - AL,"-0,155","7,83 Mil","R$ 12,7 Milhões","R$ 1,62 Mil","0,987","0,074"
2020,3552106,Socorro - SP,"1,103","7,83 Mil","R$ 15,3 Milhões","R$ 1,95 Mil","0,829","0,19"
2020,3540002,Pompéia - SP,"1,747","7,82 Mil","R$ 32,6 Milhões","R$ 4,17 Mil","0,95","0,076"
2020,4309407,Guaporé - RS,"1,655","7,82 Mil","R$ 16,2 Milhões","R$ 2,08 Mil","0,861","0,118"
2020,4212908,Pinhalzinho - SC,"1,726","7,82 Mil","R$ 19,1 Milhões","R$ 2,45 Mil","0,85","0,121"
2020,3523206,Itararé - SP,"0,852","7,8 Mil","R$ 14,6 Milhões","R$ 1,87 Mil","0,861","0,181"
2020,3107307,Bocaiúva - MG,"0,747","7,77 Mil","R$ 12,4 Milhões","R$ 1,6 Mil","0,893","0,154"
2020,4306809,Encantado - RS,"1,339","7,77 Mil","R$ 17,4 Milhões","R$ 2,24 Mil","0,864","0,15"
2020,3548005,Santo Antônio de Posse - SP,"1,63","7,77 Mil","R$ 22,2 Milhões","R$ 2,86 Mil","0,906","0,104"
2020,2614204,Sirinhaém - PE,"1,391","7,77 Mil","R$ 14,4 Milhões","R$ 1,86 Mil","0,967","0,078"
2020,4122305,Rio Negro - PR,"1,799","7,75 Mil","R$ 18,8 Milhões","R$ 2,42 Mil","0,877","0,104"
2020,3162104,São Gotardo - MG,"0,747","7,75 Mil","R$ 16,3 Milhões","R$ 2,1 Mil","0,866","0,186"
2020,4208401,Itapiranga - SC,"1,188","7,74 Mil","R$ 14,6 Milhões","R$ 1,88 Mil","0,919","0,12"
2020,1508001,Tomé-Açu - PA,"0,224","7,71 Mil","R$ 11,6 Milhões","R$ 1,51 Mil","0,943","0,128"
2020,5217401,Pires do Rio - GO,"0,614","7,7 Mil","R$ 14,1 Milhões","R$ 1,82 Mil","0,897","0,168"
2020,5001003,Aparecida do Taboado - MS,"1,418","7,68 Mil",R$ 18 Milhões,"R$ 2,34 Mil","0,921","0,102"
2020,2503704,Cajazeiras - PB,"0,927","7,64 Mil","R$ 13,3 Milhões","R$ 1,74 Mil","0,891","0,152"
2020,4212502,Penha - SC,"1,602","7,63 Mil","R$ 15,7 Milhões","R$ 2,06 Mil","0,883","0,119"
2020,3201407,Castelo - ES,"0,851","7,59 Mil","R$ 15,6 Milhões","R$ 2,05 Mil","0,894","0,156"
2020,2908507,Conceição do Jacuípe - BA,"1,374","7,59 Mil","R$ 13,5 Milhões","R$ 1,78 Mil","0,91","0,118"
2020,3147402,Paraopeba - MG,"1,096","7,57 Mil","R$ 15,8 Milhões","R$ 2,08 Mil","0,914","0,125"
2020,5221601,Uruaçu - GO,"0,841","7,55 Mil","R$ 15,5 Milhões","R$ 2,06 Mil","0,879","0,165"
2020,3534609,Osvaldo Cruz - SP,"0,947","7,51 Mil","R$ 13,2 Milhões","R$ 1,75 Mil","0,863","0,175"
2020,5103502,Diamantino - MT,"0,182","7,51 Mil","R$ 20,1 Milhões","R$ 2,68 Mil","0,941","0,131"
2020,2311306,Quixadá - CE,"0,388","7,49 Mil","R$ 13,5 Milhões","R$ 1,81 Mil","0,918","0,152"
2020,3531902,Morro Agudo - SP,"0,384","7,49 Mil",R$ 17 Milhões,"R$ 2,27 Mil","0,949","0,115"
2020,4211702,Orleans - SC,"1,719","7,49 Mil","R$ 17,6 Milhões","R$ 2,35 Mil","0,844","0,128"
2020,2613701,São Lourenço da Mata - PE,"1,509","7,44 Mil",R$ 13 Milhões,"R$ 1,74 Mil","0,888","0,118"
2020,2501807,Bayeux - PB,"1,765","7,43 Mil","R$ 13,4 Milhões","R$ 1,8 Mil","0,866","0,119"
2020,4110102,Imbituva - PR,"0,842","7,42 Mil","R$ 15,2 Milhões","R$ 2,04 Mil","0,918","0,131"
2020,4202107,Barra Velha - SC,"1,362","7,42 Mil",R$ 17 Milhões,"R$ 2,3 Mil","0,887","0,127"
2020,3540903,Pradópolis - SP,"2,499","7,4 Mil",R$ 24 Milhões,"R$ 3,25 Mil","0,959","0,059"
2020,4301008,Arroio do Meio - RS,"1,296","7,38 Mil","R$ 16,3 Milhões","R$ 2,22 Mil","0,872","0,146"
2020,3551504,Serrana - SP,"1,416","7,37 Mil",R$ 21 Milhões,"R$ 2,85 Mil","0,896","0,117"
2020,5215702,Palmeiras de Goiás - GO,"0,673","7,35 Mil","R$ 14,3 Milhões","R$ 1,94 Mil","0,918","0,14"
2020,4310801,Ivoti - RS,"1,632","7,34 Mil","R$ 18,8 Milhões","R$ 2,57 Mil","0,878","0,12"
2020,5217609,Planaltina - GO,"0,277","7,33 Mil",R$ 15 Milhões,"R$ 2,05 Mil","0,919","0,159"
2020,3518305,Guararema - SP,"1,794","7,3 Mil","R$ 21,6 Milhões","R$ 2,96 Mil","0,89","0,096"
2020,3107109,Boa Esperança - MG,"0,57","7,3 Mil","R$ 12,7 Milhões","R$ 1,74 Mil","0,877","0,187"
2020,3518602,Guariba - SP,"1,007","7,3 Mil","R$ 17,3 Milhões","R$ 2,38 Mil","0,913","0,122"
2020,5214507,Nerópolis - GO,"1,199","7,29 Mil","R$ 13,4 Milhões","R$ 1,83 Mil","0,884","0,143"
2020,3302270,Japeri - RJ,"1,573","7,29 Mil","R$ 15,9 Milhões","R$ 2,18 Mil","0,932","0,088"
2020,2309607,Pacajús - CE,"1,032","7,27 Mil","R$ 12,3 Milhões","R$ 1,69 Mil","0,925","0,118"
2020,4322806,Veranópolis - RS,"1,824","7,25 Mil","R$ 18,8 Milhões","R$ 2,59 Mil","0,864","0,106"
2020,2928802,Santo Estêvão - BA,"0,587","7,24 Mil","R$ 12,9 Milhões","R$ 1,78 Mil","0,954","0,104"
2020,4120606,Prudentópolis - PR,"0,672","7,23 Mil","R$ 14,8 Milhões","R$ 2,05 Mil","0,866","0,194"
2020,3524105,Ituverava - SP,"1,072","7,2 Mil","R$ 15,4 Milhões","R$ 2,14 Mil","0,893","0,137"
2020,4319505,São Sebastião do Caí - RS,"1,767","7,19 Mil",R$ 16 Milhões,"R$ 2,23 Mil","0,885","0,102"
2020,2915601,Itamaraju - BA,"0,711","7,13 Mil",R$ 11 Milhões,"R$ 1,55 Mil","0,878","0,177"
2020,4206306,Guabiruba - SC,"2,639","7,12 Mil","R$ 20,9 Milhões","R$ 2,93 Mil","0,92","0,058"
2020,3106309,Belo Oriente - MG,"1,422","7,11 Mil",R$ 19 Milhões,"R$ 2,68 Mil","0,965","0,078"
2020,4310603,Itaqui - RS,"0,599","7,11 Mil","R$ 17,3 Milhões","R$ 2,43 Mil","0,92","0,139"
2020,2107506,Paço do Lumiar - MA,"0,736","7,1 Mil","R$ 12,8 Milhões","R$ 1,8 Mil","0,917","0,138"
2020,4319000,São Marcos - RS,"2,103","7,09 Mil","R$ 18,4 Milhões","R$ 2,6 Mil","0,87","0,084"
2020,3304110,Porto Real - RJ,"2,756","7,08 Mil","R$ 23,6 Milhões","R$ 3,34 Mil","0,941","0,049"
2020,4208807,Jaguaruna - SC,"1,112","7,08 Mil","R$ 14,7 Milhões","R$ 2,07 Mil","0,923","0,117"
2020,4214003,Presidente Getúlio - SC,"0,995","7,06 Mil","R$ 14,2 Milhões","R$ 2,01 Mil","0,922","0,12"
2020,3135050,Jaíba - MG,"0,24","7,05 Mil",R$ 11 Milhões,"R$ 1,56 Mil","0,926","0,148"
2020,3521408,Iracemápolis - SP,"2,412","7,03 Mil","R$ 19,2 Milhões","R$ 2,74 Mil","0,905","0,063"
2020,3542206,Rancharia - SP,"0,217","7,03 Mil","R$ 14,3 Milhões","R$ 2,03 Mil","0,93","0,147"
2020,4219002,Urussanga - SC,"1,91","7,03 Mil","R$ 18,3 Milhões","R$ 2,6 Mil","0,877","0,099"
2020,5105101,Juara - MT,"0,513","7,01 Mil",R$ 16 Milhões,"R$ 2,29 Mil","0,902","0,165"
2020,4211603,Nova Veneza - SC,"2,022",7 Mil,"R$ 16,1 Milhões","R$ 2,31 Mil","0,903","0,084"
2020,3505807,Bastos - SP,"0,945","6,95 Mil","R$ 14,3 Milhões","R$ 2,05 Mil","0,927","0,12"
2020,2605202,Escada - PE,"1,099","6,95 Mil","R$ 11,5 Milhões","R$ 1,66 Mil","0,911","0,121"
2020,2508901,Mamanguape - PB,"0,327","6,94 Mil","R$ 12,5 Milhões","R$ 1,8 Mil","0,929","0,141"
2020,4313060,Nova Hartz - RS,"1,815","6,92 Mil","R$ 12,5 Milhões","R$ 1,81 Mil","0,95","0,073"
2020,2303501,Cascavel - CE,"0,924","6,92 Mil","R$ 10,3 Milhões","R$ 1,49 Mil","0,902","0,146"
2020,2929305,São Gonçalo Dos Campos - BA,"1,705","6,91 Mil","R$ 12,7 Milhões","R$ 1,84 Mil","0,918","0,096"
2020,4213609,Porto União - SC,"1,218","6,9 Mil","R$ 13,9 Milhões","R$ 2,01 Mil","0,869","0,155"
2020,4213500,Porto Belo - SC,"1,518","6,89 Mil","R$ 14,8 Milhões","R$ 2,14 Mil","0,877","0,124"
2020,4320107,Sarandi - RS,"1,355","6,89 Mil","R$ 15,4 Milhões","R$ 2,24 Mil","0,864","0,146"
2020,3521002,Iperó - SP,"2,369","6,89 Mil",R$ 17 Milhões,"R$ 2,47 Mil","0,909","0,063"
2020,3156908,Sacramento - MG,"0,672","6,85 Mil","R$ 14,3 Milhões","R$ 2,09 Mil","0,885","0,175"
2020,3134905,Jacutinga - MG,"1,682","6,83 Mil","R$ 13,3 Milhões","R$ 1,95 Mil","0,908","0,098"
2020,5002407,Caarapó - MS,"0,546","6,82 Mil","R$ 15,2 Milhões","R$ 2,23 Mil","0,921","0,144"
2020,4208500,Ituporanga - SC,"1,185","6,81 Mil","R$ 15,5 Milhões","R$ 2,28 Mil","0,862","0,163"
2020,3300803,Cachoeiras de Macacu - RJ,"0,718","6,8 Mil","R$ 12,9 Milhões","R$ 1,9 Mil","0,897","0,154"
2020,3510807,Casa Branca - SP,"0,784","6,8 Mil","R$ 15,7 Milhões","R$ 2,31 Mil","0,899","0,153"
2020,3518206,Guararapes - SP,"0,918","6,79 Mil","R$ 15,7 Milhões","R$ 2,31 Mil","0,905","0,14"
2020,3500303,Aguaí - SP,"1,095","6,79 Mil","R$ 15,2 Milhões","R$ 2,23 Mil","0,883","0,145"
2020,4111902,Jaguapitã - PR,"1,1","6,78 Mil","R$ 14,6 Milhões","R$ 2,16 Mil","0,947","0,098"
2020,3507902,Brotas - SP,"0,622","6,78 Mil","R$ 17,8 Milhões","R$ 2,63 Mil","0,904","0,155"
2020,3136652,Juatuba - MG,"2,116","6,76 Mil","R$ 17,1 Milhões","R$ 2,53 Mil","0,936","0,073"
2020,5001102,Aquidauana - MS,"0,613","6,73 Mil","R$ 12,9 Milhões","R$ 1,92 Mil","0,913","0,146"
2020,4105904,Colorado - PR,"0,759","6,71 Mil","R$ 15,1 Milhões","R$ 2,25 Mil","0,922","0,132"
2020,1301209,Coari - AM,"0,661","6,7 Mil","R$ 19,4 Milhões","R$ 2,9 Mil","0,977","0,08"
2020,1501709,Bragança - PA,"0,615","6,7 Mil","R$ 13,7 Milhões","R$ 2,05 Mil","0,917","0,145"
2020,4321709,Três Coroas - RS,"1,443","6,69 Mil",R$ 12 Milhões,"R$ 1,79 Mil","0,919","0,101"
2020,3128006,Guanhães - MG,"0,744","6,69 Mil","R$ 12,3 Milhões","R$ 1,84 Mil","0,885","0,17"
2020,2907509,Catu - BA,"1,476","6,69 Mil","R$ 18,3 Milhões","R$ 2,74 Mil","0,93","0,098"
2020,4313201,Nova Petrópolis - RS,"1,469","6,69 Mil","R$ 16,7 Milhões","R$ 2,5 Mil","0,875","0,13"
2020,4126603,Siqueira Campos - PR,"0,978","6,67 Mil","R$ 11,9 Milhões","R$ 1,78 Mil","0,917","0,126"
2020,5218003,Porangatu - GO,"0,779","6,66 Mil","R$ 11,7 Milhões","R$ 1,76 Mil","0,879","0,169"
2020,3531100,Mongaguá - SP,"0,901","6,64 Mil","R$ 15,6 Milhões","R$ 2,35 Mil","0,919","0,127"
2020,4306601,Dom Pedrito - RS,"0,247","6,64 Mil","R$ 14,1 Milhões","R$ 2,13 Mil","0,912","0,162"
2020,3110608,Cambuí - MG,"1,421","6,63 Mil","R$ 13,2 Milhões",R$ 2 Mil,"0,837","0,15"
2020,2706703,Penedo - AL,"0,835","6,63 Mil","R$ 15,6 Milhões","R$ 2,36 Mil","0,936","0,117"
2020,2611903,Rio Formoso - PE,"-0,324","6,63 Mil","R$ 10,2 Milhões","R$ 1,53 Mil","0,984","0,082"
2020,4217709,Sombrio - SC,"1,171","6,62 Mil","R$ 12,7 Milhões","R$ 1,92 Mil","0,844","0,176"
2020,2302800,Canindé - CE,"0,135","6,6 Mil","R$ 12,5 Milhões","R$ 1,9 Mil","0,947","0,123"
2020,4117503,Paiçandu - PR,"1,743","6,58 Mil","R$ 12,3 Milhões","R$ 1,86 Mil","0,854","0,114"
2020,3200904,Barra de São Francisco - ES,"0,845","6,58 Mil","R$ 13,1 Milhões","R$ 1,99 Mil","0,894","0,15"
2020,4109609,Guaratuba - PR,"0,952","6,56 Mil","R$ 13,8 Milhões","R$ 2,1 Mil","0,906","0,14"
2020,3501152,Alumínio - SP,"2,421","6,55 Mil","R$ 25,7 Milhões","R$ 3,93 Mil","0,974","0,059"
2020,3152808,Prata - MG,"0,425","6,51 Mil","R$ 11,9 Milhões","R$ 1,82 Mil","0,898","0,175"
2020,4209409,Laguna - SC,"1,065","6,48 Mil","R$ 12,9 Milhões","R$ 1,98 Mil","0,871","0,163"
2020,3105400,Barão de Cocais - MG,"1,217","6,47 Mil","R$ 14,2 Milhões","R$ 2,19 Mil","0,918","0,117"
2020,5001904,Bataguassu - MS,"0,946","6,47 Mil","R$ 11,8 Milhões","R$ 1,83 Mil","0,912","0,133"
2020,3169356,Três Marias - MG,"0,706","6,45 Mil","R$ 14,1 Milhões","R$ 2,18 Mil","0,908","0,147"
2020,3550407,São Pedro - SP,"1,007","6,44 Mil","R$ 12,6 Milhões","R$ 1,96 Mil","0,862","0,171"
2020,3509254,Cajati - SP,"1,301","6,43 Mil",R$ 16 Milhões,"R$ 2,49 Mil","0,925","0,109"
2020,4310009,Ibirubá - RS,"0,93","6,41 Mil","R$ 17,6 Milhões","R$ 2,75 Mil","0,906","0,138"
2020,3523602,Itirapina - SP,"1,064","6,39 Mil","R$ 19,3 Milhões","R$ 3,01 Mil","0,967","0,083"
2020,4316006,Rolante - RS,"0,871","6,38 Mil","R$ 10,8 Milhões","R$ 1,69 Mil","0,916","0,13"
2020,5000856,Angélica - MS,"-0,441","6,38 Mil","R$ 17,9 Milhões","R$ 2,81 Mil","0,99","0,073"
2020,4102000,Assis Chateaubriand - PR,"1,04","6,38 Mil","R$ 12,7 Milhões","R$ 1,99 Mil","0,842","0,181"
2020,2612208,Salgueiro - PE,"0,764","6,38 Mil","R$ 12,7 Milhões","R$ 1,99 Mil","0,9","0,155"
2020,3124104,Esmeraldas - MG,"0,865","6,38 Mil","R$ 11,5 Milhões","R$ 1,81 Mil","0,892","0,153"
2020,4318903,São Luiz Gonzaga - RS,"0,686","6,37 Mil","R$ 14,3 Milhões","R$ 2,25 Mil","0,875","0,183"
2020,3140704,Mateus Leme - MG,"0,947","6,36 Mil","R$ 11,4 Milhões","R$ 1,8 Mil","0,906","0,132"
2020,3130101,Igarapé - MG,"1,271","6,35 Mil","R$ 12,3 Milhões","R$ 1,93 Mil","0,876","0,139"
2020,3519303,Ibaté - SP,"1,537","6,35 Mil","R$ 17,7 Milhões","R$ 2,8 Mil","0,912","0,099"
2020,2610004,Palmares - PE,"0,424","6,34 Mil","R$ 11,7 Milhões","R$ 1,84 Mil","0,924","0,143"
2020,4115705,Matinhos - PR,"0,834","6,33 Mil","R$ 12,6 Milhões","R$ 1,99 Mil","0,918","0,133"
2020,3203320,Marataízes - ES,"0,554","6,33 Mil","R$ 12,3 Milhões","R$ 1,94 Mil","0,927","0,136"
2020,4125704,São Miguel do Iguaçu - PR,"0,925","6,32 Mil",R$ 14 Milhões,"R$ 2,21 Mil","0,875","0,165"
2020,2925204,Pojuca - BA,"1,31","6,32 Mil","R$ 17,5 Milhões","R$ 2,78 Mil","0,955","0,089"
2020,2706307,Palmeira Dos Índios - AL,"0,76","6,32 Mil","R$ 11,9 Milhões","R$ 1,88 Mil","0,92","0,133"
2020,4101606,Arapoti - PR,"0,728","6,3 Mil","R$ 15,5 Milhões","R$ 2,47 Mil","0,919","0,134"
2020,2208403,Piripiri - PI,"0,86","6,28 Mil","R$ 12,5 Milhões","R$ 1,99 Mil","0,921","0,129"
2020,3204708,São Gabriel da Palha - ES,"0,653","6,27 Mil","R$ 10,6 Milhões","R$ 1,69 Mil","0,898","0,159"
2020,4216503,São Joaquim - SC,"0,536","6,26 Mil","R$ 11,4 Milhões","R$ 1,82 Mil","0,903","0,162"
2020,2601102,Araripina - PE,"0,827","6,26 Mil","R$ 11,4 Milhões","R$ 1,82 Mil","0,915","0,136"
2020,4321907,Três Passos - RS,"0,971","6,25 Mil","R$ 13,7 Milhões","R$ 2,19 Mil","0,868","0,17"
2020,4109708,Ibaiti - PR,"0,774","6,24 Mil","R$ 11,2 Milhões","R$ 1,79 Mil","0,879","0,174"
2020,3301306,Casimiro de Abreu - RJ,"0,785","6,23 Mil",R$ 13 Milhões,"R$ 2,09 Mil","0,917","0,133"
2020,4206900,Ibirama - SC,"1,244","6,23 Mil","R$ 13,9 Milhões","R$ 2,24 Mil","0,913","0,116"
2020,4202453,Bombinhas - SC,"1,002","6,23 Mil","R$ 13,3 Milhões","R$ 2,13 Mil","0,907","0,138"
2020,2104800,Grajaú - MA,"0,191","6,23 Mil","R$ 11,8 Milhões","R$ 1,9 Mil","0,929","0,15"
2020,3527603,Luís Antônio - SP,"1,079","6,22 Mil","R$ 18,6 Milhões","R$ 2,98 Mil","0,966","0,082"
2020,3157203,Santa Bárbara - MG,"0,733","6,21 Mil","R$ 16,9 Milhões","R$ 2,72 Mil","0,926","0,129"
2020,5219308,Santa Helena de Goiás - GO,"0,415","6,21 Mil","R$ 13,1 Milhões","R$ 2,11 Mil","0,891","0,185"
2020,3545308,Salto de Pirapora - SP,"0,964","6,21 Mil","R$ 16,5 Milhões","R$ 2,66 Mil","0,915","0,13"
2020,5220108,São Luís de Montes Belos - GO,"1,091","6,2 Mil","R$ 11,2 Milhões","R$ 1,81 Mil","0,873","0,153"
2020,1505304,Oriximiná - PA,"0,913","6,19 Mil","R$ 20,2 Milhões","R$ 3,26 Mil","0,97","0,082"
2020,2708303,São José da Laje - AL,"0,378","6,19 Mil","R$ 10,3 Milhões","R$ 1,66 Mil","0,994","0,063"
2020,5215231,Novo Gama - GO,"0,772","6,19 Mil","R$ 14,4 Milhões","R$ 2,33 Mil","0,929","0,128"
2020,4320404,Serafina Corrêa - RS,"1,351","6,18 Mil","R$ 14,6 Milhões","R$ 2,36 Mil","0,92","0,108"
2020,2609402,Moreno - PE,"1,202","6,17 Mil","R$ 11,5 Milhões","R$ 1,87 Mil","0,926","0,11"
2020,5214606,Niquelândia - GO,"0,209","6,14 Mil","R$ 11,9 Milhões","R$ 1,93 Mil","0,917","0,159"
2020,5103205,Colíder - MT,"1,066","6,14 Mil","R$ 13,8 Milhões","R$ 2,25 Mil","0,893","0,146"
2020,4102406,Bandeirantes - PR,"1,127","6,14 Mil","R$ 11,9 Milhões","R$ 1,93 Mil","0,871","0,155"
2020,3162922,São Joaquim de Bicas - MG,"2,238","6,1 Mil","R$ 12,5 Milhões","R$ 2,06 Mil","0,927","0,066"
2020,3117504,Conceição do Mato Dentro - MG,"0,975","6,1 Mil","R$ 20,7 Milhões","R$ 3,4 Mil","0,954","0,097"
2020,2309706,Pacatuba - CE,"1,588","6,1 Mil","R$ 9,95 Milhões","R$ 1,63 Mil","0,902","0,105"
2020,3160702,Santos Dumont - MG,"0,872","6,09 Mil","R$ 11,2 Milhões","R$ 1,84 Mil","0,888","0,156"
2020,4305355,Charqueadas - RS,"1,424","6,09 Mil","R$ 16,1 Milhões","R$ 2,64 Mil","0,914","0,103"
2020,3512209,Conchal - SP,"0,972","6,06 Mil",R$ 13 Milhões,"R$ 2,14 Mil","0,894","0,144"
2020,2803609,Laranjeiras - SE,"1,222","6,03 Mil","R$ 13,9 Milhões","R$ 2,3 Mil","0,974","0,072"
2020,4317301,Santa Vitória do Palmar - RS,"0,087","6,01 Mil",R$ 13 Milhões,"R$ 2,16 Mil","0,932","0,143"
2020,4321808,Três de Maio - RS,"1,385",6 Mil,"R$ 14,8 Milhões","R$ 2,46 Mil","0,851","0,148"
2020,4211207,Morro da Fumaça - SC,"1,785",6 Mil,R$ 15 Milhões,"R$ 2,5 Mil","0,911","0,092"
2020,4321303,Taquari - RS,"1,206",6 Mil,"R$ 12,4 Milhões","R$ 2,06 Mil","0,884","0,138"
2020,2608503,Lagoa do Itaenga - PE,"0,838",6 Mil,R$ 12 Milhões,R$ 2 Mil,"0,984","0,07"
2020,5101704,Barra do Bugres - MT,"0,449",6 Mil,"R$ 14,5 Milhões","R$ 2,42 Mil","0,928","0,137"
2020,5104807,Jaciara - MT,"0,428","5,99 Mil",R$ 15 Milhões,"R$ 2,51 Mil","0,922","0,147"
2020,4112108,Jandaia do Sul - PR,"1,146","5,97 Mil","R$ 12,6 Milhões","R$ 2,11 Mil","0,874","0,152"
2020,4215703,Santo Amaro da Imperatriz - SC,"1,247","5,96 Mil",R$ 12 Milhões,"R$ 2,02 Mil","0,844","0,173"
2020,5100201,Água Boa - MT,"0,796","5,95 Mil","R$ 14,4 Milhões","R$ 2,42 Mil","0,888","0,164"
2020,4205704,Garopaba - SC,"1,026","5,94 Mil","R$ 12,1 Milhões","R$ 2,03 Mil","0,895","0,141"
2020,5000609,Amambaí - MS,"0,712","5,92 Mil","R$ 12,2 Milhões","R$ 2,06 Mil","0,875","0,179"
2020,3551603,Serra Negra - SP,"1,024","5,92 Mil","R$ 10,6 Milhões","R$ 1,79 Mil","0,873","0,164"
2020,3512001,Colina - SP,"0,48","5,91 Mil","R$ 13,5 Milhões","R$ 2,29 Mil","0,954","0,11"
2020,3510005,Cândido Mota - SP,"0,679","5,9 Mil","R$ 16,2 Milhões","R$ 2,75 Mil","0,915","0,145"
2020,1100155,Ouro Preto do Oeste - RO,"0,693","5,9 Mil","R$ 11,5 Milhões","R$ 1,95 Mil","0,888","0,17"
2020,4211504,Nova Trento - SC,"1,765","5,89 Mil","R$ 12,6 Milhões","R$ 2,14 Mil","0,915","0,093"
2020,2302503,Brejo Santo - CE,"0,536","5,89 Mil","R$ 9,48 Milhões","R$ 1,61 Mil","0,941","0,118"
2020,2615300,Timbaúba - PE,"0,785","5,89 Mil","R$ 9,74 Milhões","R$ 1,66 Mil","0,91","0,143"
2020,5209705,Hidrolândia - GO,"0,969","5,87 Mil","R$ 12,7 Milhões","R$ 2,17 Mil","0,932","0,114"
2020,1502103,Cametá - PA,"-0,229","5,86 Mil","R$ 14,6 Milhões","R$ 2,48 Mil","0,975","0,093"
2020,3155504,Rio Paranaíba - MG,"0,122","5,85 Mil","R$ 12,8 Milhões","R$ 2,2 Mil","0,963","0,103"
2020,4302808,Caçapava do Sul - RS,"0,327","5,84 Mil","R$ 13,9 Milhões","R$ 2,37 Mil","0,908","0,161"
2020,3538808,Piraju - SP,"0,861","5,83 Mil",R$ 12 Milhões,"R$ 2,06 Mil","0,872","0,172"
2020,5107065,Querência - MT,"0,698","5,83 Mil","R$ 17,1 Milhões","R$ 2,94 Mil","0,934","0,124"
2020,4311304,Lagoa Vermelha - RS,"0,888","5,81 Mil","R$ 11,8 Milhões","R$ 2,04 Mil","0,844","0,195"
2020,3146008,Ouro Fino - MG,"1,117","5,81 Mil","R$ 10,3 Milhões","R$ 1,77 Mil","0,839","0,173"
2020,3556305,Valparaíso - SP,"0,735","5,79 Mil","R$ 15,6 Milhões","R$ 2,69 Mil","0,959","0,096"
2020,3547502,Santa Rita do Passa Quatro - SP,"0,973","5,79 Mil",R$ 12 Milhões,"R$ 2,08 Mil","0,87","0,161"
2020,3520103,Igarapava - SP,"0,769","5,79 Mil","R$ 12,9 Milhões","R$ 2,24 Mil","0,918","0,134"
2020,3537909,Pilar do Sul - SP,"0,553","5,76 Mil","R$ 11,4 Milhões","R$ 1,98 Mil","0,885","0,182"
2020,5007109,Ribas do Rio Pardo - MS,"0,571","5,76 Mil","R$ 11,8 Milhões","R$ 2,05 Mil","0,936","0,125"
2020,2909307,Correntina - BA,"-0,349","5,76 Mil","R$ 14,9 Milhões","R$ 2,58 Mil","0,958","0,12"
2020,3541505,Presidente Venceslau - SP,"0,807","5,73 Mil","R$ 10,6 Milhões","R$ 1,85 Mil","0,86","0,192"
2020,3502903,Araçoiaba da Serra - SP,"1,471","5,73 Mil","R$ 13,4 Milhões","R$ 2,34 Mil","0,879","0,125"
