Ano,ID IBGE,Localidade,ICE-R - Emprego,Empregos,Massa Salarial,Renda Mensal Média,Distância média,Ganho de oportunidade médio
2015,3107307,Bocaiúva - MG,"0,781","7,17 Mil","R$ 9,1 Milhões","R$ 1,27 Mil","0,892","0,162"
2015,5219308,Santa Helena de Goiás - GO,"0,608","7,16 Mil","R$ 12,3 Milhões","R$ 1,71 Mil","0,893","0,179"
2015,3107109,Boa Esperança - MG,"0,559","7,16 Mil","R$ 9,63 Milhões","R$ 1,35 Mil","0,87","0,206"
2015,5217401,Pires do Rio - GO,"0,604","7,15 Mil",R$ 10 Milhões,"R$ 1,4 Mil","0,89","0,179"
2015,5217609,Planaltina - GO,"0,561","7,13 Mil","R$ 13,5 Milhões","R$ 1,89 Mil","0,92","0,153"
2015,4306601,Dom Pedrito - RS,"0,369","7,13 Mil",R$ 11 Milhões,"R$ 1,55 Mil","0,894","0,187"
2015,5104807,Jaciara - MT,"0,668","7,12 Mil","R$ 14,7 Milhões","R$ 2,06 Mil","0,911","0,155"
2015,3301306,Casimiro de Abreu - RJ,"0,965","7,06 Mil","R$ 13,2 Milhões","R$ 1,87 Mil","0,926","0,12"
2015,3201407,Castelo - ES,"0,948","7,04 Mil","R$ 10,8 Milhões","R$ 1,54 Mil","0,879","0,17"
2015,3549953,São Lourenço da Serra - SP,"1,686","7,02 Mil","R$ 8,85 Milhões","R$ 1,26 Mil","0,933","0,096"
2015,2307601,Limoeiro do Norte - CE,"0,776","7,01 Mil","R$ 10,6 Milhões","R$ 1,51 Mil","0,899","0,161"
2015,4119954,Pontal do Paraná - PR,"1,259","7,01 Mil","R$ 16,9 Milhões","R$ 2,41 Mil","0,942","0,105"
2015,1506500,Santa Isabel do Pará - PA,"0,857",7 Mil,"R$ 10,6 Milhões","R$ 1,51 Mil","0,916","0,138"
2015,2107506,Paço do Lumiar - MA,"1,13",7 Mil,"R$ 9,59 Milhões","R$ 1,37 Mil","0,89","0,15"
2015,5214606,Niquelândia - GO,"0,519","6,99 Mil",R$ 15 Milhões,"R$ 2,14 Mil","0,931","0,136"
2015,2925204,Pojuca - BA,"1,515","6,99 Mil","R$ 16,8 Milhões","R$ 2,4 Mil","0,949","0,092"
2015,3160702,Santos Dumont - MG,"1,031","6,99 Mil","R$ 10,2 Milhões","R$ 1,46 Mil","0,876","0,167"
2015,4117701,Palmeira - PR,"0,773","6,98 Mil","R$ 13,3 Milhões","R$ 1,91 Mil","0,877","0,183"
2015,2706307,Palmeira Dos Índios - AL,"0,764","6,98 Mil","R$ 9,55 Milhões","R$ 1,37 Mil","0,903","0,155"
2015,4211603,Nova Veneza - SC,"2,168","6,97 Mil","R$ 12,9 Milhões","R$ 1,86 Mil","0,911","0,078"
2015,4320107,Sarandi - RS,"1,102","6,95 Mil",R$ 12 Milhões,"R$ 1,72 Mil","0,883","0,155"
2015,4313375,Nova Santa Rita - RS,"2,111","6,94 Mil","R$ 16,5 Milhões","R$ 2,38 Mil","0,909","0,082"
2015,4316006,Rolante - RS,"0,924","6,94 Mil",R$ 11 Milhões,"R$ 1,59 Mil","0,92","0,131"
2015,4313060,Nova Hartz - RS,"1,807","6,89 Mil","R$ 11,4 Milhões","R$ 1,65 Mil","0,95","0,079"
2015,3521408,Iracemápolis - SP,"2,173","6,87 Mil","R$ 17,1 Milhões","R$ 2,49 Mil","0,892","0,084"
2015,3537909,Pilar do Sul - SP,"0,695","6,87 Mil","R$ 11,2 Milhões","R$ 1,63 Mil","0,898","0,171"
2015,5215702,Palmeiras de Goiás - GO,"0,478","6,87 Mil","R$ 10,5 Milhões","R$ 1,53 Mil","0,919","0,155"
2015,3551603,Serra Negra - SP,"0,969","6,87 Mil","R$ 10,2 Milhões","R$ 1,49 Mil","0,863","0,187"
2015,2905206,Caetité - BA,"0,723","6,87 Mil","R$ 10,5 Milhões","R$ 1,53 Mil","0,905","0,159"
2015,5103502,Diamantino - MT,"0,471","6,83 Mil","R$ 13,8 Milhões","R$ 2,02 Mil","0,931","0,138"
2015,4301008,Arroio do Meio - RS,"1,379","6,83 Mil","R$ 12,2 Milhões","R$ 1,79 Mil","0,863","0,151"
2015,3204559,Santa Maria de Jetibá - ES,"0,545","6,82 Mil","R$ 10,4 Milhões","R$ 1,52 Mil","0,901","0,168"
2015,3124104,Esmeraldas - MG,"0,759","6,81 Mil","R$ 10,6 Milhões","R$ 1,55 Mil","0,903","0,154"
2015,2611903,Rio Formoso - PE,"-0,18","6,81 Mil","R$ 10,1 Milhões","R$ 1,49 Mil","0,984","0,085"
2015,5001003,Aparecida do Taboado - MS,"1,118","6,79 Mil","R$ 12,3 Milhões","R$ 1,8 Mil","0,912","0,128"
2015,3541307,Presidente Epitácio - SP,"0,776","6,79 Mil","R$ 11,6 Milhões","R$ 1,71 Mil","0,886","0,174"
2015,5103205,Colíder - MT,"1,043","6,78 Mil","R$ 12,6 Milhões","R$ 1,86 Mil","0,89","0,154"
2015,5000856,Angélica - MS,"-0,52","6,77 Mil",R$ 17 Milhões,"R$ 2,52 Mil","0,992","0,076"
2015,4212908,Pinhalzinho - SC,"1,488","6,76 Mil","R$ 12,4 Milhões","R$ 1,83 Mil","0,832","0,156"
2015,5105101,Juara - MT,"0,656","6,76 Mil","R$ 11,4 Milhões","R$ 1,69 Mil","0,891","0,177"
2015,3110608,Cambuí - MG,"1,431","6,74 Mil","R$ 10,1 Milhões","R$ 1,49 Mil","0,845","0,155"
2015,3128006,Guanhães - MG,"0,548","6,74 Mil","R$ 9,98 Milhões","R$ 1,48 Mil","0,884","0,188"
2015,3553302,Tambaú - SP,"0,925","6,74 Mil","R$ 12,1 Milhões","R$ 1,8 Mil","0,906","0,139"
2015,4217709,Sombrio - SC,"1,117","6,73 Mil","R$ 10,4 Milhões","R$ 1,54 Mil","0,857","0,173"
2015,4211207,Morro da Fumaça - SC,"1,722","6,7 Mil","R$ 13,1 Milhões","R$ 1,96 Mil","0,905","0,104"
2015,3518206,Guararapes - SP,"0,805","6,7 Mil","R$ 13,1 Milhões","R$ 1,95 Mil","0,899","0,159"
2015,2400208,Açu - RN,"0,74","6,7 Mil","R$ 9,33 Milhões","R$ 1,39 Mil","0,872","0,19"
2015,3551504,Serrana - SP,"1,329","6,69 Mil","R$ 16,7 Milhões","R$ 2,5 Mil","0,913","0,117"
2015,2302503,Brejo Santo - CE,"0,458","6,67 Mil","R$ 10,6 Milhões","R$ 1,59 Mil","0,946","0,125"
2015,4219002,Urussanga - SC,"1,859","6,61 Mil","R$ 13,7 Milhões","R$ 2,07 Mil","0,872","0,108"
2015,3165537,Sarzedo - MG,"2,234","6,59 Mil","R$ 13,8 Milhões","R$ 2,1 Mil","0,906","0,077"
2015,4120606,Prudentópolis - PR,"0,849","6,59 Mil","R$ 10,9 Milhões","R$ 1,65 Mil","0,866","0,189"
2015,3541505,Presidente Venceslau - SP,"0,731","6,59 Mil","R$ 10,2 Milhões","R$ 1,55 Mil","0,853","0,208"
2015,1502103,Cametá - PA,"0,203","6,58 Mil","R$ 11,8 Milhões","R$ 1,79 Mil","0,97","0,097"
2015,3531100,Mongaguá - SP,"0,995","6,57 Mil","R$ 12,5 Milhões","R$ 1,9 Mil","0,913","0,139"
2015,3510807,Casa Branca - SP,"0,416","6,55 Mil","R$ 12,2 Milhões","R$ 1,86 Mil","0,902","0,179"
2015,3144300,Nanuque - MG,"0,758","6,54 Mil","R$ 8,87 Milhões","R$ 1,36 Mil","0,886","0,172"
2015,4102406,Bandeirantes - PR,"0,885","6,53 Mil","R$ 11,6 Milhões","R$ 1,78 Mil","0,868","0,183"
2015,5002407,Caarapó - MS,"0,623","6,52 Mil","R$ 10,5 Milhões","R$ 1,62 Mil","0,918","0,148"
2015,3545308,Salto de Pirapora - SP,"1,236","6,51 Mil","R$ 14,2 Milhões","R$ 2,18 Mil","0,915","0,123"
2015,4319000,São Marcos - RS,"1,84","6,51 Mil","R$ 13,6 Milhões","R$ 2,08 Mil","0,868","0,107"
2015,3303609,Paracambi - RJ,"1,402","6,5 Mil","R$ 9,55 Milhões","R$ 1,47 Mil","0,893","0,124"
2015,5001102,Aquidauana - MS,"0,546","6,49 Mil","R$ 10,1 Milhões","R$ 1,56 Mil","0,901","0,169"
2015,3152808,Prata - MG,"0,248","6,48 Mil","R$ 10,2 Milhões","R$ 1,57 Mil","0,919","0,165"
2015,3501152,Alumínio - SP,"2,194","6,48 Mil","R$ 21,8 Milhões","R$ 3,36 Mil","0,971","0,067"
2015,2608909,Limoeiro - PE,"0,941","6,47 Mil","R$ 8,4 Milhões","R$ 1,3 Mil","0,851","0,192"
2015,2928802,Santo Estêvão - BA,"0,474","6,44 Mil","R$ 9,49 Milhões","R$ 1,47 Mil","0,943","0,127"
2015,5214507,Nerópolis - GO,"1,195","6,43 Mil","R$ 9,93 Milhões","R$ 1,54 Mil","0,887","0,145"
2015,2508901,Mamanguape - PB,"0,327","6,42 Mil","R$ 9,2 Milhões","R$ 1,43 Mil","0,931","0,146"
2015,2615409,Toritama - PE,"0,96","6,37 Mil","R$ 7,25 Milhões","R$ 1,14 Mil","0,941","0,111"
2015,4206306,Guabiruba - SC,"2,296","6,36 Mil","R$ 13,2 Milhões","R$ 2,08 Mil","0,921","0,074"
2015,2803609,Laranjeiras - SE,"1,697","6,35 Mil","R$ 16,7 Milhões","R$ 2,64 Mil","0,979","0,072"
2015,4317301,Santa Vitória do Palmar - RS,"0,006","6,34 Mil",R$ 11 Milhões,"R$ 1,73 Mil","0,936","0,151"
2015,4214003,Presidente Getúlio - SC,"0,962","6,34 Mil","R$ 10,4 Milhões","R$ 1,64 Mil","0,916","0,137"
2015,3156908,Sacramento - MG,"0,541","6,33 Mil","R$ 9,53 Milhões","R$ 1,51 Mil","0,878","0,197"
2015,3519303,Ibaté - SP,"1,25","6,33 Mil","R$ 12,3 Milhões","R$ 1,94 Mil","0,898","0,134"
2015,3300605,Bom Jesus do Itabapoana - RJ,"0,837","6,33 Mil","R$ 9,2 Milhões","R$ 1,45 Mil","0,881","0,174"
2015,4217501,Seara - SC,"1,241","6,32 Mil","R$ 10,8 Milhões","R$ 1,7 Mil","0,94","0,107"
2015,3112307,Capelinha - MG,"0,593","6,32 Mil","R$ 9,43 Milhões","R$ 1,49 Mil","0,899","0,165"
2015,2308708,Morada Nova - CE,"0,42","6,31 Mil","R$ 8,26 Milhões","R$ 1,31 Mil","0,955","0,112"
2015,3202801,Itapemirim - ES,"0,53","6,29 Mil",R$ 12 Milhões,"R$ 1,92 Mil","0,948","0,116"
2015,2908408,Conceição do Coité - BA,"0,777","6,28 Mil","R$ 8,14 Milhões","R$ 1,29 Mil","0,925","0,129"
2015,3162104,São Gotardo - MG,"0,711","6,28 Mil",R$ 11 Milhões,"R$ 1,76 Mil","0,883","0,182"
2015,3135050,Jaíba - MG,"0,001","6,28 Mil","R$ 8,3 Milhões","R$ 1,32 Mil","0,934","0,155"
2015,5211800,Jaraguá - GO,"0,568","6,27 Mil","R$ 9,2 Milhões","R$ 1,47 Mil","0,909","0,158"
2015,4111902,Jaguapitã - PR,"1,077","6,27 Mil","R$ 10,8 Milhões","R$ 1,72 Mil","0,944","0,106"
2015,4109609,Guaratuba - PR,"0,911","6,27 Mil","R$ 10,8 Milhões","R$ 1,73 Mil","0,896","0,155"
2015,4208500,Ituporanga - SC,"1,201","6,23 Mil","R$ 11,4 Milhões","R$ 1,83 Mil","0,849","0,174"
2015,1501808,Breves - PA,"0,811","6,22 Mil","R$ 12,4 Milhões","R$ 1,99 Mil","0,956","0,103"
2015,2302800,Canindé - CE,"0,496","6,22 Mil","R$ 8,94 Milhões","R$ 1,44 Mil","0,938","0,13"
2015,3101508,Além Paraíba - MG,"0,938","6,21 Mil","R$ 8,65 Milhões","R$ 1,39 Mil","0,894","0,159"
2015,2614501,Surubim - PE,"0,951","6,2 Mil","R$ 8,24 Milhões","R$ 1,33 Mil","0,877","0,168"
2015,5218003,Porangatu - GO,"0,598","6,2 Mil","R$ 9,34 Milhões","R$ 1,51 Mil","0,879","0,189"
2015,3162906,São João Nepomuceno - MG,"1,13","6,18 Mil","R$ 7,93 Milhões","R$ 1,28 Mil","0,899","0,139"
2015,3130101,Igarapé - MG,"1,245","6,18 Mil","R$ 9,44 Milhões","R$ 1,53 Mil","0,875","0,151"
2015,2928604,Santo Amaro - BA,"0,624","6,18 Mil","R$ 8,21 Milhões","R$ 1,33 Mil","0,908","0,155"
2015,3546306,Santa Cruz Das Palmeiras - SP,"0,774","6,15 Mil","R$ 12,4 Milhões","R$ 2,02 Mil","0,912","0,152"
2015,3136652,Juatuba - MG,"2,097","6,14 Mil","R$ 12,7 Milhões","R$ 2,07 Mil","0,943","0,073"
2015,2612208,Salgueiro - PE,"0,977","6,14 Mil","R$ 8,32 Milhões","R$ 1,36 Mil","0,873","0,174"
2015,4101606,Arapoti - PR,"0,866","6,14 Mil","R$ 12,1 Milhões","R$ 1,97 Mil","0,904","0,149"
2015,4208401,Itapiranga - SC,"0,843","6,13 Mil","R$ 9,81 Milhões","R$ 1,6 Mil","0,923","0,137"
2015,4110102,Imbituva - PR,"0,684","6,11 Mil","R$ 9,34 Milhões","R$ 1,53 Mil","0,916","0,148"
2015,4305355,Charqueadas - RS,"1,768","6,11 Mil","R$ 14,8 Milhões","R$ 2,42 Mil","0,913","0,095"
2015,3550407,São Pedro - SP,"0,947","6,11 Mil","R$ 10,3 Milhões","R$ 1,68 Mil","0,844","0,2"
2015,3162922,São Joaquim de Bicas - MG,"1,959","6,11 Mil","R$ 11,6 Milhões","R$ 1,9 Mil","0,918","0,085"
2015,4128005,Ubiratã - PR,"0,6","6,09 Mil","R$ 9,8 Milhões","R$ 1,61 Mil","0,913","0,156"
2015,4311304,Lagoa Vermelha - RS,"0,835","6,09 Mil","R$ 10,3 Milhões","R$ 1,68 Mil","0,876","0,175"
2015,3169356,Três Marias - MG,"0,757","6,09 Mil","R$ 10,7 Milhões","R$ 1,76 Mil","0,917","0,145"
2015,4321808,Três de Maio - RS,"1,243","6,07 Mil","R$ 11,6 Milhões","R$ 1,91 Mil","0,86","0,16"
2015,4318903,São Luiz Gonzaga - RS,"0,68","6,07 Mil","R$ 10,3 Milhões","R$ 1,69 Mil","0,869","0,196"
2015,3146008,Ouro Fino - MG,"1,187","6,07 Mil","R$ 8,81 Milhões","R$ 1,45 Mil","0,833","0,179"
2015,2104800,Grajaú - MA,"0,42","6,05 Mil","R$ 9,12 Milhões","R$ 1,51 Mil","0,93","0,143"
2015,3117876,Confins - MG,"1,357","6,04 Mil","R$ 18,8 Milhões","R$ 3,1 Mil","0,967","0,083"
2015,4316402,Rosário do Sul - RS,"0,485","6,04 Mil","R$ 10,2 Milhões","R$ 1,68 Mil","0,882","0,196"
2015,3526001,Junqueirópolis - SP,"0,649","6,04 Mil","R$ 13,2 Milhões","R$ 2,19 Mil","0,946","0,12"
2015,4102109,Astorga - PR,"0,924","6,03 Mil","R$ 9,89 Milhões","R$ 1,64 Mil","0,879","0,167"
2015,2208403,Piripiri - PI,"0,742","6,02 Mil","R$ 8,08 Milhões","R$ 1,34 Mil","0,918","0,141"
2015,5001904,Bataguassu - MS,"0,705","6,01 Mil","R$ 9,46 Milhões","R$ 1,57 Mil","0,931","0,134"
2015,5101704,Barra do Bugres - MT,"0,388","5,99 Mil","R$ 11,4 Milhões","R$ 1,9 Mil","0,928","0,146"
2015,4213609,Porto União - SC,"1,127","5,98 Mil","R$ 10,2 Milhões","R$ 1,7 Mil","0,865","0,169"
2015,4321907,Três Passos - RS,"0,924","5,97 Mil","R$ 10,5 Milhões","R$ 1,76 Mil","0,876","0,172"
2015,2302602,Camocim - CE,"0,364","5,97 Mil","R$ 6,28 Milhões","R$ 1,05 Mil","0,925","0,151"
2015,3538808,Piraju - SP,"0,753","5,96 Mil","R$ 9,81 Milhões","R$ 1,65 Mil","0,869","0,192"
2015,4216503,São Joaquim - SC,"0,616","5,96 Mil","R$ 8,78 Milhões","R$ 1,47 Mil","0,913","0,154"
2015,3134905,Jacutinga - MG,"1,293","5,96 Mil","R$ 8,02 Milhões","R$ 1,35 Mil","0,875","0,143"
2015,5208806,Goianira - GO,"1,614","5,95 Mil","R$ 9,72 Milhões","R$ 1,63 Mil","0,876","0,125"
2015,2403103,Currais Novos - RN,"0,905","5,95 Mil","R$ 8,02 Milhões","R$ 1,35 Mil","0,871","0,175"
2015,4120903,Quedas do Iguaçu - PR,"0,757","5,94 Mil","R$ 10,2 Milhões","R$ 1,72 Mil","0,908","0,149"
2015,4310009,Ibirubá - RS,"1,014","5,94 Mil","R$ 12,1 Milhões","R$ 2,04 Mil","0,89","0,147"
2015,4112108,Jandaia do Sul - PR,"1,106","5,94 Mil","R$ 9,97 Milhões","R$ 1,68 Mil","0,864","0,171"
2015,4320404,Serafina Corrêa - RS,"1,267","5,94 Mil","R$ 11,2 Milhões","R$ 1,89 Mil","0,913","0,124"
2015,2608503,Lagoa do Itaenga - PE,"0,564","5,94 Mil","R$ 8,33 Milhões","R$ 1,4 Mil","0,978","0,085"
2015,3140704,Mateus Leme - MG,"1,044","5,94 Mil","R$ 9,61 Milhões","R$ 1,62 Mil","0,898","0,143"
2015,3537404,Pereira Barreto - SP,"0,626","5,93 Mil","R$ 13,3 Milhões","R$ 2,24 Mil","0,92","0,148"
2015,3512209,Conchal - SP,"0,803","5,93 Mil","R$ 10,4 Milhões","R$ 1,76 Mil","0,903","0,158"
2015,4102000,Assis Chateaubriand - PR,"0,888","5,91 Mil","R$ 9,67 Milhões","R$ 1,64 Mil","0,85","0,193"
2015,4313706,Palmeira Das Missões - RS,"0,818","5,9 Mil","R$ 11,5 Milhões","R$ 1,95 Mil","0,881","0,177"
2015,4125704,São Miguel do Iguaçu - PR,"0,95","5,9 Mil","R$ 9,93 Milhões","R$ 1,68 Mil","0,872","0,174"
2015,3106309,Belo Oriente - MG,"0,871","5,89 Mil","R$ 14,3 Milhões","R$ 2,43 Mil","0,969","0,089"
2015,4302808,Caçapava do Sul - RS,"0,394","5,88 Mil","R$ 10,2 Milhões","R$ 1,74 Mil","0,904","0,17"
2015,1507607,São Miguel do Guamá - PA,"0,029","5,88 Mil","R$ 7,34 Milhões","R$ 1,25 Mil","0,95","0,129"
2015,2615300,Timbaúba - PE,"0,907","5,88 Mil","R$ 8,51 Milhões","R$ 1,45 Mil","0,889","0,159"
2015,3531407,Monte Aprazível - SP,"0,849","5,85 Mil",R$ 13 Milhões,"R$ 2,23 Mil","0,915","0,14"
2015,3508603,Cachoeira Paulista - SP,"0,757","5,84 Mil","R$ 10,6 Milhões","R$ 1,81 Mil","0,918","0,145"
2015,4206900,Ibirama - SC,"1,37","5,83 Mil","R$ 10,6 Milhões","R$ 1,81 Mil","0,892","0,13"
2015,2909307,Correntina - BA,"-0,335","5,83 Mil",R$ 11 Milhões,"R$ 1,88 Mil","0,96","0,124"
2015,3509254,Cajati - SP,"1,245","5,82 Mil","R$ 12,6 Milhões","R$ 2,16 Mil","0,927","0,113"
2015,5106299,Paranaíta - MT,"0,464","5,81 Mil","R$ 17,3 Milhões","R$ 2,99 Mil","0,982","0,08"
2015,5221601,Uruaçu - GO,"0,963","5,79 Mil","R$ 9,42 Milhões","R$ 1,63 Mil","0,865","0,177"
2015,4318804,São Lourenço do Sul - RS,"0,535","5,79 Mil","R$ 9,96 Milhões","R$ 1,72 Mil","0,882","0,194"
2015,4111506,Ivaiporã - PR,"0,666","5,79 Mil","R$ 10,1 Milhões","R$ 1,75 Mil","0,865","0,206"
2015,3157005,Salinas - MG,"0,453","5,76 Mil","R$ 7,59 Milhões","R$ 1,32 Mil","0,889","0,188"
2015,1100155,Ouro Preto do Oeste - RO,"0,541","5,76 Mil","R$ 8,69 Milhões","R$ 1,51 Mil","0,887","0,185"
2015,3556305,Valparaíso - SP,"0,646","5,75 Mil","R$ 13,3 Milhões","R$ 2,31 Mil","0,956","0,107"
2015,1303536,Presidente Figueiredo - AM,"0,504","5,75 Mil","R$ 14,8 Milhões","R$ 2,58 Mil","0,979","0,084"
2015,3157203,Santa Bárbara - MG,"0,706","5,74 Mil","R$ 10,9 Milhões","R$ 1,89 Mil","0,921","0,146"
2015,3159803,Santa Vitória - MG,"0,3","5,74 Mil","R$ 12,6 Milhões","R$ 2,2 Mil","0,968","0,102"
2015,3502200,Angatuba - SP,"0,62","5,73 Mil","R$ 9,57 Milhões","R$ 1,67 Mil","0,914","0,158"
2015,3201902,Domingos Martins - ES,"0,375","5,73 Mil","R$ 8,73 Milhões","R$ 1,53 Mil","0,911","0,171"
2015,4318507,São José do Norte - RS,"0,69","5,7 Mil","R$ 14,3 Milhões","R$ 2,51 Mil","0,96","0,103"
2015,3160405,Santo Antônio do Monte - MG,"1,315","5,7 Mil","R$ 7,53 Milhões","R$ 1,32 Mil","0,887","0,133"
2015,3205069,Venda Nova do Imigrante - ES,"0,665","5,66 Mil","R$ 9,73 Milhões","R$ 1,72 Mil","0,88","0,187"
2015,5220108,São Luís de Montes Belos - GO,"0,883","5,65 Mil","R$ 8,89 Milhões","R$ 1,57 Mil","0,897","0,153"
2015,2610608,Paudalho - PE,"0,301","5,65 Mil","R$ 7,48 Milhões","R$ 1,33 Mil","0,929","0,152"
2015,5003256,Costa Rica - MS,"0,356","5,64 Mil","R$ 12,1 Milhões","R$ 2,14 Mil","0,928","0,149"
2015,4103602,Cambará - PR,"0,825","5,64 Mil",R$ 10 Milhões,"R$ 1,78 Mil","0,904","0,15"
2015,4309605,Horizontina - RS,"1,541","5,64 Mil","R$ 14,1 Milhões","R$ 2,5 Mil","0,906","0,113"
2015,1507300,São Félix do Xingu - PA,"-0,098","5,63 Mil","R$ 9,15 Milhões","R$ 1,62 Mil","0,957","0,122"
2015,3300506,Bom Jardim - RJ,"0,713","5,58 Mil","R$ 8,66 Milhões","R$ 1,55 Mil","0,891","0,169"
2015,3514106,Dois Córregos - SP,"1,059","5,58 Mil","R$ 9,53 Milhões","R$ 1,71 Mil","0,899","0,14"
2015,3152006,Pompéu - MG,"0,454","5,57 Mil","R$ 8,43 Milhões","R$ 1,51 Mil","0,914","0,159"
2015,2923001,Nova Viçosa - BA,"0,375","5,56 Mil","R$ 8,81 Milhões","R$ 1,58 Mil","0,934","0,139"
2015,2708303,São José da Laje - AL,"0,21","5,54 Mil","R$ 7,17 Milhões","R$ 1,29 Mil","0,993","0,07"
2015,5007109,Ribas do Rio Pardo - MS,"0,617","5,53 Mil","R$ 8,89 Milhões","R$ 1,61 Mil","0,941","0,127"
2015,2801306,Capela - SE,"0,426","5,51 Mil","R$ 7,5 Milhões","R$ 1,36 Mil","0,966","0,1"
2015,3117504,Conceição do Mato Dentro - MG,"1,242","5,51 Mil","R$ 19,6 Milhões","R$ 3,55 Mil","0,968","0,085"
2015,3119302,Coromandel - MG,"0,397","5,51 Mil","R$ 8,35 Milhões","R$ 1,52 Mil","0,893","0,187"
2015,3114303,Carmo do Paranaíba - MG,"0,511","5,51 Mil","R$ 8,76 Milhões","R$ 1,59 Mil","0,902","0,168"
2015,1508357,Vitória do Xingu - PA,"1,57","5,51 Mil","R$ 16,9 Milhões","R$ 3,06 Mil","0,973","0,076"
2015,4119608,Pitanga - PR,"0,716","5,49 Mil","R$ 8,98 Milhões","R$ 1,64 Mil","0,879","0,182"
2015,3553955,Tarumã - SP,"0,591","5,47 Mil","R$ 11,3 Milhões","R$ 2,06 Mil","0,959","0,107"
2015,3520103,Igarapava - SP,"0,635","5,46 Mil","R$ 9,93 Milhões","R$ 1,82 Mil","0,915","0,152"
2015,3553401,Tanabi - SP,"1,067","5,46 Mil","R$ 11,1 Milhões","R$ 2,03 Mil","0,912","0,131"
2015,5006002,Nova Alvorada do Sul - MS,"-0,089","5,46 Mil","R$ 11,4 Milhões","R$ 2,09 Mil","0,957","0,124"
2015,2610905,Pesqueira - PE,"0,672","5,46 Mil","R$ 7,22 Milhões","R$ 1,32 Mil","0,899","0,162"
2015,4215703,Santo Amaro da Imperatriz - SC,"1,284","5,45 Mil","R$ 9,22 Milhões","R$ 1,69 Mil","0,857","0,167"
2015,2701407,Campo Alegre - AL,"-0,106","5,45 Mil","R$ 8,57 Milhões","R$ 1,57 Mil","0,985","0,081"
2015,4202453,Bombinhas - SC,"0,998","5,45 Mil","R$ 9,26 Milhões","R$ 1,7 Mil","0,907","0,146"
2015,2305407,Icó - CE,"0,582","5,43 Mil","R$ 6,69 Milhões","R$ 1,23 Mil","0,941","0,122"
2015,4117503,Paiçandu - PR,"1,748","5,42 Mil","R$ 9,27 Milhões","R$ 1,71 Mil","0,853","0,122"
2015,5203302,Bela Vista de Goiás - GO,"0,431","5,41 Mil","R$ 9,92 Milhões","R$ 1,83 Mil","0,932","0,141"
2015,3512001,Colina - SP,"0,434","5,4 Mil","R$ 10,4 Milhões","R$ 1,92 Mil","0,951","0,118"
2015,4202107,Barra Velha - SC,"1,404","5,4 Mil","R$ 9,75 Milhões","R$ 1,81 Mil","0,88","0,134"
2015,4108601,Goioerê - PR,"0,741","5,37 Mil","R$ 8,69 Milhões","R$ 1,62 Mil","0,871","0,194"
2015,4109708,Ibaiti - PR,"0,64","5,35 Mil","R$ 8,22 Milhões","R$ 1,53 Mil","0,886","0,181"
2015,5000609,Amambaí - MS,"0,409","5,35 Mil","R$ 8,45 Milhões","R$ 1,58 Mil","0,893","0,183"
2015,2412203,São José de Mipibu - RN,"1,152","5,35 Mil","R$ 7,64 Milhões","R$ 1,43 Mil","0,888","0,146"
2015,4126603,Siqueira Campos - PR,"0,671","5,35 Mil","R$ 7,64 Milhões","R$ 1,43 Mil","0,918","0,147"
2015,3527603,Luís Antônio - SP,"1,013","5,34 Mil","R$ 13,8 Milhões","R$ 2,58 Mil","0,965","0,09"
2015,5100201,Água Boa - MT,"0,682","5,32 Mil","R$ 10,5 Milhões","R$ 1,97 Mil","0,905","0,161"
2015,5003306,Coxim - MS,"0,589","5,31 Mil","R$ 9,5 Milhões","R$ 1,79 Mil","0,903","0,164"
2015,1303403,Parintins - AM,"0,453","5,31 Mil","R$ 7,88 Milhões","R$ 1,48 Mil","0,932","0,137"
2015,1502939,Dom Eliseu - PA,"0,08","5,3 Mil","R$ 7,56 Milhões","R$ 1,43 Mil","0,934","0,149"
2015,3170800,Várzea da Palma - MG,"0,277","5,28 Mil","R$ 7,84 Milhões","R$ 1,48 Mil","0,926","0,151"
2015,4211504,Nova Trento - SC,"1,639","5,28 Mil","R$ 9,14 Milhões","R$ 1,73 Mil","0,914","0,106"
2015,4113502,Loanda - PR,"1,425","5,28 Mil","R$ 8,26 Milhões","R$ 1,56 Mil","0,87","0,139"
2015,1500503,Almeirim - PA,"1,329","5,27 Mil","R$ 12,1 Milhões","R$ 2,3 Mil","0,963","0,085"
2015,3201605,Conceição da Barra - ES,"-0,152","5,27 Mil","R$ 8,79 Milhões","R$ 1,67 Mil","0,959","0,12"
2015,3520442,Ilha Solteira - SP,"1,324","5,26 Mil","R$ 16,4 Milhões","R$ 3,11 Mil","0,921","0,116"
2015,4210605,Massaranduba - SC,"1,594","5,26 Mil","R$ 10,6 Milhões","R$ 2,02 Mil","0,905","0,107"
2015,2311405,Quixeramobim - CE,"0,364","5,26 Mil","R$ 6,74 Milhões","R$ 1,28 Mil","0,919","0,154"
2015,2700409,Atalaia - AL,"0,008","5,26 Mil","R$ 6,4 Milhões","R$ 1,22 Mil","0,977","0,09"
2015,3147402,Paraopeba - MG,"0,863","5,25 Mil","R$ 7,1 Milhões","R$ 1,35 Mil","0,886","0,165"
2015,2511202,Pedras de Fogo - PB,"0,539","5,25 Mil","R$ 6,27 Milhões","R$ 1,19 Mil","0,958","0,109"
2015,4116901,Nova Esperança - PR,"0,965","5,24 Mil","R$ 9,02 Milhões","R$ 1,72 Mil","0,838","0,198"
